city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Leola,United States,"Reports of orbs and the sounds of a battle emanating from the surrounding woods. There have also been reports of someone calling out from the water for rescue, but no one could be found to save.",Jenkin's Ferry,Arkansas,AR,-92.5477509,34.2122253,-92.5909931,34.1695418,True,False,1864/04/30,0,Unknown,Orb (Male),Violence,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,There's a little girl who died in the place. She sometimes sits on the stairway and either watches you or follows you.,Job Corps Center,Arkansas,AR,-92.321132,34.6859647,-92.2895948,34.7464809,False,False,2025/01/01,0,Unknown,Unknown (Male),Death,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,Thought to be haunted by various politicians.,Old State House,Arkansas,AR,-92.2725927,34.7490498,-92.2895948,34.7464809,False,False,2025/05/13,0,Unknown,Ghost,Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,"This is Little Rock's historic district. Hundreds of homes were built from the 1830's thru 1900, many of which have ghosts. Ghostly pedestrians, carriages, and horses have been heard and seen on streets and roadways.",Quapaw Quarter,Arkansas,AR,-92.2645458,34.7427959,-92.2895948,34.7464809,True,True,1961/03/13,1,Unknown,Ghost (Male),Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,"Macarthur Park -  This area was a military training ground, started in the 1830's. The Old Arsenal Building (built in the 1830's) has ghosts that are seen in its basement and standing upon its staircase. This was also the site of a Civil War conflict. A sixteen year-old boy was hung there by Federal troops in 1864.",Quapaw Quarter,Arkansas,AR,-92.2645458,34.7427959,-92.2895948,34.7464809,False,True,1961/03/13,1,Unknown,Ghost (Male),Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,"Mount Holly Cemetery - This is a large cemetery with burials dating back to the 1820's. The graves of six Confederate generals, as well as the wife of Cherokee chief John Ross are found here. Statues have apparently been seen moving. Some are repeatedly found in various areas of the neighborhood, as if they just wandered there. Many people were reburied there in the 1800's. Ghostly flute playing is heard as well as apparitions being seen. Many graves have trinkets placed upon them.",Quapaw Quarter,Arkansas,AR,-92.2645458,34.7427959,-92.2895948,34.7464809,True,True,1961/03/13,2,Unknown,Ghost (Male),Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,"There are things that happen without explanation. Like after closing time, when all the chairs are put up after people leave, a person can come back into the building and the chairs are back down. There are strange sounds coming from different areas of the building. Also, cold spots are felt throughout the club and pizza restaurant.",Vino's,Arkansas,AR,-92.2820741,34.7434978,-92.2895948,34.7464809,True,False,2025/01/01,0,Unknown,Unknown (Male),Mystery,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Little Rock,United States,"Legend says that if you go down this road, you will see a motorcycle headed your way. All you can see is the headlight, but you can hear the sound of a motorcycle. The light will approach rapidly, then quickly disappear. The driver is believed to be a young man who was hit by a carload of drunk drivers and left to die. People claim he is back, seeking revenge.",Woodson Ladural Road,Arkansas,AR,-92.2173902,34.5384811,-92.2895948,34.7464809,True,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Magnet Cove,United States,"Events include someone whispering your name, feeling someone push you and things being rearranged.",Baroid Mines,Arkansas,AR,,,-92.8701803,34.444489,False,False,2025/01/01,0,Unknown,Other (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Magnolia,United States,"Bussey Hall - A female student hung herself in a room inside this hall in the 1950's. - November 2004 Update/ additional information: This building had four floors plus an attic. It is said that two girls had died here. One had hung herself in her closet and the other fell down the elevator shaft. The shaft still exists, but the doors had been welded shut. There was a window in the attic that you could see from outside. It was almost a habit that you had to look up at the attic at night as you came in. Sometimes the light would be on, sometimes it would be off. The dorm director was the only one who was supposed to have the key, and there was very little cause for anyone to go to the attic. The odd things that happened usually occurred on the 4th floor. One girl was an RA (Resident Assistant) on the 4th floor. As such, she had a room to herself. She stated that one night, she was asleep when, as she put it, ""You know that sensation you get when someone else is in the room with you? You don't have to see or hear them, but you KNOW someone else is there. "" That is the feeling she had. Her back was to the door. She said that she felt the edge of the bed go down, as it would if someone sat on it. She was too scared to move, scream, or do anything. After a little bit, she felt the edge raise up, as if the individual had stood up, and then the feeling went away. She got up and checked her door. It was still locked. No one could have come into her room without unlocking the door. There were several who stated that the volume of their TV or stereo would go up and down on their own. One couple stated that they were down the hall visiting, when all of a sudden, their stereo began blasting away. Another said that they had a loaf of bread that was sitting on the windowsill. For some unknown reason, it decided to m ove to the middle of the floor.",Southern Arkansas University,Arkansas,AR,-93.2318879,33.2932863,-93.239334,33.2670725,True,True,0100/05/13,0,Night,"Other (Male, student)",Death,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Magnolia,United States,"Horton Theater  - It is said that there is a ghost in the theater. - November 2004 Update/ additional information: The story goes that the ghost is that of a girl that was to star in a production one night. On her way there, she was killed by a train. She never made it there, physically. People have said that sometimes you can see someone walking along the catwalk during some of the performances. A person who is in drama and also the photographer for the yearbook, paper, etc. stated that one night, he was in the lighting control booth, going through the checks for the production the next night. He stated that he was the only person there. He looked down onto the stage, and a rocking chair was rocking by itself. Being the photographer that he was, he always had his camera with him. He picked up his camera and took a picture. Later, when the roll was developed, all the pictures came out perfectly. That is, except for the one of the rocking chair. It was blurry.",Southern Arkansas University,Arkansas,AR,-93.2318879,33.2932863,-93.239334,33.2670725,False,True,0100/05/13,0,Night,Ghost (Male),Murder,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
McCrory,United States,"Several workers have seen people or images walking past them inside the factory. One janitor saw a little boy dressed as an Indian standing at the bottom of the stairs. Then, he vanished. One power truck driver screamed one night, because she said a little boy was staring her in the face when she turned around, and then he just disappeared.",American Greetings,Arkansas,AR,-89.97545219999999,35.6870459,-91.2001246,35.2561978,False,True,2025/01/01,4,Night,"Other (Male, actor)",Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
McCrory,United States,"Many people over the last hundred years have heard and seen many ghosts on the road and in their houses. Riverside was an old western town and also had a plantation. The legend is that some of the slaves that lived on the plantation, lost some babies. Now the ghosts of women crying and looking for their babies are seen. There is also a blonde lady that can only be seen during a rain storm.",Riverside,Arkansas,AR,-91.7090284,35.254694,-91.2001246,35.2561978,True,True,2025/05/13,2,Unknown,Ghost (Male),Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Melbourne,United States,"Strange lights have been seen, and the closest source of light is ten miles away. The ghost of an unknown confederate soldier floats around the cemetery. Blue orbs have also been sited.",Old Philadelphia Cemetery,Arkansas,AR,-91.8670484,36.1103465,-91.9084819,36.0595148,False,True,2025/01/01,1,Unknown,"Ghost (Male, soldier)",Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Mena,United States,"The ghost light of a young girl that died trying to take care of her family is seen. She is said to wander the mountain with a lantern, looking for her family's cabin. She is actually buried in Old Pioneer Cemetery on the mountain. She has been seen by local folks for many years.",Rich Mountain,Arkansas,AR,-94.2202807,34.5910476,-94.2396554,34.5862171,False,True,2025/05/13,1,Unknown,Ghost (Male),Death,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Mena/Potter,United States,"On dark nights, when the moon is not bright, voices can be heard, and weird lights can be seen. Also, rocks skip across the water.",Billy's Bridge,Arkansas,AR,,,-94.3077128,34.5526062,True,True,2025/01/01,1,Night,Unknown (Male),Mystery,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Monett,United States,"There was a mausoleum made of glass in this cemetery. When the body inside started to rot, the city covered it in concrete and painted it. The grave has no name or date on it. It is said that you can hear the man crying out at night. You’ll know when you find it, because chills will run up your spine when you do. Sometimes you will see a man wandering the cemetery at night with a lantern.",Monett Cemetery,Arkansas,AR,-93.9241603,36.9374755,-90.3442678,35.8906286,True,True,2025/01/01,0,Night,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Mountain View,United States,"At night, footsteps can be heard coming down the stairs. Voices are heard in the old cafeteria that can't be explained. It is believed to have been built on an old Indian burial ground. Also, water drips from the ceiling on hot, dry days.",Old Charlie Fowler Christian School,Arkansas,AR,,,-92.11765210000002,35.8684075,True,False,2025/01/01,1,Night,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Mountain View,United States,"Flags placed on graves blow from wind that is not there. An extreme feeling of dread is felt, the closer you get to the cemetery. The experiences are not only in the cemetery, but also in the surrounding area. Loud sounds and voices can be heard.",Fredonia Cemetery,Arkansas,AR,-92.150703,35.8250219,-92.11765210000002,35.8684075,True,False,0300/03/13,1,Unknown,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,"Haunted by the ghost of Albert Pike, a Confederate general and influential Freemason of the 19th Century.",Albert Pike Memorial Masonic Temple,Arkansas,AR,-92.270534,34.741533,-92.2670941,34.769536,False,False,2025/03/19,0,Unknown,Ghost (Male),Supernatural,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,Workers hear little girls laughing in the back room when nobody is there. The soda machines turn on by themselves.,Chuck E. Cheese,Arkansas,AR,-92.221792,34.792525,-92.2670941,34.769536,True,False,1977/05/13,0,Unknown,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,"West Campus/Ole Main - A popular football player died in a car crash. His funeral was held in the auditorium, because so many students wanted to attend. He has been sighted in the tower above the campus. The tower is now off limits to everyone.",North Little Rock High School,Arkansas,AR,-92.2680571,34.7760588,-92.2670941,34.769536,False,False,2025/09/12,0,Unknown,"Unknown (Male, student)",Accident,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,"West Campus/Ole Main - Auditorium - If you stand on the stage in the auditorium and look up into the lighting area used by technical theatre students, you sometimes can see a faint outline of what appears to be a young female, walking very quickly back and forth.",North Little Rock High School,Arkansas,AR,-92.2680571,34.7760588,-92.2670941,34.769536,False,True,2025/09/12,0,Unknown,"Other (Male, student)",Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,"Reports include hearing people talking and screaming, as well as seeing shadows.",Oak Grove High School,Arkansas,AR,-92.3326179,34.8411977,-92.2670941,34.769536,True,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North Little Rock,United States,"If you look through the gates at the Old Mill, you can see weird things moving through the windows. Then you can see a rope hanging from the side of the building, and a shadow on the building of a person hanging from the rope.",Old Mill,Arkansas,AR,-92.2493967,34.7916927,-92.2670941,34.769536,False,True,2025/05/13,0,Unknown,Unknown (Male),Mystery,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
North of Cedarville,United States,"At the top of the mountain at Dry Hill Rd. going north on Highway 220, off the to the left side of the road is part of the old Butterfield Stage Coach Rd. Hunters have always reported the sound of someone whistling a strange tune. When they search the surrounding area to make sure it's not a joke from someone, it always stops when you step onto the Old Stage Coach Road. When the whistling stops, you can hear a team of horses running, as if the old stagecoach is making another run.",Highway 220 at Dry Hill Road,Arkansas,AR,-94.3388106,35.6834891,-94.3668792,35.5698087,True,False,0220/03/13,1,Unknown,Unknown (Male),Mystery,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Oxford,United States,"Locals rumor that there is an old white church house beyond the old High School building, in which several women were executed as witches by a vigilante group, similar to the Bald Knobbers. The inside of the building is inaccessible, due to a rotting floor. However, several adventurous souls have confirmed the old-timer's stories, that from the churchyard, a shadow of a rope can sometimes be seen. One such story involves a couple of high school girls who journeyed out there to take names and dates off the old tombstones for a research project. Not aware of the stories, they thought they could hear cries for help, but being near an open field, they could see there was no one around. They decided to explore inside the building, and reported seeing a rope hanging from the ceiling. However, one of the girl’s feet broke through a floorboard. They were frightened by a sen se of danger beyond the building's decaying condition and a colony of vicious yellow jackets. Something threatening wanted them to go away. They jumped in the car, leaving without the needed historical information they had come for. They told their teacher later that ""…there is something wrong with that place. Something really bad and wrong."" They were told later that the area all around the old high school was a place rumored to be a witch-hunt site.",Old Church House and Cemetery,Arkansas,AR,-94.0295584,36.1020005,-91.9293165,36.2211783,True,True,2025/01/01,1,Unknown,"Ghost (Male, teacher)",Suicide,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Ozark,United States,"At the Ozark High School, the stage used for musicals and plays is supposed to be haunted by a student who longed to be in a production. The director never cast him, and the boy told the director that one day he would be on stage. He later moved from the district and soon died in a car wreck. They say about a week before production, things are misplaced and missing, but he never disturbs anything the nights of the production.",High School Stage,Arkansas,AR,-93.8648416,35.50423079999999,-93.8276965,35.4870295,False,False,2025/01/01,0,Night,"Ghost (Male, student)",Death,"1,407",25.5,6.08,16.0%,5.6,9.2,1.9,4.5,52.1%,69.8%,55.7%,44.3%,83.4%,3.55%,35826.0,2.073,2.799,3.06,13973.214285714286,169.5,106850.92857142857,126.0,89.0,Below Average,352.0,92.0,7.0,139.0,45.0,57.0,11.0
Albany,United States,In the late 70s a farm house was torn down to make room for more screens. The back two auditoriums are haunted. Incidents have been report such as sightings of a small ghost dog and small lights hovering along the floor.,Albany cinemas,Oregon,OR,-123.07397,44.629553,-123.1059282,44.6365107,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Albany,United States,"The ghost is of the owner who was accidentally killed in his establishment by police. He is known for flipping hats off of employees, turning wall pictures upside down and sideways, turning non-burning table candles upside down, and sending everything on tables to the floor. - June 2008 This restaurant has since been torn down, and as of yet, the site is still just a vacant piece of land.",Herford Steer Restaurant,Oregon,OR,,,-123.1059282,44.6365107,False,True,2008/06/13,0,Unknown,Ghost (Male),Murder,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Ashland,United States,"Story of a ghost of a girl who was raped and murdered there in the late 1800's. As witnesses passed a duck pond, they noticed a glowing blue mist floating directly over the center of the pond. They watched it for about thirty seconds, at which point it flickered and vanished like a flame being blown out.",Lithia Park,Oregon,OR,-122.7160251,42.188697,-122.7094767,42.1945758,False,False,1993/03/13,0,Unknown,Ghost (Male),Murder,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Athena,United States,"Second story of theater is now used as a home and the first floor is the abandoned theater. Reports of hearing foot steps in the hallways, doorknobs turning when there is no one on the other side. A whitish figure wonders about the theater seats.",Old Gem Theater,Oregon,OR,,,-118.4905251,45.8117992,True,False,2025/01/01,0,Unknown,Other (Male),Unknown,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Baker City,United States,"Reports of parties on the second floor, especially in one room. Ladies of the evening are showing their ghostly appearance coming down the long stairway.",Baker Hotel,Oregon,OR,-117.8294082,44.7768994,-117.8343848,44.7748748,False,False,2025/05/13,0,Evening,Ghost (Male),Supernatural,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Bend,United States,"Many people have seen ghosts that inhabit this house that is from the turn of the century. In fact, there have been a few families that have lived there that have either died or something tragic has happened to them due to living in the cursed house.",Congress house,Oregon,OR,-121.3180378,44.058151,-121.3153096,44.0581728,False,True,2025/01/01,2,Unknown,Ghost (Male),Death,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Bend,United States,"Many people have reported seeing ghostly smoke, weird lights, footsteps, and voices. On the ground floor, in a restaurant, people have reported a ghostly voice (maybe of a long-dead waitress) shouting names and orders. The basement of the building is also haunted by the ghost of an old man.",O'Kane building,Oregon,OR,,,-121.3153096,44.0581728,True,True,2025/01/01,4,Unknown,Ghost (Male),Death,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Bend,United States,"Is now an apartment building next to Drake Park, a man died of old age in one of the apartments in the basement. People have heard creaks in the floor like he's walking around.",Old Mt View Hospital,Oregon,OR,-121.266197,44.07684099999999,-121.3153096,44.0581728,True,False,2025/01/01,2,Unknown,Unknown (Male),Death,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Bend,United States,Reports of blue orbs.,Pilot Butte Cemetery,Oregon,OR,-121.1432472,44.051123,-121.3153096,44.0581728,False,False,2025/01/01,0,Unknown,Orb,Unknown,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Beaverton,United States,"The upstairs sports den and Canyon room are rumored to be haunted. Many employees and guests report here footsteps and a conversation between a man and women but upon further investigation no one is ever there. On occasion things will be moved about on their own, cups, chairs, ect.",Shilo Inn,Oregon,OR,-122.777723,45.49342799999999,-122.8037102,45.48706199999999,True,False,2025/03/14,0,Unknown,Ghost (Male),Supernatural,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Beaverton,United States,"This old discount theatre has had strange poltergist activity for years. In 1994 during renovation work crews were ""persued"" by a ominous creature that liked to play evil pranks and stalk the workers. Several workers quit due to the strange happenings around them and refused to come back to the location. And to this day strange occurances still happen to workers and visitors at this old theatre.",Valley Theatre,Oregon,OR,-122.773093,45.484128,-122.8037102,45.48706199999999,False,False,1994/01/01,0,Unknown,Other (Male),Mystery,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Beaverton,United States,"A shadowy figure has been reported lurking in the upstairs projector room that was formerly a living quarters. When chased, the shadowy figure vanishes down a hallway that leads to double-doors that never opened. - June 2005 Update – Act III shut it down a couple of years ago, and it sits empty now. They are going to build a new cinema in the newer, ""Hipper"", part of town. - March 2008 Was torn down over a year ago.",Westgate Cinema,Oregon,OR,-122.8120476,45.4977904,-122.8037102,45.48706199999999,False,False,2005/06/13,1,Unknown,Other (Male),Unknown,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
Bend,United States,In the forest of the Yardley estates their is noises heard in the forests and some times if your playing games in the forest things will growl deeper then even a bear. Also you can hear footsteps coming near and more near you.,Yardley estates,Oregon,OR,-121.3108576,44.0461017,-121.3153096,44.0581728,True,False,2025/01/01,1,Unknown,Unknown (Male),Unknown,"2,186",23.3,6.49,17.0%,5.5,7.4,1.7,4.1,44.2%,68.1%,68.3%,31.7%,89.3%,1.97%,50830.0,3.52,4.752,2.81,10124.07142857143,83.35714285714286,138365.5,116.0,124.0,Much Above Average,,,,,,,
