city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Lima,United States,Strange voices have been heard. - June 2008 Correction - Formerly listed as Lima Correctional Institution. For information and pictures check out - http://www.forgottenoh.com/LimaTB/limatb.html,Lima Tuberculosis Hospital,Ohio,OH,-84.142826,40.72231319999999,-84.1052256,40.742551,True,True,1911/01/01,1,Unknown,Other (Male),Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lorain,United States,A railroad spike was removed from a hole and ever since strangely odd things have been occurring. A figure of a ghostly woman has been seen around midnight near the spot of the hole. Screams and yells have been heard since the removal of the spike and extremely severe storms have since swept the area.,G Street Park,Ohio,OH,-82.13702289999999,41.4766786,-82.1823746,41.452819,True,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lorain,United States,"New Union Center for the Arts - strange voices when building is empty, ghost appear from thin air, objects moving from one room to another. There are all just some of the things that happen in this old building.",Oberlin,Ohio,OH,-82.1852868,41.443393,-82.1823746,41.452819,True,False,2025/05/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lordstown,United States,Inside of the school auditorium there seems to be a shadowy figure of a three or four year old girl. Witnesses report hearing a little girl cry and sometimes scream.,Lordstown Elementary,Ohio,OH,-80.8611178,41.168505,-80.85758489999999,41.1656129,True,True,2025/01/01,0,Unknown,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Loudonville,United States,Haunted by Indian looking to kill his next victim. An asylum was here in the 1800's and a mysterious light has appeared over 20 years.,Mohican State Park,Ohio,OH,-82.264713,40.6091534,-82.2332144,40.6353382,False,False,0110/01/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Loveland,United States,"aka Chateau LaRoche  never completed - (which is 30 min from downtown Cincinnati) -  Loveland Castle was built by Sir Harry Delos Andrews. It is haunted by many different ghosts. They actually have a picture of a young page on a king’s lap. They obtained it by using a camera that detects heat. The reason they took the picture was that they imported a throne from Europe and noticed it would start rocking back and forth. There have been other strange events that have occurred; the castle has a dungeon that people claim has cold spots. The man who built the castle was named Harry he died due to natural causes. It is said that he too Haunts the Castle. Also reported, reports of hearing strange things, electrical malfunctions (battery operated) and get the feeling of not being alone. More info on Loveland Castle",The Loveland Castle,Ohio,OH,-84.2659997,39.2835201,-84.26382600000001,39.2689476,True,False,2025/03/30,2,Unknown,Ghost (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lucas,United States,West Toledo Branch Library - Odd noises and bumps are heard in the area near a fireplace on the west wall. The ghost of a man wearing clothing from the late 1930s or early 40s has been seen there.,Toledo,Ohio,OH,-83.55521200000001,41.6639383,-82.4182204,40.7050579,True,True,2025/05/13,1,Unknown,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lucasville,United States,One night we were sitting in the hallway a lady and gentleman came down the hall. We got up to ask who they were and the just floated into the wall we were told that they were former owners.,Edge Wood Nursing Home,Ohio,OH,-83.04294800000001,38.922203,-82.99684189999999,38.879518,False,False,2025/01/01,0,Night,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Lucasville,United States,"Since the riot many correction officers has seen strange things such as shadows passing by them and hearing doors slamming shut in the blocks where the riot occurred. One correction officer had even seen a inmate walking the ranges and then disappear, after midnight after all inmates were locked up for the night",Southern Ohio Correctional Facility,Ohio,OH,-82.96791209999999,38.8768458,-82.99684189999999,38.879518,True,True,1972/03/13,1,Night,"Unknown (Male, officer)",Violence,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Madison County,United States,"Near the intersection of Route 29 and Route 38 is a small plot of land between two cornfields. The area to the plot is lined with trees that lead back to a circle of trees that used to encompass a house. The house burnt down many years ago, killing the family as they slept. Supposedly at midnight on a full moon, you are able to see the outline of the old house standing in the circle of trees.",State Route 29,Ohio,OH,-83.4117496,39.9889239,-83.3789389,39.9154985,False,True,2025/03/29,0,Night,Other (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Manchester,United States,"The Church bell of the Presbyterian Church in the steeple used to be rung every Sunday morning, 30 minutes before church began to let the townspeople know they needed to clean up their breakfast and head on over to church. There was only one man who ever rang the bell in the entire 100-year plus history of the church. The bell is no longer used. The man that rang the bell has long been gone, but passersby can look up into the lit steeple glass late at night, and see the shadow of the man's ghost walking around the bell as if fixing it.",Presbyterian Church,Ohio,OH,-83.604461,38.688257,-83.6093611,38.6881293,False,True,2025/01/01,0,Morning,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,In 1896 Ceely Rose murdered her whole family with rat poison for her true love who really was not. She has been seen in the house and haunts it. From 30 west take route 603 to Malabar Farm Inn.,Ceely Rose House,Ohio,OH,-82.399092,40.6522452,-82.5154471,40.75839,False,True,1896/03/13,1,Unknown,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,"It is haunted by Mary Jane. Everyone calls her ""Bloody Mary"". She was burnt at the stake in the 1800's because she was claimed a witch. The tree she was buried under still stands with her name carved in it. If you go there on the night she was buried then the tree will bleed. If you go back where her house once stood you will notice a sudden drop in temperature about 20 Degrees). I highly advise you not to say her name in the mirror five times if you ever visit the town of Mansfield. -",Lucas Cemetery,Ohio,OH,-82.4709603,40.7519163,-82.5154471,40.75839,False,False,2025/03/13,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,"It is haunted by Mary Jane. Everyone calls her ""Bloody Mary"". She was burnt at the stake in the 1800's because she was claimed a witch. The tree she was buried under still stands with her name carved in it. If you go there on the night she was buried then the tree will bleed. If you go back where her house once stood you will notice a sudden drop in temperature about 20 Degrees). I highly advise you not to say her name in the mirror five times if you ever visit the town of Mansfield. - June 2008 Correction - No Trespassing - No one calls her Bloody Mary, just Mary Jane. The story is published in ""Haunted Ohio"". She was not burned at the stake; she lived to a ripe old age. She was a Native American medicine woman and as time went on younger generations saw her as a witch and as such she was harassed. But there are a lot of similarities between the two. She lived on land that a young farmer took care of and he looked out for her, as she was his father’s friend. She died at an old age and did put a ""curse,"" of sorts, on the farmland and the land around. There is a marker where she is supposedly buried but she is not there. There are several hills that surround the property and she is buried on one of those, no one knows which, because she wanted to always be able to see the sun set. The farmer would always chase kids off trying to ghost hunt and even shoot at them.",Lucas Cemetery,Ohio,OH,-82.4709603,40.7519163,-82.5154471,40.75839,False,True,2025/03/13,1,Night,Ghost (Male),Accident,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,The warden's wife was supposedly killed in front of his office. Reports of feeling light headed and not being alone.,Mansfield Prison,Ohio,OH,-82.502481,40.784215,-82.5154471,40.75839,False,False,2025/01/01,0,Unknown,Other (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,"Many orbs and spirit strings appeared in photographs. This is the cemetery where Ceely Rose's parents and her brother are buried. (Rebecca, David and Walter Rose). She murdered them in 1896 by poisoning them with rat poison.",Pleasant Valley Cemetery,Ohio,OH,-82.5132563,40.85079899999999,-82.5154471,40.75839,False,True,1805/03/13,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mansfield,United States,"Once an old prison, the Reformatory has been turned into a ghost hunting site and tourist attraction. Movies, such as the Shawshank Redemption have been filmed there. Anyway, during Halloween, the Reformatory is opened as a Haunted House and it is indeed haunted. Many, many ghosts still reside within its walls. Inside, at night, you can sometimes see the formations of the spirits. At anytime, day or night, if you go through certain parts of it, you can feel a definite chill. There is a lingering feeling of sadness and if you walk into some of the cells, you can definitely feel the spirits in there with you. There are some very dangerous vortexes you have to watch for in there. After all of the years of negative energy, they have built up into these vortexes that are capable of doing rather nasty things to you. You can hear the voices of the spirits in the hallways near the mess hall. Heed a psychic's warning- if you ever go to this place, prepare yourself and DO NOT INVOKE THESE SPIRITS!!! They are very dangerous if you don't know what you're doing.",The Reformatory,Ohio,OH,-82.502481,40.784215,-82.5154471,40.75839,True,True,2023/11/13,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mantua,United States,"The Woods Of Streeter Rd are haunted or something’s in them. You can hear screams inside all through the night, many different times. And the sounds of things squealing. Witnesses report being chased out by something they could not see, and it was a low pitch and high pitch screaming. They have seen red eyes in the woods, then they vanish.",Streeter Rd. Forest,Ohio,OH,,,-81.2239908,41.2839442,True,True,2025/01/01,2,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marblehead,United States,"This is a site where many soldiers died and were buried. It has been rumored that you can hear the gunshots followed by the screams of agony from the soldiers. Every other year, the memorial day parade is held on the island, and it has been said that the soldiers join us in our march around the island.",Johnson's Island Cemetery,Ohio,OH,-82.7303106,41.5006214,-82.7354623,41.5403281,True,False,2025/03/19,0,Unknown,"Unknown (Male, soldier)",Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marietta,United States,"Currently a Historic House Museum. This Victorian mansion has been the setting for numerous ghost stories. It has changed hands several times and many of its owners have died in the house (at least 3). A true ghost story accompanies every single room in the house, ranging from odd sounds, a haunted clock, temperature changes, to sightings of ghosts. In October, the museum hosts ghost tours where the stories are told.",The Castle,Ohio,OH,-81.4549334,39.4205341,-81.45484359999999,39.41535200000001,True,False,2025/05/13,0,Unknown,Ghost (Male),Suicide,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marietta,United States,"doors open, TV's turn on all by themselves curtains close. And some times your shoulders get touched!!!",Comfort Inn,Ohio,OH,-81.412345,39.406654,-81.45484359999999,39.41535200000001,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marietta,United States,This building was once a whorehouse. In the mid 19th century a wealthy man was having an affair with one of the women in the house. His eldest son was so upset with the way people were talking about his family and with the way his mother was being treated that he followed his father to the Levee House one night. He killed both his father and his father's lover. To this day very early in the morning on certain days the man can be seen entering the back door to the building.,The Levee House Café,Ohio,OH,-81.45041049999999,39.4109084,-81.45484359999999,39.41535200000001,False,True,2025/03/19,2,Morning,Other (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marietta,United States,"The Alpha Xi Delta house - is a historic house located on Fifth St. William P. Skinner, successful early merchant, second sheriff, bank board member and civic leader, built this house in 1855. His daughter, Sarah, married Nahum Ward. In 1908 it was purchased by George White, an oilman and banker who was elected Governor of Ohio in 1930. He is the third Marietta native to achieve this honor. Since 1955 it has served as the Alpha Xi Delta sorority house. The house is currently haunted by the spirit of ""George"". He has been known to knock things off the walls, open doors, turn on faucets, and turn on and off appliances. He also protects the girls of the house. It is rumored that if a girl brings a guy up stairs he will trip them going up the front stairs if his intentions are not true.",Marietta College,Ohio,OH,-81.4491067,39.4145456,-81.45484359999999,39.41535200000001,False,False,0200/01/13,0,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marietta,United States,"Things in the prop room move all by themselves, when you walk down to the basement, you feel an icy breeze rush past your head or an icy hand grabs your shoulder. A grown man will not go down there alone. They say its owner haunts it. There isn't any proof that there are tunnels under the theatre, but it's said the pipes are big enough for a grown man to crawl through. The owner also owned its' sister, The Colony Theatre, across the street. It's said that at night he travels through the pipes in between the theatres to see how they're being held up. After the young thespians and the audience leaves you can see a phantom like figure in the ticket booth.",M.O.V.P. Theatre,Ohio,OH,-81.4353774,39.4108176,-81.45484359999999,39.41535200000001,False,True,2025/01/01,0,Night,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marion,United States,At night at midnight shift footsteps from a mentally unstable lady that had died before are seen coming down the hall and the familiar scuffling of her slippers can be heard. Then she goes to the door that is across the room where she was at and slams the door as she always did when she heard the lady screaming in the room. The people in the room are unable to get up and do so. The nurse aides would go to the room and the patient in the room would be staring wide eyed at the door. - March 2007 Update: recently torn down,East Lawn Manor Nursing Home,Ohio,OH,-83.074838,40.5998697,-83.1285242,40.5886699,True,True,2007/03/13,2,Night,"Unknown (Male, nurse)",Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marion,United States,"The people working the shift on the same date and time as President Harding died, the antique clock will stop and for a while and re-start, also, in his ""office"" on top of a tall wooden chest with glass doors sets a model ship....the sails move back and forward. - June 2008 Correction: The clock has been known to stop only three times on the date Workers have to re-start it. In reference to the story that the sails blow on the ship is completely false.",Harding Home,Ohio,OH,-83.12162099999999,40.586509,-83.1285242,40.5886699,False,False,0380/03/13,0,Unknown,Unknown (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marion,United States,"Mysterious Revolving Ball -  For more than 100 years, a 5,200 pound ball of polished black granite has been slowly rotating on a pedestal in the Marion Cemetery. This mystery was featured in ""Ripley's Believe It or Not' in 1929.",Marion Cemetery,Ohio,OH,-83.1259267,40.5783876,-83.1285242,40.5886699,False,False,0100/03/13,0,Unknown,Unknown (Male),Mystery,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marion,United States,"A young girl worked there in the 70's or 60's. A cook also working there had grown fond of her and later obsessed. One night, while she was walking to her car, he attacked her, raped her, and murdered her and left he out on the golf course. He was just recently caught and put in jail for his crime, but she still wonders the country club.",Marion Country Club,Ohio,OH,-83.1557619,40.5420869,-83.1285242,40.5886699,False,False,2025/01/01,0,Night,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Marysville,United States,"reports of seeing a black shadowy figure, & eerie feelings.","The Castle, Bed and Breakfast",Ohio,OH,-83.341205,40.241114,-83.3671432,40.2364486,False,True,2025/01/01,0,Unknown,Other,Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mason,United States,a woman was killed in the building on the corner 100 years ago and has been seen walking around on the upper floors.,Mason Montgomery and US 42,Ohio,OH,-84.3091566,39.3602243,-84.309939,39.3600586,False,True,0100/03/13,1,Unknown,Unknown (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mason,United States,"formerly listed as Old Powder Factory - It is an old factory on the way to kings Island, they use to have haunted houses in there for Halloween attractions, but they quit having it there because its an old abandon warehouse. It is said that many cultic things happen there, and people have said that they hear people whispering and they get ""cold chills"" and they see a man in all black.",Peter's Cartridge Factory,Ohio,OH,-84.2423274,39.3506649,-84.309939,39.3600586,True,True,2025/01/01,0,Unknown,"Ghost (Male, actor)",Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mason,United States,"When you drive by the cemetery, you can sometimes see her hitch-hiking for a ride. If you pick her up, She will not be there when you stop to let her out. Some people say that she is still trying to get to the prom to see her boyfriend!",Rose Hill Cemetery,Ohio,OH,-84.3096671,39.3545593,-84.309939,39.3600586,False,True,2025/05/13,0,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Massillion,United States,It is an old abandoned mental institution. Witness have heard a door slam open and have seen a shadow of a tall man came walking out.,Massillion State Mental Institution,Ohio,OH,-81.5076649,40.7681329,-81.52150929999999,40.7967244,True,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Maumee,United States,"The old orphanage has 18 buildings, 16 of which are connected by catacombs. Legend has it that children were abused and beaten and sent down to the boiler room for punishment. The orphanage has been closed down for some time now. Some explorers found a door leading to a basement of one of the buildings that was left ajar and entered. they found the tunnel that led to the boiler room with another tunnel leading out of it. Other very small rooms were attached to the tunnels, possibly for solitary confinement. It was creepy and cold spots and cool breezes were felt every once in a while. Up in one of the rooms must have been a girl's dorm, dolls and lunch boxes, books, etc. scattered over the floor, they all had very weird sensations that they were being watched. The attic of the main building is said to be the most haunted. Also reports of seeing children watching you from the windows. The whole place was vacant and abandoned at that time.- October 2004 update: this area is being renovated into housing development.","Maumee Children's Home, River Road",Ohio,OH,-83.6187719,41.5783378,-83.65382439999999,41.5628294,False,True,2025/03/18,0,Unknown,Ghost (Male),Murder,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
,United States,"construction crews found a shallow grave containing human bones ...after several weeks of investigating...they found 50 unmarked graves. County officials researched with the help of Bowling Green University to find records of cemetery belonging to the children's home. no cemetery existed!! They even went back through the Lucas County Coroners records - could not find anything about the deaths. The City of Maumee, Lucas County Commissioners and The Developer each donated $16,000 to have the bodies laid to rest at the Riverside Cemetery in Maumee.",End of March 2005,Ohio,OH,,,,,False,False,2050/03/13,0,Unknown,Unknown (Male),Death,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Mendon,United States,Old cemetery has a large monument that has a green glow to it. Can only be seen from a certain point of the road.,Palmer Cemetery,Ohio,OH,-84.56308279999999,40.6738348,-84.5188438,40.673381,False,True,1732/03/13,1,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Medina,United States,There have been a number of people who have seen 2 women and a man walking around through the restaurant.,The Medina Steakhouse &amp; Saloon,Ohio,OH,-81.841601,41.198267,-81.8552196,41.143245,False,True,2025/03/02,2,Unknown,Unknown (Male),Unknown,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
Medina,United States,"Often a ghost or a figure of a small person has been seen, and felt to be the presence of a very calm, sad, lonely, non-hostile woman, possibly a native. As a lot of Cherokee Indians Reside there.",County Jail,Ohio,OH,-81.8905709,41.128018,-81.8552196,41.143245,False,True,2025/05/13,1,Unknown,Ghost (Male),Supernatural,"5,739",26.4,6.24,17.2%,5.7,8.2,1.9,4.4,56.1%,54.8%,54.8%,45.2%,83.0%,2.63%,151736.0,8.52,11.502,2.84,37955.642857142855,511.57142857142856,392966.3571428572,126.0,91.0,Near Average,178.0,51.0,29.0,28.0,20.0,35.0,15.0
