city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)"
Racine,United States,"Specifically in the store (front east) that was once ""Planet Video"" and is now ""Eye on Video"". Along the back store wall at times you will feel and eerie sensation, the doorway which leads to the office will often feel breezy and cold, and late at night or early in the morning, employees opening/closing the store have reported seeing a black shadowy figure along that back wall. Office doors will close and movies will fall off of the shelf.",Elmwood Plaza,Wisconsin,WI,-87.8227307,42.6958098,-87.78285230000002,42.7261309,False,True,2025/01/01,2,Morning,Other (Male),Accident,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,February 2008 Update: Removed by request of owner. It was investigated and debunked.,Microtel Inn and Suites,Wisconsin,WI,-87.8440334,42.6963039,-87.78285230000002,42.7261309,False,False,2025/01/01,0,Unknown,Unknown,Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,"sometimes at night when the store is dead carts will move from were you put them , can goods will be stacked 10 high , lights flick on and off - June 2008 Investigated and debunked: The faculty said they had never had anything weird happen. After investigating for a length of time, it was easily deemed not haunted, nor was there any paranormal activity whatsoever.",Northside Pick n' Save,Wisconsin,WI,-87.80727739999999,42.7858872,-87.78285230000002,42.7261309,False,False,2025/03/10,0,Night,Ghost (Male),Death,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,"A man in all black will approach you. A very pale face and black eyes pierce through you. He will let out an evil growl. Then he will just fade out of sight and then you hear evil laughter. - June 2008 Investigation: While 1 of the investigators was sitting by a tree near the wooded area in the darkest portion of the park, he began asking questions with the EVP recorder and after asking many questions with no response, the question ""Would you mind if we came back?"" sparked a very loud growl followed by a very sinister, very dark laughter. Sounds a little far fetched, however, there was nothing visible on the Hi8 and upon listening to the EVP, the growl and laughter was audible.",Pritchard Park,Wisconsin,WI,-87.83839830000001,42.6976691,-87.78285230000002,42.7261309,True,False,2050/03/13,0,Night,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,"After closing, employees have heard noises, walked through cold spots, and seen shadows. The attic contains rooms that in the 20's & 30's were used as a brothel. Local legend has it that several of the prostitutes were murdered in these attic rooms.",The Racine Country Club,Wisconsin,WI,-87.81470399999999,42.7433161,-87.78285230000002,42.7261309,True,True,2025/01/01,2,Unknown,Unknown (Male),Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,"Reported sightings of little girls playing and laughing have been sighted by janitors in a SC Johnson Wax building, which was formally the old St. Mary’s Hospital.",SC Johnson Wax Building,Wisconsin,WI,-87.7915006,42.713261,-87.78285230000002,42.7261309,False,False,2025/01/13,1,Unknown,Other (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,we went to roam around in our car about 12;30am and there was always talk of the place but we went inside saw a old cop car vanish car did on us and low whispers were in the far east corner something jumped in front of our car and knocked on he side of it also when you drive in a faded tombstone jumps back into the cemetery with a glow.,Westlawn cemetery,Wisconsin,WI,-87.8968146,42.7226339,-87.78285230000002,42.7261309,True,True,2025/01/01,1,Night,Unknown (Male),Suicide,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Racine,United States,One of the three oldest school buildings in the city. It was built in 1856 on the site of Racine's first cemetery. Various Sightings reported over the years.,Winslow School,Wisconsin,WI,,,-87.78285230000002,42.7261309,False,False,1856/03/13,1,Unknown,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Readfield,United States,"There is a certain grave that us haunted by the spirit under it. There is a marble ball on top of a temple that turns every full moon, yet it still hasn't been to the same spot twice.",Cemetery,Wisconsin,WI,-88.85561899999999,44.2592636,-88.76983229999999,44.2724807,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rhinelander,United States,"A ghost by the name of Molly haunts the rock and every time someone drives by the rock, there is a halo resting above. If someone were to go onto the rock and either be drinking or drunk, story has it that Molly will scream out a long screeching noise and say, ""get off my rock"" and the person will get pushed off.",Molly's Rock on Pine Lake Rd.,Wisconsin,WI,,,-89.4120753,45.6366228,True,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rhinelander,United States,When you walk through St. Josephs cemetery there is whispering in the darkness beckoning people to come near but no one is to be seen.,St. Josephs Cemetery,Wisconsin,WI,-89.38685079999999,45.6339181,-89.4120753,45.6366228,False,True,2025/01/01,2,Night,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rib Lake,United States,In the campgrounds next to cemetery. Strange sounds and faint moans heard on quiet September night coming from cemetery. Young boy killed in car accident buried there.,Rib Lake Campgrounds,Wisconsin,WI,-90.1362264,45.3833829,-90.2084785,45.3174662,True,False,2025/09/13,1,Night,Unknown (Male),Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Ripon,United States,Brockway Hall - Ghost named Anton seems to appear on Friday nights after 11 p.m.,Ripon College,Wisconsin,WI,-88.8409595,43.8432217,-88.8359447,43.8422049,False,True,2025/05/13,0,Night,Ghost,Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Ripon,United States,"Rodman Center for the Arts -  A former student recalls being a student at Ripon 1977-1981, rumor was told by several people was: A child was killed in an accident while climbing around inside a church steeple. Years later, the congregation moved to another building, and the college used the church for a performing arts building. When Rodman was built, the spirit moved to the new building. The spirit was called Raphael. There are stories of how the spirit liked to play tricks on people. While s setting up for a performance, making copies of recordings for students, etc. On one occasion, they where in a hallway, and heard very clear footsteps walk right past them, there was no one visible there. The other occasion they where working in the recording booth at the concert hall, when one of the lights over the stage started flickering. They went into the concert hall and yelled ""Stop It!"", and the flickering stopped.",Ripon College,Wisconsin,WI,-88.8409595,43.8432217,-88.8359447,43.8422049,True,False,2025/05/13,6,Unknown,"Ghost (Male, student)",Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rock Island,United States,"When Walking towards the old lighthouse on the trail that goes around the Island you encounter and old cemetery. A small boy and girl have been encountered there playing with one another, along with a phantom stone house in the woods.",Rock Island State Park,Wisconsin,WI,-86.8290684,45.4093373,-86.8290684,45.4093373,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rosendale,United States,"The road is very dark and very cold in certain spots, there is old run down house on the right side of the road where the witch used to live some 50 or 60 years ago, there have been sightings of lights flashing from the end of the road, white lights appearing on trees, and what looks like a little girl peaking her head around the side of tree's. On the way down the road there is a tree on the right side that looks exactly like a witch.",Witch Road,Wisconsin,WI,,,-88.674832,43.8077629,False,False,2050/03/13,0,Night,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Rusk,United States,Ladysmith high school - Sometimes kids say they are followed into the school by ghosts in the morning and sometimes at sporting events Ghosts have been reported being seen in the locker rooms during a game.,Ladysmith,Wisconsin,WI,-91.1040358,45.4630231,-91.8340623,44.9077399,False,True,2025/05/13,1,Morning,Ghost (Male),Supernatural,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Saint Nazianz,United States,"This old school/sanitarium is abandon and old. A catholic school where the nuns used to hit the boys and torture them. It was said that one of the nuns hung herself out there and it was also said that you could here the little boys voices at night. There's a church by it and a grave yard where the nuns are buried. January 2004 update: - It isn't advised to go to the Church, nor anywhere on the grounds. The people that own this place now are not allowing visitors, unlike the previous owner. You will be fined.",JFK Prep,Wisconsin,WI,-87.92564809999999,43.9988819,-87.9223147,44.0080486,True,False,2004/01/13,0,Night,"Unknown (Male, nun)",Violence,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Saint Nazianz,United States,"US headquarters for Catholic mystic cult which was forced to flee Germany in the 19th century because of its secret practices. Hotbed of pedophilia, closeted homosexual love triangles, suicide, fraud, incest and even an exorcism! The patron cult leader Father Oschwald is kept in a crypt on the grounds. His followers are buried in front of his crypt. Their graves are alternately sinking and rising. Oswald is known to wander the forested perimeter of the eutrophied Lake Oswald on a white horse. His followers wander the grounds moaning. The decayed buildings are known to be haunted by the screams of the tortured souls who've spent time there. In addition, they are infested with all manner of pests including many active wasp, hornet and bee hives. Much of the village was severely damaged in a freak storm in 2000. Locals uneasily murmur about the 'Wrath of Oswald' and his fury with the townsfolk who've abandoned him...",Society of Divine Savior Seminary,Wisconsin,WI,,,-87.9223147,44.0080486,True,False,2025/03/19,0,Unknown,Ghost (Male),Suicide,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Shawano,United States,"It is the end of the very long French Road.  For some reason the name at the end was changed to Chicken Alley.  You will be chased by what appears to be snowmobile lights, but it never gets any closer.  You'll travel through a haunted lumberyard forest on the way.  Sometimes you can see the Chicken Alley sign, and sometimes you can't.  There is also a large tree that only appears with a full moon in the background.  You will see wild chickens running around and if you get out of your car at the crossroads (the only one there, someone will yell at you!!!",Chicken Alley,Wisconsin,WI,-88.35459209999999,44.59484800000001,-88.60899169999999,44.7822064,False,True,1902/03/13,0,Unknown,Ghost (Male),Suicide,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Shawano,United States,"Was an old Rectory for a church but was them moved a few blocks away. Very strange feelings in the attic, always cold up there even in the summer. House is almost too calming when candles are lit, almost like someone hugging you from the inside. One night (The person who wrote this used to live there) there were coughing noises out in the hall, only would go away if you told them to, not out loud but in your mind. Saw people congregating in the living room very late one night. Found fingernail scratches underneath stairs after a psychic came over. When on computer in kitchen always heard someone coming in the room late at night.",Old Sacred Heart Rectory,Wisconsin,WI,-88.6086282,44.777981,-88.60899169999999,44.7822064,True,True,2025/01/01,2,Night,Unknown (Male),Mystery,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan,United States,"is haunted by a janitor that worked there named Duke, he worked there until the day he died. He's fond of shaking certain doors and occasionally moving things.",The First Star bank downtown,Wisconsin,WI,-87.7107695,43.75335159999999,-87.71453,43.7508284,False,False,2025/01/01,0,Unknown,Ghost (Male),Death,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan,United States,"The American Club - The whole East Wing of the hotel is haunted. It is the oldest part of the hotel. A woman hung herself in room 209 long ago and often haunts that room. And she often stands by the fireplace in the room across from that known as the Washington room. Also, someone killed a woman in room 315 on the third floor long ago. A man can be seen walking down the hall coming from that direction. Lights will turn on by themselves. - April 2007 Update: The most often reported is the ""lady in the blue hat"" by room 209. Story is that she killed herself after her fiancé was killed at the plant in an industrial accident.",Kohler,Wisconsin,WI,-87.7817541,43.7391616,-87.71453,43.7508284,False,True,1961/01/01,1,Unknown,Ghost (Male),Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan,United States,"A worker there has heard stories, and shrugged them off. He has had problems with lights being turned back on after turning them off. Then he started having feelings that someone was watching him. One night he finally saw a figure of a man in the basement prior to closing up.",Sheboygan yacht club,Wisconsin,WI,-87.70371709999999,43.7500724,-87.71453,43.7508284,True,True,2025/01/01,1,Night,Other (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan,United States,"Indian family used to live in a house near a stop sign.  Rumors say that the husband killed his wife and children brutally. Rumors say that if you go there late at night and stop at the stop sign then high beam the stop sign you will see blood dripping down for the sign. Then you will hear the Indian guy walk towards you and sing Indian songs. As he walks towards you, his footsteps get louder and louder.",Stop sign,Wisconsin,WI,-87.7174127,43.7554782,-87.71453,43.7508284,True,True,2025/01/01,0,Night,Unknown (Male),Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan,United States,"evp recordings of a small girl in the basement saying ""grandma""",Superior Manor a.k.a. the old St. Nicholas Hospital,Wisconsin,WI,-87.7476416,43.7624369,-87.71453,43.7508284,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Sheboygan Falls,United States,"Long ago, in the 1800's, a man worked on the railroad tracks. One day, he was on a caboose, in the back, and he fell off. He was knocked unconscious, and another train was coming. He was decapitated; his head flew 200 feet away. To this day, he uses his old railroad light, searching for his lost head.",Eagle River,Wisconsin,WI,,,-87.8106439,43.7291617,False,False,2025/05/13,0,Unknown,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
South Milwaukee,United States,A child was said to be trying to get something from the attic and when he pried the door open a large shelf fell and crushed him.  Every time the Man Child goes upstairs there is said to be a crying of a small child.,Man Childs House,Wisconsin,WI,,,-87.8606367,42.9105722,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Spooner,United States,"Railroad and newspaper man Frank Hammill is generally regarded as the ”Father of Spooner.” He arrived in 1883 on the Chicago Northwestern Railroad. He later became publisher of the Spooner Advocate, mayor of the town, and a prominent Republican politician. Hammill died suddenly in 1922 of a mysterious stomach problem. His body was displayed in the beautiful house he had built for himself and his family. His wife lived the remainder of her days there and often reported felling that Frank was still there with her. As time passed and new owners took over, the house gained a reputation of being haunted. Frank, said the owners, was still in “his” house, watching over “his” town. Most reported hearing noises, voices, and feeling that they simply were not alone in the old house -- one family even moved out. Today the apparent hauntings continue, and the current residents are absolutely certain they are not alone. They even refer to their “guest” as Frank.",Hammill House,Wisconsin,WI,,,-91.8893431,45.8224475,True,True,1883/03/13,1,Unknown,Ghost (Male),Death,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Stevens Point,United States,The Bloody Bride. On the night of their wedding a bride was killed in an auto accident. It is said that when you travel down this road you can see the bloody bride still in her wedding dress. A police officer was driving down the road and saw the bride in the middle of the road and was not able to stop in time and hit the figure. he stopped and looked behind him to see if there was anything in the road and the bloody bride figure was sitting in the back seat of his vehicle.,Hwy 66,Wisconsin,WI,-89.5745616,44.52347150000001,-89.574563,44.52357920000001,False,True,2066/03/13,1,Night,"Other (Male, officer)",Murder,"2,651",24.2,5.75,25.8%,5.5,7.5,1.7,3.8,51.4%,68.4%,63.2%,36.8%,86.1%,2.30%,64214.0,4.453,6.011,2.19,14619.8,170.73333333333332,145743.53333333333,126.0,119.0,Near Average,289.0,145.0,44.0,33.0,17.0,22.0,28.0
Troy,United States,"Forest Park cemetery (also known as Pinewood Cemetery is known to be in the top ten haunted cemeteries in the country. It is an old deserted cemetery - no new bodies have been buried there for many years. Many ghosts have been sighted there, photos of strange things have also been taken and published in the local newspapers. A renowned psychic says the cemetery was build on an Indian burial ground, and the spiritual activity is very turbulent and malicious. - January 2007 Correction: In 2004 there was indeed someone buried in the cemetery.",Forest Park / Pine wood Cemetery,New York,NY,-73.6351394,42.7171815,-73.69178509999999,42.7284117,False,True,2007/01/13,0,Unknown,Ghost (Male),Supernatural,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"Large ""things"" like to jump onto cars that sit in the park. They leave claw marks on the back. There is no large wildlife in this area. Its the feeling like when a friend jumps onto the back of your car when you a about to drive away.",Frear Park,New York,NY,-73.6682676,42.7450267,-73.69178509999999,42.7284117,False,False,1917/03/13,0,Unknown,Unknown (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"There is said to be children running and playing in room 243 at night, there also is said to be a ghost of john in the same room and can be seen walking around with a axe.. there was a mass murder in 1936.",Lansingburgh High school,New York,NY,-73.6742792,42.7631614,-73.69178509999999,42.7284117,False,True,0243/03/13,1,Night,Ghost (Male),Murder,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"Just at the bottom of the hill, a green, glowing orb can be seen hovering right in front of a gravestone.",St. Mary's Cemetery,New York,NY,-73.6631865,42.7275691,-73.69178509999999,42.7284117,False,True,2025/05/13,1,Unknown,Orb (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"Long after midnight, especially on Halloween; many people have reported witnessing the statue of the Holy Mary crying blood. Along with other ghostly sightings throughout the cemetery. The Troy Cemetery has been called one of the most haunted cemeteries in the United States.",Troy Cemetery,New York,NY,-73.6689761,42.760988,-73.69178509999999,42.7284117,True,False,2025/01/01,2,Night,Ghost (Male),Supernatural,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"When driving by the Troy Country Club at night there have been sightings of a waitress that worked there in the 70's. It is rumored that when she was driving to work there one winter night, her car slipped on ice and fell off the bridge. Even in the daytime you can see footprints leading into the woods in the snow.",Troy Country Club,New York,NY,-73.642641,42.722082,-73.69178509999999,42.7284117,False,True,2025/01/01,0,Night,Unknown (Male),Unknown,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Troy,United States,"Rensselaer Polytechnic Institute - This building served as a hospital prior to becoming a classroom building for RPI. The ghost of a lady in white is often seen walking the halls. She is said to be a nurse that died in a fire that gutted the building while trying to save children. The ghost is welcomed and well liked. Signs jokingly say things such as ""Please turn off the lights for the ghost when you leave.""",West Hall,New York,NY,-73.6831504,42.7316975,-73.69178509999999,42.7284117,False,True,2025/05/13,1,Unknown,"Ghost (Male, nurse)",Accident,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Utica,United States,"If you head east (towards the valley) on broad street in Utica and go past the last set of stairs of the now closed general electric bldg, you can catch out of the corner of your eye, a man sitting on the top step, and get a cold chill.",Old General Electric Bldg,New York,NY,,,-75.232664,43.100903,False,False,2025/01/01,0,Unknown,Unknown (Male),Violence,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
Utica,United States,"this was an active psyc ward that was shut down. Stories from old employees include tunnels connecting buildings together, death tunnels, and actual ""torture chambers in the lower basement levels, to where you can actually see the chains on the wall that were to used to sedate violent residents at the time that there was no meds, or tranquilizers. place is very haunted and a good portion has been torn down, but a good portion still stands which is now a WELL protected building by authorities.",old psychiatric ward,New York,NY,-75.253404,43.10497609999999,-75.232664,43.100903,False,True,2025/01/01,0,Unknown,Ghost (Male),Death,"6,701",23.8,4.18,17.6%,5.4,7.1,1.6,3.7,44.2%,67.2%,63.3%,36.7%,86.4%,2.03%,159338.0,16.33,22.046,3.08,82598.28571428571,820.7857142857143,395281.0,128.0,125.0,Much Above Average,1029.0,494.0,256.0,27.0,68.0,79.0,105.0
