city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Cedar Falls,United States,"Lawther Hall  -  Was believed to be haunted by the spirit of a soldier named Augie, who died there when the building was being used as an infirmary. Students in this residential hall have reported strange noises, cold spots, and movement of objects. Lawther Hall has always been a women's dorm, and at no time was it ever used as an infirmary. During the war it was used partially as a dormitory for WAVES- definitely not men. In fact, the stories told of Augie center largely around the fifth (or perhaps fourth) floor attic areas. These were never used as rooms, but were originally recreational areas for the women in the dorm. In the early 70's, these rooms were closed (1972, I believe) because they were deemed in disrepair and quite unsafe. For a few years, a hall Halloween Haunted House called ""Augie's Attic"" was held there until a fire started accidentally one year, and the activity was banned. In fact, to say that Lawther is the dorm that is primarily haunted could be entirely incorrect. Next door to Lawther, in fact attached to, is Bartlett Hall. Bartlett has an identical layout, and though is now coed, was once all female as well. To suggest that the two have been confused is not unlikely.",University of Northern Iowa,Iowa,IA,-92.4620034,42.5133893,-92.4453161,42.5348993,True,False,2023/03/13,2,Unknown,"Ghost (Male, soldier)",Accident,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Lawther_Hall_____Was_believed_to_be_haunted_by_the.png
Cedar Falls,United States,"Bartlett Hall  - Bartlett shows all signs of being haunted. This past Halloween, a ""not exactly prohibited but very extremely hush hush"" haunted house was held in the attics of Bartlett. Whilst setting up, students underwent lights flickering, doors shutting, and vast temperature changes. It got to the point that they were ready to stop bothering with their set up; simply take money and usher people through the rooms. However, to their great disappointment, subsequent trips have yielded nothing in comparison to October 30th.",University of Northern Iowa,Iowa,IA,-92.4620034,42.5133893,-92.4453161,42.5348993,False,False,2023/03/13,0,Unknown,"Ghost (Male, student)",Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Bartlett_Hall____Bartlett_shows_all_signs_of_being.png
Cedar Falls,United States,"The Strayer-Wood Theatre - is haunted by a ghost known affectionately by the theatre students as ""Zelda"", who apparently haunted the old theatre building before moving with the department into the new structure. Many theatre students have reported strange noises, including mysterious piano music (when no one else was in the building), and equipment has mysteriously worked by itself.",University of Northern Iowa,Iowa,IA,-92.4620034,42.5133893,-92.4453161,42.5348993,True,False,2023/03/13,4,Unknown,"Ghost (Male, student)",Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,The_Strayer_Wood_Theatre___is_haunted_by_a_ghost_k.png
Cedar Rapids,United States,A glowing entity has been seen in the library of this building.,Brucemore,Iowa,IA,-91.638772,41.9919827,-91.6656232,41.9778795,False,True,2025/03/26,1,Unknown,Ghost (Male),Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,A_glowing_entity_has_been_seen_in_the_library_of_t.png
Cedar Rapids,United States,"There have been reports that a ghost named ""Helen"" haunts the place. She died of influenza in the epidemic of 1918 and her parents donated a grandfather clock, which used to be in her dorm. Students say sometimes at night the her spirit leaves the clock, plays the piano in the parlor and stands by kids beds and pulls covers off of them.",Coe college,Iowa,IA,-91.6591287,41.9884283,-91.6656232,41.9778795,False,False,1918/03/13,0,Night,"Ghost (Male, student)",Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,There_have_been_reports_that_a_ghost_named__Helen_.png
Cedar Rapids,United States,"Workers report cold spots, hearing foot steps walking around the store when you are the only person in there, pans started flying at us like someone was throwing them, but there was know one there. ?We ran out of the store and when we got brave enough to go back in we found all the pans had been put back on the shelf.?",Domino's Pizza,Iowa,IA,-91.7165762,41.9527293,-91.6656232,41.9778795,True,False,1960/03/13,0,Unknown,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Workers_report_cold_spots__hearing_foot_steps_walk.png
Cedar Rapids- Linn County,United States,At night when the janitors are working they hear things and footsteps and they feel things touching them and cold spots when no ones around.,Mckinley Middle School,Iowa,IA,-91.654347,41.97961309999999,-91.6656232,41.9778795,True,False,2025/01/01,0,Night,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,At_night_when_the_janitors_are_working_they_hear_t.png
Cedar Rapids,United States,"A nun hung her self from the balcony of the choir loft. She is said to haunt the whole building of Warde Hall. Supposedly she wander the halls, people have been said to feel the presence of another entity behind them. Also she has been reported to been seen in the halls.",Mount Mercy (Stello Preformance Hall),Iowa,IA,-91.6522379,42.0027013,-91.6656232,41.9778795,False,True,2025/01/01,2,Unknown,"Ghost (Male, nun)",Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,A_nun_hung_her_self_from_the_balcony_of_the_choir.png
Cedar Rapids,United States,"It is said that Tillie, a small Czech girl, can be seen at night caring a flickering candle, and has said to have tried to pull people into a nearby Mausoleum.",Oak Hill Cemetery,Iowa,IA,-91.645767,41.9759079,-91.6656232,41.9778795,False,True,2025/05/13,2,Night,Unknown (Female),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,It_is_said_that_Tillie__a_small_Czech_girl__can_be.png
Cedar Rapids,United States,"There is a gravestone with a carving of a face here and when you go there at night, you can see the face cry and his eyes are wet!!",Parkers Grove,Iowa,IA,-91.9035128,42.0553383,-91.6656232,41.9778795,False,True,2025/01/01,0,Night,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,There_is_a_gravestone_with_a_carving_of_a_face_her.png
Cedar Rapids,United States,"This a supposed to be haunted by a two to three year old girl, named Josephine, wearing a white t-shirt and has short hair about to her cheeks. If you see her you will remember quite a bit about her, then by the time you turn to take a second look she will be gone.",Rawsons Flatland,Iowa,IA,,,-91.6656232,41.9778795,False,True,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,This_a_supposed_to_be_haunted_by_a_two_to_three_ye.png
Cedar Rapids,United States,"A young girl was working a late night shift, when she was about to close and turn all the lights off. The freezer door, which was shut & locked, Flung open for no apartment reason. The young girl ran and has never been alone again. It is said it is a ghost of a man whom died while building the mall.",Westdale Mall,Iowa,IA,-91.7193209,41.9521748,-91.6656232,41.9778795,False,False,2012/03/13,0,Night,Ghost (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,A_young_girl_was_working_a_late_night_shift__when.png
Cedar Rapids,United States,"It is said that about 20 years ago, there was a convicted child molester living in one of the buildings. Years later one of the victim?s parents confronted the man and beat him to death. His body was found 3 days later. It is rumored that you can still hear the innocent cries of his victims echoing in the halls late at night in wildwood apartments.",wildwood apartments,Iowa,IA,-91.6477644,42.021834,-91.6656232,41.9778795,True,False,2025/03/20,0,Night,Unknown (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,It_is_said_that_about_20_years_ago__there_was_a_co.png
Charles City,United States,"In these woods behind the old white farm there have been sightings of a little girl dressed in white, also various girls have been heard. Around Halloween you can hear faintly a chanting that is something like this, ""ring around the rosy..."" and ""wanna come burn with me"". Around 1920 there was a train car full of orphans that burned down on the railroad tracks that run through there. a burned rag doll has been found. They say it is there graveyard yet no family ties have been found.",Iron Hill,Iowa,IA,-96.3544707,42.4460793,-92.6724112,43.0663612,True,False,2025/05/13,1,Unknown,Unknown (Male),Accident,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,In_these_woods_behind_the_old_white_farm_there_hav.png
Charles City,United States,"This cemetery next to the river is a very strange and eerie place, sensing the darkness and windy roads. Dark figures have been seen walking around and standing over graves and a few people have been attacked or approached by figures that refused to step into light. An Indian has also been seen out there, it is a place that you feel someone is watching you at all times. Being by the mausoleum is probably the best place to see or hear things or along the river bank.",Riverside Cemetery,Iowa,IA,-92.6878258,43.0772177,-92.6724112,43.0663612,True,True,2025/05/13,2,Night,Other (Male),Violence,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,This_cemetery_next_to_the_river_is_a_very_strange.png
Charlotte,United States,the cemetery is located down a dirt road that is between two cornfields.? the road comes to an end at the top of a hill of trees.? The cemetery is located to the left in the trees. it is said that if you walk into the cemetery you will hear babies crying and will see a little girl pointing at the gates indicating you to LEAVE!,Hickory Hill Cemetery,Iowa,IA,-90.4324596,41.96732069999999,-90.4651329,41.96030380000001,True,True,2025/01/01,0,Unknown,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,the_cemetery_is_located_down_a_dirt_road_that_is_b.png
Cherokee,United States,"East Main St. - It has been said by the employees that work in this old movie theatre that the former owner, Mr. Goldie, haunts it. A previous theatre manager related a story about an incident that occurred to him, when he was all-alone in the theatre. Apparently on day as he was walking across the stage he looked out at the seats where the customers would sit. And he saw one seat about 3-4 rows from the front and 2 seats in rocking slowly all by itself. There are other stories to be told of the hauntings there, but all you need to do...is come, and visit with the staff at the American Theatre.",American Theatre,Iowa,IA,-95.5506955,42.7497807,-95.5515431,42.7496413,False,True,2025/05/13,2,Unknown,Ghost (Male),Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,East_Main_St____It_has_been_said_by_the_employees.png
Clarion,United States,It all started when these two friends that loved to prove people wrong. The story goes that if you go in this house and go up stairs there will be pictures on the floor you are suppose to pick it up and take it home and put it on your chest and go to sleep. When you wake up and it will be gone. you go back to the house and go up stairs and you will see it right where you got it. In the pic is a black figure. He is called George and you shouldn't let him touch you because it is said that after he dose he takes part of you with him. How we know is about this one of the boys got touch and went crazy and is gone for the rest of his life in a asylum and the other still see George even though the house is gone!,George,Iowa,IA,,,-93.732992,42.7316387,False,True,2025/05/13,0,Unknown,Other (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,It_all_started_when_these_two_friends_that_loved_t.png
Clarinda,United States,There are a lot of tunnels under the town and the Academy. They used these tunnels along time ago for the mentally ill. They starved them down there for years. It is said that five boys have disappeared when walking through the tunnels. Many people have seen and heard footsteps and screams.,Clarinda Academy,Iowa,IA,-95.0374397,40.7577356,-95.038313,40.7419352,True,True,2025/01/01,2,Unknown,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,There_are_a_lot_of_tunnels_under_the_town_and_the.png
Conroy,United States,"Mechanists Hall used to be a school, but now is sometimes used for meetings and such. Sometimes at night lights inside the building flicker, but if you drive a car up it usually doesn't happen. If you go behind the building you can sometimes hear voices, but you can't make out what they are saying.",Mechanists Hall,Iowa,IA,,,-91.9967024,41.7298609,True,False,2025/01/01,0,Night,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Mechanists_Hall_used_to_be_a_school__but_now_is_so.png
Coon Rapids,United States,There is a little headstone. If you get in the right angle and just wait a couple minutes it will start to glow.,Elk Grove Cemetery,Iowa,IA,-94.7202738,41.9050209,-94.6774786,41.8708192,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,There_is_a_little_headstone__If_you_get_in_the_rig.png
Council Bluffs,United States,"This cemetery is home of the ""Black Angel."" Dodge's wife died and in her remembrance they made a statue of the angel that she dreamt of before she died and put it in the front of the cemetery. The statue is known as The Black Angel. Her eyes follow you no matter what direction you go. Whoever is ""blessed"" by her is on the sickly side from then on. Small lights have been seen in the trees behind the older grave sites. Feelings of someone walking on the heels of visitors.",Fairview Cemetery,Iowa,IA,-95.8495613,41.26944,-95.8608333,41.2619444,False,True,2025/05/13,1,Unknown,Unknown (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,This_cemetery_is_home_of_the__Black_Angel___Dodge_.png
Council Bluffs,United States,"The Dodge House was owned by General Dodge and his family. The community has tours go through it, to make some money off of its beauty and age...The real story is that General Dodge is still there wandering around or sitting in his rocking chair. Around dusk everyday, you can hear 2 men arguing if you stand in the middle of the street. Late at night you can see small flashes of light around the dodge house lawn, and get a very faint smell of fire. Dodge's wife died and in her remembrance they made a statue of her and put it in the front of the cemetery. The statue is known as The Dark Angel. Her eyes follow you no matter what direction you go. Whoever is ""blessed"" by here is on the sickly side from then on.",General Dodge's House,Iowa,IA,-95.8478051,41.2550877,-95.8608333,41.2619444,True,True,2025/03/02,0,Evening,Unknown (Male),Accident,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,The_Dodge_House_was_owned_by_General_Dodge_and_his.png
Council Bluffs,United States,"Feelings of getting sick, major emotions and disorientation are felt.",Lewis and Clark monument,Iowa,IA,-95.857971,41.3034798,-95.8608333,41.2619444,False,False,2025/01/01,0,Unknown,Unknown,Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Feelings_of_getting_sick__major_emotions_and_disor.png
Council Bluffs,United States,"This is the old Council Bluffs library, which has now been restored to a wonderful looking and brand new Union Pacific railroad museum. Before the renovation occurred, many people were hesitant to venture into the basement of this Carneige structure due to books literally flying off the shelves. Many experienced items mysteriously disappearing, only to have them return later. Also, some have reported dark-shadowy figures being seen in the basement. Not too many folks want to go into this basement alone.",Old library-Now Union Pacific museum,Iowa,IA,-95.851447,41.258151,-95.8608333,41.2619444,False,True,2025/01/01,2,Night,Other (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,This_is_the_old_Council_Bluffs_library__which_has.png
Dakota City,United States,"It is said to be that the Dakota City Historical Museum is to be haunted at night. Some nights you can drive by it and see shadows, and lights going on and off in the windows. An old lady gives tours there in the summer and says that it could be haunted by the founders of Humboldt County or by the famous wrestler Gotch. - December 2003 update/addition: The submitter to the addition has heard of a fisherman walking around there, possibly he is there because the Des Moines river is right next to the museum and there is a story of a fisherman drowning to death there many years ago. Another story that is true is that if you walk up to the front sign of the museum and ask it any question it will move to the right-meaning yes or it will move to the left-meaning no. please note it is a hanging sign on hinges. Some people might think it is the wind doing this but it only happens on calm nights when there is no wind or gusts at all. There is a lot of history at the museum.",Historical Museum,Iowa,IA,-94.1915215,42.7226435,-94.1971836,42.7221935,True,True,2025/05/13,2,Night,Ghost (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,It_is_said_to_be_that_the_Dakota_City_Historical_M.png
Davenport,United States,There has been many circumstances of seeing a lady roaming the halls wearing a red or blue evening gown. There has also been instances of pianos playing in the main ballroom misc. disturbances with employees. Acter Cary Grant also died on the 8th floor and has been seen walking the halls.,Blackhawk Hotel,Iowa,IA,-90.572202,41.522724,-90.5776367,41.5236437,False,True,2025/01/01,2,Evening,Unknown (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,There_has_been_many_circumstances_of_seeing_a_lady.png
Davenport,United States,Currently owned by Palmer College. Security reports many types of haunting phenomenon at all hours of the day.,"Masonic Temple, Brady St.",Iowa,IA,-90.568266,41.5847305,-90.5776367,41.5236437,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Currently_owned_by_Palmer_College__Security_report.png
Davenport,United States,"One of the lecture halls which were built in the middle 1800's is residence to several ghosts which have been known to fly around the ceiling, causing the hanging lamps to swing back and forth. There are no air vents nor fans even near the ceiling. The occurrence happens on a regular basis and has been witnessed by many classes of soon to be chiropractors.",Palmer College of Chiropractic,Iowa,IA,-90.574644,41.529679,-90.5776367,41.5236437,False,False,1897/03/13,1,Unknown,"Ghost (Male, actor)",Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,One_of_the_lecture_halls_which_were_built_in_the_m.png
Davenport,United States,Bell Tower - When the station was first built the guards used to hang prisoners in the bell tower so no one could hear or see what they were doing. If you go east behind the police station at night and look up to the bell tower you can see a man still hanging in the first window.,police station,Iowa,IA,-90.5777854,41.5238852,-90.5776367,41.5236437,True,True,2025/01/01,0,Night,Unknown (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Bell_Tower___When_the_station_was_first_built_the.png
Davenport,United States,"City Hall - A heavyset man reportedly sits in the city council chamber. They call him Hal. The legend of Hal goes like this. Hal was a citizen who was extremely upset with city government. He ran for alderman of his ward.(3) He lost by a landslide to the incumbent, but Hal wasn't going to let that stop him. He attended every city meeting that was held in the chamber until he died of a heart attack at 63. Hal has been seen at least 100 times. He also has been said to walk around city hall, and former mayors have said they have seen them in their office on more than one occasion. Often times Hal is smoking a cigar.",Scott,Iowa,IA,-90.5776367,41.5236437,-90.5776367,41.5236437,True,True,2025/05/13,1,Unknown,Other (Male),Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,City_Hall___A_heavyset_man_reportedly_sits_in_the.png
Davenport,United States,"Ambrose Hall - When there are only a few professors left in the building late at night, they have heard strange noises. They have heard foot steps and seen lights flickering on and off. It's said that it is an old priest that died many, many years ago.",St. Ambrose University,Iowa,IA,-90.5807611,41.5404254,-90.5776367,41.5236437,True,True,1882/03/13,1,Night,"Unknown (Male, priest)",Death,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Ambrose_Hall___When_there_are_only_a_few_professor.png
Davis City,United States,can be seen shooting across the cemetary very late at night. Animal sacrifices have also been known to be practiced in the early nineties. As you enter the cemetary a sudden feeling of pressure is often felt.,Cemetary,Iowa,IA,-93.8187845,40.6411793,-93.8116131,40.6391684,False,True,2025/01/01,1,Night,Unknown (Male),Violence,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,can_be_seen_shooting_across_the_cemetary_very_late.png
Davis County,United States,"It's the only extant log church in Iowa now. There is a graveyard to the right of the church. Rumors are that is a hot spot for seeing UFOs, but other things have gone on there too--Black Mass has been held in the abandoned church; evidence has been left behind, like inverted pentagrams in red paint or blood on the floor. I've been there and there is a positively suffocating force there--it's like you can't breathe and you get the impression there are tons of eyes watching you. Very creepy! And, just down the hill from the church is Crybaby Bridge, where at midnight if you turn off your car on the bridge, you can hear the sounds of babies and small children crying.",Mars Hill,Iowa,IA,-92.3575149,40.8994663,-92.3813621,40.6913838,True,True,2025/05/13,0,Night,UFO/UAP (Male),Unknown,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,It_s_the_only_extant_log_church_in_Iowa_now__There.png
Decorah,United States,Larsen Hall - The ghost's name is Gertrude. She has been known to open and close doors in rapid succession and move pencils and other small objects when students aren't looking.,Luther College,Iowa,IA,-91.8062533,43.311063,-91.7857092,43.30330559999999,False,False,2025/01/01,0,Unknown,"Ghost (Male, student)",Supernatural,"1,305",23.0,5.31,24.5%,5.8,9.2,1.9,4.3,51.8%,69.4%,67.0%,33.0%,88.0%,2.45%,30070.0,1.934,2.61,2.15,8388.0,47.785714285714285,77862.14285714286,118.0,111.0,Above Average,700.0,304.0,24.0,210.0,23.0,126.0,12.0,11.83,Larsen_Hall___The_ghost_s_name_is_Gertrude__She_ha.png
