city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Laredo,United States,Voices of children running and playing can be heard.,Hamilton Hotel,Texas,TX,-99.5083667,27.5067031,-99.4803241,27.5305671,True,False,2025/05/13,1,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Voices_of_children_running_and_playing_can_be_hear.png
Laredo,United States,"There are apparitions of people, figures more than actually people, who walk around once the offices close. Lights flicker on and off, and the janitors often walk into cold spots, left with eerie feelings and find that their cleaning supplies move without anyone being around.",Health Department,Texas,TX,-99.4905224,27.5200679,-99.4803241,27.5305671,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,There_are_apparitions_of_people__figures_more_than.png
Laredo,United States,An apparition of a man is to be seen at night dragging himself from section to section trying to get out of the store.,H.E.B. Guadalupe,Texas,TX,-99.483037,27.506117,-99.4803241,27.5305671,False,True,2025/01/01,1,Night,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,An_apparition_of_a_man_is_to_be_seen_at_night_drag.png
Laredo,United States,"This was the old DPS office and several employees have witnessed a deceased DPS officer wandering around the building at all times. He turns lights, computers, etc. on/off; he slams doors shut; shuffles papers/files around; you can actually see the door knob turning (like someone on the other side trying to open the door) but there is no one in the other room; strange sensation of being watched and cold chills.",J.P. OSCAR MARTINEZ'S OFFICE – The Old Department of Public Safety office,Texas,TX,,,-99.4803241,27.5305671,False,True,2025/01/01,2,Unknown,"Other (Male, officer)",Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,This_was_the_old_DPS_office_and_several_employees.png
Laredo,United States,"This hotel is set aside the Rio Grande River and just aside of St. Augustan Church. The building used to be a convent and many have seen a nun roaming around the hotel as well as a spirit that takes the form of employees and looks just like them but will not talk. Other occurrences such as other sightings, cold spots, someone calling out your name, objects moving and falling with no explanation. You can clearly hear footsteps and running in the St. Augustan Ball Room when there is no one there.",La Posada Hotel,Texas,TX,-99.5062168,27.501921,-99.4803241,27.5305671,True,True,0501/03/13,2,Unknown,"Ghost (Male, nun)",Accident,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,This_hotel_is_set_aside_the_Rio_Grande_River_and_j.png
Laredo,United States,"one night after a dance at the Casa Blanca ballroom a guy named Mario gave a young woman wearing a necklace a ride to her house. When she got off she left her necklace in the car. Mario looked around and she had disappeared. He got of the car and rang the doorbell at her house. He told the man whom answered the door about the lady he gave a ride to and how she left her necklace. The man explained it was his daughter's necklace, but that she had been dead for over 5 years because she had drowned at the lake.",Lake Casa Blanca Ballroom,Texas,TX,-99.4425289,27.5291065,-99.4803241,27.5305671,False,False,2025/03/05,0,Night,Orb (Male),Accident,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,one_night_after_a_dance_at_the_Casa_Blanca_ballroo.png
Laredo,United States,around 10:30 some say they see a little girl walking around she has a doll on her right hand and they heard her crying for her mom they say her clothing is about the mid 1900´.,Laredo Mall,Texas,TX,-99.5116101,27.5018194,-99.4803241,27.5305671,True,True,2025/03/13,1,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,around_10_30_some_say_they_see_a_little_girl_walki.png
Laredo,United States,The laredo national bank is haunted because three years ago there was a robbery and the 51 year old manager got shot know it is said that you could hear his foot steps roaming around. in one case an officer  claimed he heard footsteps and cashiers opening by themselves. to this day it is said to be haunted.,Laredo national bank,Texas,TX,-99.4746547,27.5741424,-99.4803241,27.5305671,True,False,2051/03/13,1,Unknown,"Ghost (Male, officer)",Murder,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,The_laredo_national_bank_is_haunted_because_three.png
Laredo,United States,"Through out the years there have been reports of sounds coming from all over the building when rooms are empty or even after hours. In the gym for instance people have heard laughter and basketballs bouncing only to come in to an empty room and in the swimming pool area people have heard the water splashing around and the diving board being used, again when it is empty. There is a rumor that a child drowned in the pool which could explain things.",Main Boy's Club,Texas,TX,-99.5012044,27.5101805,-99.4803241,27.5305671,True,False,2025/01/01,4,Unknown,Other (Male),Accident,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Through_out_the_years_there_have_been_reports_of_s.png
Laredo,United States,"it is said to be haunted because there was a cemetery where the school is. the people who were in charge of the cemetery only took the head stones and not the bodies! At night you can here the sound of wielding, or see shadows in the school gym.",Martin High School,Texas,TX,-99.505444,27.5177042,-99.4803241,27.5305671,True,True,2025/01/01,0,Night,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,it_is_said_to_be_haunted_because_there_was_a_cemet.png
Laredo,United States,"They have said to have seen a priest at the top floor of the school, it has been said that memorial usd to be a all boys school and that the priest lived there and some how died there.",Memorial Middle School,Texas,TX,-99.4943892,27.513698,-99.4803241,27.5305671,False,True,2025/01/01,1,Unknown,"Unknown (Male, priest)",Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,They_have_said_to_have_seen_a_priest_at_the_top_fl.png
Laredo,United States,This used to be an old apartment building just south of St. Agustin High School in the old heights area. Reports of a demonic looking figure that has glaring eyes and a wide grin from ear to ear with a reptilian like tongue hanging down to his chest.,Mercy Regional Diagnostic Center,Texas,TX,-99.47798120000002,27.5324877,-99.4803241,27.5305671,False,False,2025/01/01,0,Unknown,Demon (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,This_used_to_be_an_old_apartment_building_just_sou.png
Laredo,United States,"During the 1970's, a girl on the school dance team was killed by her jealous boyfriend. She was supposedly decapitated. Witnesses have claimed to see her spirit roaming about the school with no head. It is said that if you are by the school gym at night, you can hear the spurs on her boots chiming in the dark.",Nixon High School,Texas,TX,-99.4752178,27.5248882,-99.4803241,27.5305671,True,True,1964/03/13,0,Night,Ghost (Male),Murder,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,During_the_1970_s__a_girl_on_the_school_dance_team.png
Laredo,United States,that hospital has been haunted since they closed it and they say that they can still hear voices of all the people that died in the morgue.,Old Mercy Hospital,Texas,TX,-99.488122,27.50979,-99.4803241,27.5305671,True,False,2025/01/01,0,Unknown,Ghost (Male),Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,that_hospital_has_been_haunted_since_they_closed_i.png
Laredo,United States,Every time you go there you hear footsteps and you can feel whispers behind your back and some spots in there you feel a freeze and some times would appear a cat without the head people said that they used to do witchcraft there after they closed the police station.,the Old Police Station,Texas,TX,-99.4706567,27.5392135,-99.4803241,27.5305671,True,False,2025/01/01,0,Unknown,Unknown (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Every_time_you_go_there_you_hear_footsteps_and_you.png
Laredo,United States,"This hotel is the largest building in Laredo, and is also the only building in Laredo with a 13th floor(due to superstition, no other building makes a 13th floor). A story goes that one of the workers in the hotel had died but he is still seen in the hotel today. He can be seen cleaning in the hotel room floors, and several guests and workers call out to him, but he does not respond. He still wears his traditional brown working uniform and constantly appears and disappears from sight. Other things reported in the building are scratching sounds in the 15th floor and stairway, the falling of objects, phone call disruptions and mysterious phone calls, and the sounds of children running.",Rio Grande Plaza Hotel,Texas,TX,-99.5131271,27.5012261,-99.4803241,27.5305671,True,True,2025/03/13,4,Unknown,Other (Male),Accident,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,This_hotel_is_the_largest_building_in_Laredo__and.png
Laredo,United States,the river is hunted by a women name Maria who pushed her 3 children off a cliff and later took her own life the same way the next day. But she hunts the river till this day every night you could here crying and calling out her children name along the river they say if u see her she will come after thinking that you are one of her children,Rio Grand river,Texas,TX,-99.4803241,27.5305671,-99.4803241,27.5305671,True,True,2025/03/03,0,Night,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,the_river_is_hunted_by_a_women_name_Maria_who_push.png
Laredo,United States,"The Texas Rural Legal Aid building is about a block south of the Magnet School and is rumored to have been inhabited by monks at sometime. Workers have stated that they have seen a dark shadow walking around from room to room and stopping at one of the desks and pausing for along while, they say in the area where he pauses there used to be a bell which one of the monks would ring in order to announce things. At one point the staff left a tape recorder on overnight on a staircase to see if they could record strange noises and they recorded footsteps going up and down, an abrupt stop and someone screaming no just before what sounded like someone kicking the tape recorder down the stairs where it was found the next morning.",The Texas Rural Legal Aid building,Texas,TX,-99.507695,27.514611,-99.4803241,27.5305671,True,True,2025/03/17,2,Morning,"Unknown (Male, monk)",Mystery,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,The_Texas_Rural_Legal_Aid_building_is_about_a_bloc.png
Laredo,United States,"United High School has been haunted for years. Some say they would see a dirty little girl under the portables playing or looking for some thing in the dirt. Others say it is haunted by an Indian. Janitors have experienced this haunting at night. One night a janitor was cleaning one of the portables, picked up the trash, put it in a bag and fixed the desks, turned off the lights and locked the door. As he was walking away he looked back and saw that the lights were on. He opened the door and the trash had been thrown on the ground and desks were messed up again.",United High School,Texas,TX,-99.4654905,27.6260407,-99.4803241,27.5305671,False,True,2025/05/13,1,Night,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,United_High_School_has_been_haunted_for_years__Som.png
Laredo,United States,There is a section that is closed off because it is said that a girl was killed after a basketball game when the ball went rolling down the stairs. It is said that you can see her shadow and hear her.,United Middle School,Texas,TX,-99.47925,27.5731363,-99.4803241,27.5305671,True,True,2025/01/01,0,Unknown,Unknown (Male),Murder,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,There_is_a_section_that_is_closed_off_because_it_i.png
Laredo,United States,"Reports of footsteps on the second floor even though no one is there, there is a foul odor that travels around the room and a cold spot.",V.M.T. Magnet School,Texas,TX,-99.4751799,27.5222667,-99.4803241,27.5305671,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Reports_of_footsteps_on_the_second_floor_even_thou.png
Laredo,United States,"A lady covered in mud wearing a white dress is said to be seen walking through Zacate creek in La Azteca area. There is usually a foul odor in this area, people say it is the sewage that smells, but others say it's the smell of a ghost which is most likely to be that lady.",Zacate creek,Texas,TX,-99.483941,27.5324842,-99.4803241,27.5305671,False,True,2025/01/01,2,Unknown,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,A_lady_covered_in_mud_wearing_a_white_dress_is_sai.png
LaSara,United States,On the way to Lasara Many people have seen a man walking on the side of the road. If you stop and pick him up he seems almost real. All he ask is that you give him a ride to the Lasara cemetery. While in the vehicle though you feel a sense of sorrow and coldness. Then as the man gets out of the car he disappears without a trace.,From Raymondville heading to Lasara (281),Texas,TX,,,-97.9111115,26.4647894,False,True,2025/01/01,2,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,On_the_way_to_Lasara_Many_people_have_seen_a_man_w.png
League City,United States,"this part of Nasa Road 1 was completely within the last couple of years, and runs through two sets of neighborhoods. On the new road, witnesses have seen several shadow forms crouching at the edge of the trees, seen more shadows crossing the road and felt presences watching me. At the end of Nasa Road 1, there is a neighborhood that has been there for several years. Within that neighborhood, first is a large tree that radiates a dark presence. There is house next to it that is almost constantly lit, but that tree remains dark. A cemetery near by is reported to have demonic looking creatures roaming it.",Nasa Road 1,Texas,TX,-95.0827588,29.5534623,-95.0949303,29.5074538,False,True,2025/03/01,2,Night,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,this_part_of_Nasa_Road_1_was_completely_within_the.png
Liberty Hill,United States,"Supposedly in the 17-1800s, a black slave was accused of being a witch. She was hung in a nearby tree (which is still there) and buried in the cemetery. Her grave marker says something like ""whoever passes over this grave, shall die as I died""... the words are so worn off that you can hardly read them. On Halloween night, people claim to hear the ""witch"" and sometimes see her hanging in the tree.",Witches Grave,Texas,TX,,,-97.9225161,30.6649119,True,True,2025/01/01,0,Night,Other (Male),Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Supposedly_in_the_17_1800s__a_black_slave_was_accu.png
Lindale,United States,it is said that while playing basketball in the gym that you can hear kids voices coming from the underground classrooms that haven't been used in many years. also if you go downstairs you could hear the voices even stronger and while leaving the lights will turn on behind you and the dangling light fixture will be shaking around. some have even heard chains rattling.,old grade school gym,Texas,TX,-95.4035451,32.5083229,-95.4093998,32.5156971,True,False,2025/01/01,1,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,it_is_said_that_while_playing_basketball_in_the_gy.png
Littlefield,United States,In a small church house or what people would also call a school house. There is to be seen lights turning on and off and black shadows have been seen in there. It has been said if you drive there around midnight you can see both shadows and lights on.,Lennox/Church School,Texas,TX,,,-102.3249022,33.9173148,False,True,2025/01/01,2,Night,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,In_a_small_church_house_or_what_people_would_also.png
Lockhart,United States,"Closed in the early 70s, it was made into a museum that is opened on the weekends. The top three levels are what was once the old jail. The jail section is filled with so much pain and sadness and death, it's hard to breathe! The whole place gives off bad vibes. You can sense that a lot of people died up there, and there was a lot of suffering. It's sad and creepy at the same time.",Lockhart County Court and Jail House,Texas,TX,-97.6718607,29.884354,-97.6699996,29.8849441,False,False,2025/01/01,0,Unknown,Unknown (Male),Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Closed_in_the_early_70s__it_was_made_into_a_museum.png
Lolita,United States,"Apparitions of a elder gentleman whose spoke through telekinesis, doors closing after hours with footsteps, Orbs have been seen with bright lights.",Industrial Junior High,Texas,TX,-96.6172592,28.81956959999999,-96.5424743,28.8394332,True,True,2025/01/01,1,Unknown,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Apparitions_of_a_elder_gentleman_whose_spoke_throu.png
Loop,United States,"When at the school late at night you can hear desks moving, lockers shutting, and footsteps in the halls.",Loop I.S.D.,Texas,TX,-102.4163505,32.9151533,-102.4163505,32.9151533,True,False,2025/01/01,0,Night,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,When_at_the_school_late_at_night_you_can_hear_desk.png
Los Fresnos,United States,"after the death of Leo Aguilar, who died of a accident while playing a football game after every football game on Fridays when everyone is gone and the lights are off you cud see a man in the football uniform running around and u could also hear the collision of the helmets and pads.",Leo Aguilar Memorial Stadium,Texas,TX,-97.5005949,26.0767044,-97.4763733,26.0717438,True,True,2025/03/14,0,Unknown,Other (Male),Accident,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,after_the_death_of_Leo_Aguilar__who_died_of_a_acci.png
Lubbock,United States,"There is a sort of strip shopping center that has a couple of bars and a few stores. The building was a hotel at the turn of the century, and there are several restless spirits.",Broadway Ave,Texas,TX,-101.8558954,33.5844575,-101.8551665,33.5778631,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,There_is_a_sort_of_strip_shopping_center_that_has.png
Lubbock,United States,"Originally posted as J.T. Hutchison - it has been said that a substitute teacher kill him self. Every now and then you will see light go one and off and hear strange noises. Also, the light is in the theater, and the ghost has also been known to make the stage lights shake violently from time to time. Supposedly, it has tried to push people down the stairs a few times. As for the identity of the ghost, it was supposedly a teacher who died near the theatre when it was being built.",O.L. Slaton,Texas,TX,-101.8542132,33.5657426,-101.8551665,33.5778631,True,True,2025/01/01,0,Unknown,"Ghost (Male, teacher)",Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Originally_posted_as_J_T__Hutchison___it_has_been.png
Lubbock,United States,"Beta Theta Pi Fraternity House - Many accounts have been reported of ghost sightings in lodge since it has been built recently. Pledges report that during pledge-ship, there were many sightings of male ghosts watching them through the windows and have been reported to haunt certain date parties whispering to the girl dates that their date is gay. One certain pledge said that a 5th year senior alumni has had strange behaviors towards the pledges and has been seen at night wandering the lodge talking to shadowy male figures.",Texas Tech University,Texas,TX,-101.8782822,33.5842591,-101.8551665,33.5778631,False,True,1923/02/10,1,Night,Ghost (Male),Supernatural,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Beta_Theta_Pi_Fraternity_House___Many_accounts_hav.png
Lubbock,United States,"Geosciences Building - Supposedly during the night of the Tech Carol of Lights, you can see an image in the top center window standing there looking out just as all the lights surrounding Memorial Circle are turned off.",Texas Tech University,Texas,TX,-101.8782822,33.5842591,-101.8551665,33.5778631,False,True,1923/02/10,0,Night,Other (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Geosciences_Building___Supposedly_during_the_night.png
Lubbock,United States,"Horn/Knapp Hall - There is a storage room that many people do not know about on the third floor.- August, 2004 correction - formerly posted as being on the fourth floor. There is no fourth floor, just a small attic.-  A little boy died up there and you can now hear him throwing a ball down the stairs. Sometimes he will knock on the door if you knock first.",Texas Tech University,Texas,TX,-101.8782822,33.5842591,-101.8551665,33.5778631,True,False,1923/02/10,0,Unknown,Other (Male),Death,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Horn_Knapp_Hall___There_is_a_storage_room_that_man.png
Lubbock,United States,Ranching Heritage Center - The two story house at the Southwest end of the complex has been reported to have a white female in one of the upper windows. The police have responded to the reports of the female and have checked the building only to find it empty. The female is believed to be the wife of the rancher that built the house.,Texas Tech University,Texas,TX,-101.8782822,33.5842591,-101.8551665,33.5778631,False,False,1923/02/10,1,Unknown,Unknown (Male),Unknown,"10,647",25.8,4.9,17.6%,5.6,9.0,1.8,4.1,44.2%,71.1%,56.9%,43.1%,81.9%,3.97%,274633.0,18.821,25.408,2.69,117468.57142857143,1298.7857142857142,950400.7142857144,123.0,111.0,Above Average,115.0,35.0,20.0,22.0,9.0,21.0,8.0,11.92,Ranching_Heritage_Center___The_two_story_house_at.png
