city,country,description,location,State,state_abbrev,longitude,latitude,city_longitude,city_latitude,Audio Evidence,Image/Video/Visual Evidence,Haunted Places Date,Haunted Places Witness Count,Time of Day,Apparition Type,Event Type,Deaths per Year,Average Potential Life Years Lost per Death,"Deaths per 10,000 Adults",Percentage of Adults who Binge Drink 1+ Times per Month,Median Drinks per Binge,Top 25% Drinks per Binge,Median Binge per Month,Top 25% Binge per Month,Increase in Alcohol Deaths per Capita from 2015 to 2019,Male Proportion of Deaths,Percent Deaths from Chronic Causes,Percent Deaths from Acute Causes,Percent Deaths 35+,Percent Deaths under 21,Years of Life Lost per Year,Taxpayer Cost in 2010 (billions),Inflation Adjusted Cost to 2022 (billions),Inflation Adjusted Per Drink (2022),avg_violent_crime,avg_murder_manslaughter,avg_property_crime,avg_temp_rank,avg_precip_rank,precip_category,"Top_6_Primary_Substances (Per 100,000)","Alcohol (Per 100,000)","Heroin (Per 100,000)","Methamphetamine (Per 100,000)","Other Opiates/Synthetics (Per 100,000)","Marijuana/Hashish (Per 100,000)","Cocaine (Per 100,000)",daylight_hours,Safe_Filename
Honolulu,United States,The Bell Tower - years ago the school had a bell tower. One day the bell cracked so the faculty sent a man up to fix it. He fell from the roof and landed on the front steps of the school. Rumor says you can see him walking the grounds at night.,Sacred Hearts Academy,Hawaii,HI,-157.806603,21.285976,-157.8583333,21.3069444,False,True,3253/03/13,0,Night,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_Bell_Tower___years_ago_the_school_had_a_bell_t.png
Honolulu,United States,"The Chapel - By the stairs behind the chapel a nun haunts the stairs where she fell down and died. It gets really cold and you can feel a hand brush against you, or breath on your face.",Sacred Hearts Academy,Hawaii,HI,-157.806603,21.285976,-157.8583333,21.3069444,False,False,3253/03/13,0,Unknown,"Unknown (Male, nun)",Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_Chapel___By_the_stairs_behind_the_chapel_a_nun.png
Honolulu,United States,The Groundsstudents claim to have seen animals run on the school grounds and suddenly disappear into thin air.,Sacred Hearts Academy,Hawaii,HI,-157.806603,21.285976,-157.8583333,21.3069444,False,True,3253/03/13,2,Unknown,"Unknown (Male, student)",Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_Groundsstudents_claim_to_have_seen_animals_run.png
Honolulu,United States,The Gym - the gym is known for having a child spirit playing inside the building. She takes out balls and bounces them around. Teachers that have entered the school grounds at night claim to have heard the bouncing of balls echoing in the gym. When you open the doors balls are scattered around the room.,Sacred Hearts Academy,Hawaii,HI,-157.806603,21.285976,-157.8583333,21.3069444,True,False,3253/03/13,2,Night,"Ghost (Male, teacher)",Supernatural,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_Gym___the_gym_is_known_for_having_a_child_spir.png
Honolulu,United States,ghost of Queen Liluokalani haunts this building. & One of the offices in this building is haunted by the ghost of a little boy.,State Capitol Building,Hawaii,HI,-157.8573977,21.3071951,-157.8583333,21.3069444,False,False,2039/03/13,0,Unknown,Ghost (Male),Supernatural,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,ghost_of_Queen_Liluokalani_haunts_this_building___.png
Honolulu,United States,By the cafeteria there is a tree when you nock on it nocks back. And by the girls bathroom there is a lady that walks up the stairs to room 213,Stevenson middle,Hawaii,HI,-157.8406912,21.3099873,-157.8583333,21.3069444,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,By_the_cafeteria_there_is_a_tree_when_you_nock_on.png
Honolulu,United States,Mokihana Dormitory - A young man committed suicide by hanging himself in the closet in the early 1980's. People report hearing and seeing this young man roaming the halls of Mokihana Dorm.,University of Hawaii,Hawaii,HI,-157.8171978,21.2991857,-157.8583333,21.3069444,True,True,2025/01/01,0,Unknown,Unknown (Male),Suicide,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Mokihana_Dormitory___A_young_man_committed_suicide.png
Honolulu,United States,"In 1977, during the construction of additions to the then GTE Hawaiian Tel headquarters, a worker fell down the elevator shaft and died. Since then, the elevators act erratically, taking you on ""rides"". Other ghosts have been seen and heard by operators on the 10th floor.",Verizon Building,Hawaii,HI,-157.8424552,21.2937729,-157.8583333,21.3069444,True,True,0100/03/13,1,Unknown,Ghost (Male),Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,In_1977__during_the_construction_of_additions_to_t.png
Honolulu,United States,"Wooded area around Wahiawa. This area is home to the Green Lady. The Green Lady was first reported by children at Wahiawa Elementary School, it was sometime in the 40s or 50s. The Green Lady reportedly had green scaly skin like a fish and seaweed-like hair and a really messed up face, sharp looking teeth, blood and other stuff. Several years ago a report in a local paper stating that kids ""NOW"" have been seeing it right by the playground. All it does is scare the kids it even came out of the woods! She has never gotten real close to the kids but who knows what she wants. and she has a real bad odor so that gives her away if she is near you.",Wahiawa Elementary School,Hawaii,HI,-158.017739,21.50501,-157.8583333,21.3069444,False,True,2025/01/01,1,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Wooded_area_around_Wahiawa__This_area_is_home_to_t.png
Honolulu,United States,Chaminade University - A sophomore at the school was killed in a car accident a few years ago. Sometimes at night you can hear him skateboarding around the dorm room. He is most often heard on Halloween because that was his favorite holiday.,Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,True,False,2025/05/13,1,Night,Unknown (Male),Murder,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Chaminade_University___A_sophomore_at_the_school_w.png
Honolulu,United States,"Chaminade University - Hale Hoaloha - In this dorm you can hear two little kids voices. The voices sound like they are playing ball. The voices are on the even side on the 3rd. 9-16-02, Late night/early morning, every computer, light, and water fountain turned on and seemed to have a mind of their own. In the morning three students had the same exact dream of kids laughing and the sound of death coming from the earth.",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,True,True,2025/05/13,3,Morning,"Unknown (Male, student)",Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Chaminade_University___Hale_Hoaloha___In_this_dorm.png
Honolulu,United States,"Chaminade University - Hale Lokelani - has had repeated instances of doors opening when they are dead-bolted and sightings of ghosts in people's rooms, and has been having complaints of noises that come in the middle of the night.",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,True,False,2025/05/13,0,Night,Ghost (Male),Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Chaminade_University___Hale_Lokelani___has_had_rep.png
Honolulu,United States,"Chaminade University - Hale Lokelani - Room 208 - has a crucifix that has been removed from the wall but an outline still remains. It is said that either an exorcism or somebody committed suicide in this room. From the old speakers in the walls people have heard radio static, but all of the wires have been removed. Students have woke to feeling pressure being pushed all over their body and choking feelings. It has been said that this particular dorm use to be a children's hospital during World War II",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,True,False,2025/05/13,4,Unknown,"Other (Male, student)",Suicide,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Chaminade_University___Hale_Lokelani___Room_208__.png
Honolulu,United States,"Chaminade University - Hale Lokelani - Room 319 -  Room number 319 was once a morgue for the soldiers during World War II. People have said to see ghosts of the death soldiers, particularly in room 319.",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,False,True,2025/05/13,0,Unknown,"Ghost (Male, soldier)",Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Chaminade_University___Hale_Lokelani___Room_319__.png
Honolulu,United States,Kahala - Behind the storage building used to be a huge graveyard. A Drive in was built over half of the graveyard. One day a woman went into the bathroom and saw a reflection of an old woman in a black dress standing behind her with no feet coming out at the bottom. When the woman turned around to look behind her no one was there. She ran out terrified and was committed to the mental hospital. There are real police reports of this incident. Eventually the drive in closed down and the other half of the graveyard next to the drive-in along with the drive-in is now a neighborhood of luxury homes.,Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,False,True,2025/05/13,1,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Kahala___Behind_the_storage_building_used_to_be_a.png
Honolulu,United States,"Kahala Mall - In the newspaper several years ago there was a story about a security guard working the late shift at Kahala Mall. After theaters closed, he and another security guard had to lock all the doors to the mall. One security guard went up to the parking level to check the parking lot and lock the doors that lead to this level. He saw another security guard up there, his friend, and not the one he'd just left. The guy was far away, so he called to his friend, but the guy didn't answer. He called again, this next time his friend turned and looked and him then walked away, disappearing around a corner. The security guard went to follow him and found the man gone. This was about one or two a.m. He later asked the other security guard if he had seen their co-worker, the other man said no. The next day, the security guard found out that the man he saw had died at about the same time he'd seen him.",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,False,True,2025/05/13,1,Unknown,Unknown (Male),Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Kahala_Mall___In_the_newspaper_several_years_ago_t.png
Honolulu,United States,"Kahala Mall - Waialae Drive-in - The faceless woman that used to haunt the women's restroom of the old Waialae Drive-in, that was built over a cemetery, is reported to have been seen at the women's restrooms near the mutli-plex theatres of the Kahala Mall. And, just like the sightings of the old drive-in, a woman with long dark hair is seen in the restroom, in front of one of the sinks. When her reflection is seen in the mirror, no face is seen. Kahala Mall is across the street from where the old drive-in used to be. There is a gated community there now in the drive-in's spot. The other half of the cemetery isn't there anymore.",Waialae,Hawaii,HI,-157.7762165,21.2705629,-157.8583333,21.3069444,False,True,2025/05/13,1,Night,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Kahala_Mall___Waialae_Drive_in___The_faceless_woma.png
Honolulu,United States,"A worker who recently passed away apparently has been punching in for work. His magnetic punch card has been cancelled, yet the machine still records someone punching in with his card. This has happened on more than one occasion. Strangely, the records only show him punching in. Never punching out.",Waikiki Parc Hotel,Hawaii,HI,-157.8306613,21.2782807,-157.8583333,21.3069444,False,False,2025/01/01,0,Unknown,Unknown (Male),Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,A_worker_who_recently_passed_away_apparently_has_b.png
Honolulu,United States,"Waipahu St. S Turn - Waipahu St. S turn is located below the sugar mill and in the opening of Kipapa(Valley)Gulch. Legends says that when King Kamehameha invaded this island, There were so much death that he and his men lined up all the dead from the opening of this gulch all the way into this deep valley in Mililani. On moonless nights when your driving into this s turn you may hear drums beats and may see torches of the night marchers and reports of a white lady. And if you hear those drumbeats your car may die down and wont be able to start. There’s people who live in that area say that at times they can hear those drum beats on certain nights and sometimes the drum beats is so loud that sounds like the marchers went through their homes. Also above this s turn is an old sugar plantation road that was used for Oahu Sugar Plantation. When you drive in this old plantation road you may feel like you may have hit someone. When you look back in your rear view mirror, You may see and old Filipino lady stand up from where she lay and start laughing a wicked laugh then disappear. Word that goes around is that the old Filipino lady was killed by a plantation truck during the plantation days back in the early 1900's. Sad to say though that part of this plantation road is blocked off and is under construction for new housing",Waipahu,Hawaii,HI,-158.0091667,21.3866667,-157.8583333,21.3069444,True,True,2020/03/13,0,Night,Unknown (Male),Murder,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Waipahu_St__S_Turn___Waipahu_St__S_turn_is_located.png
Kahala,United States,"Sights of a woman with long hair, no face and no lower half, accompanied with Doors slamming shut. - August 2004 update: (This theatre no longer exists. this may also be an urban legend. There's similar stories to this on the mainland as well. The submitter can recall one that involved a theatre, a teen aged couple, and a woman with no face.)",Waialae Drive-in Theaters,Hawaii,HI,-157.7875852,21.2777001,-157.7864379,21.2697044,True,False,2004/08/13,0,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Sights_of_a_woman_with_long_hair__no_face_and_no_l.png
Kailua Kona (Big Island),United States,"Legend says that the top floor of this hotel is haunted. People have reported hearing footsteps, chanting, and battle cries along the corridors. Some witnesses even claim seeing ancient Hawaiian warrior apparitions. The reason for this haunting seems lie in the fact that this is where King Kamehameha lived out the end of his life. His bones are buried somewhere near or under this hotel. The exact location is a secret and only known only by his descendants. On the bottom floor of the hotel, there are a row of oil paintings of past Kings and Queens of Hawaii, the last picture at the end of the hallway is a rendering of Queen Liliuokalani. The unsmiling picture appears to breathe in and out while glaring at you.",King Kamehameha's Kona Beach Hotel,Hawaii,HI,-155.9973554,19.6408109,-155.9969261,19.639994,True,True,2025/01/01,4,Unknown,Ghost (Male),Supernatural,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Legend_says_that_the_top_floor_of_this_hotel_is_ha.png
Kaneohe,United States,people say at king intermediate school there is kids who hang there self from the banion tree in front of the library and at night you flash the light on the tree you can see the bodies hanging from the tree and in e building there is people running around.,King Intermediate,Hawaii,HI,-157.8057861,21.4264245,-157.7973653,21.3996475,False,True,2025/01/01,0,Night,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,people_say_at_king_intermediate_school_there_is_ki.png
Kauai,United States,"Once upon a time in the 1990 there was a place in  Kauai Lihue, there now its called  Chief's Kamakahella Middle School  but befor that was a train track one day when a train passed there have been reports about a lady in white waiting for the train. Before that was a woman she would always wait for the train until one day the lady accidentally went on the track so out of no were the train ran over her. and at that school every night she waits for the bus.",Lihue,Hawaii,HI,-159.3711111,21.9811111,-159.5261238,22.0964396,False,False,2010/03/13,0,Night,Unknown (Male),Accident,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Once_upon_a_time_in_the_1990_there_was_a_place_in_.png
Kaunakakai,United States,Hear stones being thrown in the water. Children playing by the river & people calling your names,Wailau,Hawaii,HI,-156.8312931,21.1633623,-157.0238889,21.0933333,True,False,2025/03/19,0,Unknown,Other (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Hear_stones_being_thrown_in_the_water__Children_pl.png
Keahou,United States,"Foot steps, chanting and screams and cries in the upper levels of the hotel.",The Kona Lagoon Resort,Hawaii,HI,-155.990336,19.632069,-155.9605604,19.5756191,True,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Foot_steps__chanting_and_screams_and_cries_in_the.png
Kilo,United States,"This is a dormitory located on campus.  The dormitory in the 1980-1990s had a hard time placing resident students in this particular room.  For some reason they keep complaining of disturbances, with the wind blowing through the windows even when the windows were closed shut.  One time in 1992-1993 a girl was shown to the room and was accompanied by the Resident Assistant and her grandmother. Once left to settle in to her room, the grandmother quickly repacked the girl's stuff and left the room.  The grandmother them scolded the Resident Assistant for placing her granddaughter in an evil room.  Room B-102 has been difficult to find someone to occupy the room for the whole semester. Hale Kauanoe is located near Hale Kanilehua, which also has its stories.",Hale Kauanoe Room B-102,Hawaii,HI,-155.0821042,19.7018258,-155.0884869,19.7070942,False,False,0102/03/13,0,Unknown,"Unknown (Male, student)",Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,This_is_a_dormitory_located_on_campus___The_dormit.png
Lahaina,United States,"has been said that the boys dormitory, in Lahainaluna High School, is haunted by two ghosts. One is the barking a ghost dog that walks the halls of the dormitory. The other is the ghost of a man in which one of the borders have combed their hair in the bathroom, gone off to his room to bed, and then waking up to find the man, partnered by a dog, holding out his hand to give back the strand of hair that boy had left in the bathroom.",Lahainaluna High School: David Malu/Boys Dormitory,Hawaii,HI,-156.6601452,20.887746,-156.6825,20.8783333,False,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,has_been_said_that_the_boys_dormitory__in_Lahainal.png
Laie,United States,"This school is built over a graveyard, and it is said that people tend to get stuck in the elevator often. The teachers who would come in at night to check their student's work have to close their windows and shut their doors, because they hear noises in the hallway and hear people's voices.",Laie Elementary School,Hawaii,HI,-157.9246794,21.6498732,-157.9225549,21.6482858,True,False,2025/01/01,0,Night,"Unknown (Male, student)",Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,This_school_is_built_over_a_graveyard__and_it_is_s.png
Makaha,United States,Lights flicker at night and reports of hearing screams.,Makaha Elementary,Hawaii,HI,-158.212034,21.4705592,-158.2206477,21.4634328,True,False,2025/01/01,0,Night,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Lights_flicker_at_night_and_reports_of_hearing_scr.png
Makaha,United States,"at night, there are children walking and playing around the site of the pool, where they have died. You can feel them by your side and hear footsteps behind you when you're there a night",Makaha Shereton golf club,Hawaii,HI,-158.1930733,21.4787464,-158.2206477,21.4634328,True,False,2025/01/01,0,Night,Unknown (Male),Death,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,at_night__there_are_children_walking_and_playing_a.png
Maui,United States,"On the way to Pukalani there is a park that has a huge hill in the middle of it. It is said that American soldiers from WWII would bring their girls here to ""neck"". At night you can sometimes hear the giggles of young women.",Giggle Hill,Hawaii,HI,-156.3159321,20.8900285,-156.3319253,20.7983626,True,False,2025/01/01,0,Night,"Unknown (Male, soldier)",Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,On_the_way_to_Pukalani_there_is_a_park_that_has_a.png
Maui,United States,"The Iao Theater - Supposedly haunted by spirits particularly in the dressing rooms. Reports of hearing voices when people were there all alone. Sensations of being watched and doors closing, smells and items moved from one place to another.",Makawow,Hawaii,HI,-156.3130556,20.8569444,-156.3319253,20.7983626,True,False,2025/01/01,0,Unknown,Ghost (Male),Supernatural,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_Iao_Theater___Supposedly_haunted_by_spirits_pa.png
Maui,United States,"A group of friends were driving through a residential area in Paea. Before reaching an old sugar mill, the occupants of the car saw what appeared to be a gray stone statue of the Virgin Mary swaddled in a white veil. As soon as they passed, the ""statue"" turned her head and looked at the car. Every other part of her remained still. The group did not bother to turn around and investigate.",Paea,Hawaii,HI,-156.3319253,20.7983626,-156.3319253,20.7983626,False,True,2022/03/13,1,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,A_group_of_friends_were_driving_through_a_resident.png
Maui,United States,"Numerous sightings of a lady dressed in a white gown roaming along the rock coastlines of Wailea. As lady ""walks"" around, she will occasionally stop and stare at anyone catching sight of her.",Wailea Coastline,Hawaii,HI,-156.4392245,20.6899733,-156.3319253,20.7983626,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,Numerous_sightings_of_a_lady_dressed_in_a_white_go.png
Mililani,United States,"If you go to this cemetery at 12 midnight, circle around this statue for 3 times and stop in front of it with your highlights on and see this statue move, dance & stare down at you. It will make you stay there and your car will not start up.",Mililani Cemetery,Hawaii,HI,-157.9878,21.4420111,-158.0152807,21.4513314,False,True,2025/03/12,0,Night,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,If_you_go_to_this_cemetery_at_12_midnight__circle.png
Nanakuli,United States,The shadow of an arrow that has no source is shown on a wall.,Across Nanakuli Ave.,Hawaii,HI,,,-158.1610274,21.3875264,False,False,2025/01/01,0,Unknown,Unknown (Male),Unknown,526,23.2,4.59,20.9%,5.7,9.2,1.9,4.3,48.0%,72.6%,61.2%,38.8%,87.8%,2.28%,12193.0,0.9374,1.265,2.13,3440.5714285714284,25.214285714285715,53172.07142857143,123.0,56.0,Below Average,102.0,28.0,10.0,49.0,3.0,9.0,3.0,,The_shadow_of_an_arrow_that_has_no_source_is_shown.png
