Filename,Detected Objects
Voices_of_children_can_sometimes_be_heard_in_this.png,"hook, claw (0.23), sunglass (0.15), reel (0.04), stove (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
Gardens___Dolly_Madison_haunts_the_White_House_gar.png,"fountain (0.30), lakeside, lakeshore (0.17), palace (0.09), castle (0.03)"
Combs_Hollow_Road___It_is_said_at_exactly_12_o_clo.png,"viaduct (0.08), unicycle, monocycle (0.06), snowplow, snowplough (0.06), park bench (0.05), shopping cart (0.04)"
There_is_the_Warren_Graveyard_at_the_intersection.png,"radio telescope, radio reflector (0.09), beacon, lighthouse, beacon light, pharos (0.08), airship, dirigible (0.07), solar dish, solar collector, solar furnace (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
Strange_noise_can_be_heard_in_theater_12_as_if_som.png,"theater curtain, theatre curtain (0.82), cinema, movie theater, movie theatre, movie house, picture palace (0.16)"
Hermit_House___At_the__Dead_End__woods_where_Stanf.png,"comic book (0.40), church, church building (0.16), jigsaw puzzle (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Freezing_cold_spots__Mist__It_s_all_woods_with_dir.png,"viaduct (0.14), park bench (0.10), megalith, megalithic structure (0.06), stone wall (0.04), lakeside, lakeshore (0.03)"
Located_at_the_corner_of_Gallows_Hill_Road_and_Bro.png,"mobile home, manufactured home (0.44), picket fence, paling (0.12), boathouse (0.10), beacon, lighthouse, beacon light, pharos (0.02), lakeside, lakeshore (0.02)"
The_true_story_of_Berry_s__Chapel_is__Berry_was_a.png,"church, church building (0.94)"
was_located_here_with_2_signals_hills_and_one_of_t.png,"wreck (0.09), stone wall (0.08), lakeside, lakeshore (0.06), valley, vale (0.05), promontory, headland, head, foreland (0.04)"
PTHS_Auditorium___Having_been_a_member_of_the_tech.png,"boathouse (0.12), turnstile (0.09), sliding door (0.05), spotlight, spot (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
The_old_air_port_is_always_been_seen_as_nothing_bu.png,"paddlewheel, paddle wheel (0.89)"
Slamming_doors_and_spinning_barstools_are_seen_and.png,"sliding door (0.22), cinema, movie theater, movie theatre, movie house, picture palace (0.07), shoji (0.06), patio, terrace (0.06), restaurant, eating house, eating place, eatery (0.04)"
MSSD___MSSD_is_located_in_the_back_part_of_the_cam.png,"palace (0.36), castle (0.07), lakeside, lakeshore (0.03), gondola (0.03), monastery (0.02)"
The_ghost_of_an_elderly_gentleman_has_been_reporte.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Wyckoff_Exit___The_legend_is__there_was_a_girl_who.png,"crossword puzzle, crossword (0.93), scoreboard (0.02)"
ITS_A_BAR_RESTAURANT_WHICH_IS_WELL_OVER_100_YEARS.png,"scoreboard (0.21), comic book (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.06), oil filter (0.06), digital watch (0.04)"
Based_at_Lakehurst__our_compound_is_the_supposed_b.png,"prison, prison house (0.23), passenger car, coach, carriage (0.21), library (0.04), monastery (0.03), palace (0.02)"
Now_this_haunting_is_not_something_you_can_see_off.png,"four-poster (0.50), window shade (0.16), shoji (0.05), home theater, home theatre (0.03), table lamp (0.02)"
Park_Ave____Across_from_Snuffy_s_is_a_bus_stop_hau.png,"passenger car, coach, carriage (0.76), electric locomotive (0.11), streetcar, tram, tramcar, trolley, trolley car (0.03)"
According_to_local_legend__a_young_girl_is_said_to.png,"comic book (0.09), ocarina, sweet potato (0.08), birdhouse (0.04), shield, buckler (0.04), envelope (0.03)"
it_s_to_be_said_that_a_lady_has_been_seen_with_a_r.png,"mobile home, manufactured home (0.21), beacon, lighthouse, beacon light, pharos (0.11), boathouse (0.07), book jacket, dust cover, dust jacket, dust wrapper (0.06), comic book (0.03)"
A_pregnant_woman_that_was_murdered_by_her_fiancé_.png,"mask (0.83), crash helmet (0.03), ski mask (0.02)"
in_the_late_1970_s_early_80_s_one_of_the_boiler_op.png,"library (0.31), prison, prison house (0.09), bookshop, bookstore, bookstall (0.05), patio, terrace (0.03), mobile home, manufactured home (0.03)"
Off_Route_77_and_down_a_long_dirt_road__there_are.png,"barn (0.34), boathouse (0.10), worm fence, snake fence, snake-rail fence, Virginia fence (0.09), church, church building (0.06), beacon, lighthouse, beacon light, pharos (0.04)"
Devil_s_Tree___Turn_onto_Long_Rd___which_is_really.png,window shade (0.98)
Usually_on_rainy_nights__when_driving_or_walking_b.png,"oscilloscope, scope, cathode-ray oscilloscope, CRO (0.09), radio, wireless (0.07), tape player (0.05), analog clock (0.04), cassette (0.04)"
many_orbs_have_been_spooted_around_and_insite_the.png,"tobacco shop, tobacconist shop, tobacconist (0.27), fire screen, fireguard (0.09), palace (0.07), prayer rug, prayer mat (0.03), toyshop (0.03)"
Back_in_the_days_of_the_Revolutionary_War__it_is_s.png,"boathouse (0.32), mobile home, manufactured home (0.30), patio, terrace (0.06), restaurant, eating house, eating place, eatery (0.03)"
The_Christian_Admiral__which_has_been_torn_down_an.png,"book jacket, dust cover, dust jacket, dust wrapper (0.39), pirate, pirate ship (0.26), schooner (0.09), comic book (0.04)"
Is_said_to_be_haunted_by_three_World_War_I___II_so.png,"monastery (0.39), prison, prison house (0.25), cinema, movie theater, movie theatre, movie house, picture palace (0.11), palace (0.03)"
the_mischievous_ghost_of_an_elderly_woman_is_felt.png,"doormat, welcome mat (0.37), prayer rug, prayer mat (0.28)"
Wilson_Music_Building___When_the_concert_hall_was.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.74), stage (0.15), theater curtain, theatre curtain (0.08)"
2_sisters_haunt_their_former_home_as_well_as_a_whi.png,"library (0.24), picket fence, paling (0.11), boathouse (0.06), window screen (0.05), mobile home, manufactured home (0.04)"
Local_nightclub_haunted_by_female_from_revolutiona.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.91)"
This_is_a_very_old_restaurant_in_the_center_of_a_v.png,"palace (0.78), castle (0.03), boathouse (0.02)"
There_is_supposedly_three_ghosts_who_haunt_this_hu.png,"scoreboard (0.90), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.02)"
A_few_years_ago_a_16_year_old_girl_was_found_dead.png,"vending machine (0.11), slot, one-armed bandit (0.05), punching bag, punch bag, punching ball, punchball (0.05), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.05), packet (0.04)"
if_you_go_there_at_night_and_flash_your_beam_3_tim.png,"turnstile (0.19), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.15), sliding door (0.13), prison, prison house (0.11), bullet train, bullet (0.03)"
The_now_auditorium_of_the_high_school_used_to_be_t.png,"theater curtain, theatre curtain (0.79), cinema, movie theater, movie theatre, movie house, picture palace (0.14)"
Cold_Spots__Voices_of_both_men_and_women__and_soun.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Several_former_employees_have_reported_strange_hap.png,"picket fence, paling (0.27), mobile home, manufactured home (0.15), boathouse (0.04), library (0.04), patio, terrace (0.03)"
The_Arboretum___The_arboretum_is_said_to_be_haunte.png,"church, church building (0.75), bell cote, bell cot (0.07), monastery (0.04)"
Footsteps_heard_late_at_night_in_dorm_rooms_and_st.png,"prison, prison house (0.49), shoji (0.15), fire screen, fireguard (0.03), slot, one-armed bandit (0.03), bannister, banister, balustrade, balusters, handrail (0.02)"
Strange_sounds_can_be_heard_coming_from_attic__Sou.png,"turnstile (0.89), shoji (0.02)"
off_of_Carmal_Rd__on_the_boat_ramp_at_late_night_y.png,"lakeside, lakeshore (0.96)"
Rooms_4___5_are_inhabited_by_two_spirits__Room_4__.png,"binder, ring-binder (0.22), shoji (0.14), wallet, billfold, notecase, pocketbook (0.05), medicine chest, medicine cabinet (0.04), wine bottle (0.02)"
Young_girl_walks_the_roadway_heading_towards_up_to.png,"spotlight, spot (0.14), monitor (0.10), rapeseed (0.06), screen, CRT screen (0.03), harvester, reaper (0.03)"
Hallways___Abigail_Adams_walks_through_one_of_the.png,"fire screen, fireguard (0.07), window screen (0.05), pencil box, pencil case (0.05), lighter, light, igniter, ignitor (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
In_the_upper_east_wing_of_the_school__students_and.png,"palace (0.08), prayer rug, prayer mat (0.07), cinema, movie theater, movie theatre, movie house, picture palace (0.07), slot, one-armed bandit (0.07), church, church building (0.05)"
Basement___In_the_basement_there_is_a_cat_every_ti.png,"four-poster (0.09), theater curtain, theatre curtain (0.07), restaurant, eating house, eating place, eatery (0.06), quilt, comforter, comfort, puff (0.04), comic book (0.04)"
