Filename,Detected Objects
They_say_that_the_Junior_High_is_haunted_by_a_man.png,"slot, one-armed bandit (0.56), comic book (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.03), maze, labyrinth (0.03)"
pronounced__Lottie____on_the_gravel_road_you_see_l.png,"comic book (0.40), book jacket, dust cover, dust jacket, dust wrapper (0.07), Band Aid (0.05), moving van (0.04), packet (0.04)"
reports_of_spirits_walking_around_some_may_even_pa.png,"binder, ring-binder (0.26), sliding door (0.07), fire screen, fireguard (0.06), medicine chest, medicine cabinet (0.06), shoji (0.05)"
The_shower_in_room__3_In_the_Burdette_House_turns.png,"sliding door (0.22), wardrobe, closet, press (0.19), medicine chest, medicine cabinet (0.18), shower curtain (0.10), refrigerator, icebox (0.03)"
During_twilight_you_can_see_a_figure_of_a_black_ma.png,"cloak (0.78), abaya (0.04)"
a_grayish_figure_and_footsteps_are_observed_here_.png,"book jacket, dust cover, dust jacket, dust wrapper (0.40), prison, prison house (0.04), comic book (0.04), prayer rug, prayer mat (0.04), manhole cover (0.03)"
There_are_strange_noises_in_the_gym_during_basketb.png,"window screen (0.31), shoji (0.29), prison, prison house (0.25)"
The_building_itself_used_to_be_a_hospital_and_the.png,"prison, prison house (0.30), shoji (0.29), sliding door (0.07), turnstile (0.02)"
As_your_leaving_the_town__right_after_you_pass_the.png,"comic book (0.14), street sign (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.07), buckle (0.05), beacon, lighthouse, beacon light, pharos (0.04)"
Dobbs_Theatre___the_early_1990_s_there_was_a_janit.png,"analog clock (0.12), cinema, movie theater, movie theatre, movie house, picture palace (0.12), organ, pipe organ (0.10), shield, buckler (0.08), bell cote, bell cot (0.06)"
a_kid_a_while_back_fell_off_a_ladder_and_died_in_t.png,"prison, prison house (0.75), window shade (0.03), window screen (0.02), radiator (0.02)"
The_Museum_of_South_Texas_History_was_formally_the.png,"prison, prison house (0.33), library (0.06), monastery (0.05), palace (0.05), window shade (0.05)"
Ascension_Blvd___On_Ascension_Blvd_going_towards_M.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.49), park bench (0.15), scoreboard (0.07), freight car (0.04), picket fence, paling (0.02)"
_The_Blue_Lady____They_say_that_a_ghost_named_Mary.png,"comic book (0.15), cloak (0.10), mailbag, postbag (0.09), backpack, back pack, knapsack, packsack, rucksack, haversack (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.04)"
Supposedly_haunted_by_a_sailor_named_Red__Some_stu.png,"street sign (0.21), radiator (0.14), grille, radiator grille (0.10), liner, ocean liner (0.05), harmonica, mouth organ, harp, mouth harp (0.03)"
Hells_Gate___It_is_a_long_trail_with_swamps_on_eit.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.25), valley, vale (0.13), suspension bridge (0.12), castle (0.03), bannister, banister, balustrade, balusters, handrail (0.03)"
J_Wing___in_the_j_wing_it_is_said_that_a_janitor_d.png,"shoji (0.75), window screen (0.04), palace (0.03)"
At_Cinema_4_there_is_a_ghost_woman_that_watches_th.png,"triumphal arch (0.25), cinema, movie theater, movie theatre, movie house, picture palace (0.07), dome (0.06), palace (0.06), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.03)"
There_have_been_many_restaurants_and_stores_in_thi.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.79), restaurant, eating house, eating place, eatery (0.05), toyshop (0.02), bakery, bakeshop, bakehouse (0.02)"
Though_much_of_it_unconfirmed_highway_70_between_M.png,"barn (0.65), worm fence, snake fence, snake-rail fence, Virginia fence (0.02), chainlink fence (0.02), thatch, thatched roof (0.02)"
The_University_Theater___is_haunted_by_a_spectral.png,"web site, website, internet site, site (0.17), palace (0.16), book jacket, dust cover, dust jacket, dust wrapper (0.09), comic book (0.07), planetarium (0.05)"
This_is_an_old_annex_building_that_was_used_as_a_c.png,"boathouse (0.14), alp (0.09), barn (0.09), church, church building (0.07), picket fence, paling (0.05)"
people_say_at_king_intermediate_school_there_is_ki.png,"fire screen, fireguard (0.44), monarch, monarch butterfly, milkweed butterfly, Danaus plexippus (0.09), lampshade, lamp shade (0.07), table lamp (0.04)"
Lloyd_pond___This_area_is_reported_to_have_many_st.png,"boathouse (0.65), castle (0.04), lakeside, lakeshore (0.02), birdhouse (0.02)"
There_are_known_stories_of_sightings_of_strange_sh.png,"shoji (0.59), fire screen, fireguard (0.16), window screen (0.05), prison, prison house (0.02)"
stories_of_faces_appearing_and_disappearing_in_the.png,"shoji (0.27), prison, prison house (0.19), window screen (0.07), padlock (0.06), mailbag, postbag (0.05)"
There_s_a_haunting_in_the_office_at_Gilbert_Pool_.png,"oscilloscope, scope, cathode-ray oscilloscope, CRO (0.21), tape player (0.08), scoreboard (0.06), radio, wireless (0.04), vending machine (0.03)"
Site_of_an_old_Burnt_down_hotel__Rumor_has_it_that.png,"palace (0.30), prison, prison house (0.17), library (0.03), lakeside, lakeshore (0.02), castle (0.02)"
Frazier_Hall___This_building__which_houses_the_spe.png,"palace (0.45), picket fence, paling (0.07), mobile home, manufactured home (0.05), lakeside, lakeshore (0.03), prison, prison house (0.02)"
Late_at_night_if_you_go_and_stand_in_the_bridge_li.png,"fire screen, fireguard (0.85), binoculars, field glasses, opera glasses (0.08)"
the_girls_restroom_is_said_to_be_haunted_so_don_t.png,"book jacket, dust cover, dust jacket, dust wrapper (0.70), street sign (0.08), doormat, welcome mat (0.02)"
The_Winnipesaukee_Marketplace_dates_back_to_the_18.png,"restaurant, eating house, eating place, eatery (0.36), cinema, movie theater, movie theatre, movie house, picture palace (0.24), lakeside, lakeshore (0.05), library (0.05), boathouse (0.04)"
Carpenter_Paper_Company_is_located_on_Overland_Str.png,"passenger car, coach, carriage (0.38), cinema, movie theater, movie theatre, movie house, picture palace (0.08), monastery (0.06), freight car (0.03), streetcar, tram, tramcar, trolley, trolley car (0.03)"
Noises_in_bedrooms__hearing_babies_cry__faucets_tu.png,"stove (0.27), slot, one-armed bandit (0.14), fire screen, fireguard (0.02), carpenter's kit, tool kit (0.02), shoji (0.02)"
Marsh_Cemetery_appears_to_be_a_turn_of_the_century.png,"obelisk (0.94), pedestal, plinth, footstall (0.02)"
The_Thompson_Island_bridge_in_San_Marcos_is_said_t.png,"radio telescope, radio reflector (0.18), pier (0.13), steel arch bridge (0.09), dam, dike, dyke (0.04), fountain (0.03)"
Old_Kenfield_Rd___While_walking_through_the_black.png,shopping cart (0.74)
around_9_12_at_night_if_you_look_toward_the_top_of.png,"chainlink fence (0.08), street sign (0.07), scoreboard (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.06), window screen (0.04)"
Crystal_Pistol_Music_Hall___According_to_legend__b.png,"slot, one-armed bandit (0.29), prayer rug, prayer mat (0.19), shield, buckler (0.06), church, church building (0.06), vestment (0.03)"
Reports_that_the_Night_Marchers_have_been_seen_the.png,"palace (0.39), bannister, banister, balustrade, balusters, handrail (0.06), mosque (0.06), picket fence, paling (0.03), church, church building (0.03)"
Theater_building___A_ghost_referred_to_as__Ramsey_.png,"crutch (0.81), hourglass (0.04), bannister, banister, balustrade, balusters, handrail (0.02)"
This_bed_and_breakfast_is_said_to_be_haunted_by_th.png,"four-poster (0.76), quilt, comforter, comfort, puff (0.08), studio couch, day bed (0.02)"
Witnesses_report_seeing_a_lady_in_a_black_nightgow.png,"barn (0.49), thatch, thatched roof (0.14), worm fence, snake fence, snake-rail fence, Virginia fence (0.04), lumbermill, sawmill (0.03), boathouse (0.02)"
Workers_report_seeing_apparitions__hearing_strange.png,"comic book (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.07), cinema, movie theater, movie theatre, movie house, picture palace (0.06), cellular telephone, cellular phone, cellphone, cell, mobile phone (0.05), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.04)"
Many_employees_have_reported_seeing_Indians_and_al.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.15), library (0.09), bookshop, bookstore, bookstall (0.06), barbershop (0.04), scoreboard (0.03)"
The_daycare_was_closed_because_of_a_teacher_who_co.png,"scoreboard (0.64), slot, one-armed bandit (0.20)"
Witches_Castle___this_place_called_The_witches_cas.png,"four-poster (0.32), comic book (0.21), table lamp (0.02)"
There_is_a_rock_chair_that_is_located_within_the_h.png,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.45), pencil sharpener (0.08), book jacket, dust cover, dust jacket, dust wrapper (0.03), oil filter (0.03), saltshaker, salt shaker (0.02)"
This_is_an_update_to_the_story_of_the_person_punch.png,"slot, one-armed bandit (0.58), comic book (0.32)"
The_ghost_of_it_s_murdered_owner_when_it_was_a_man.png,"mobile home, manufactured home (0.12), comic book (0.05), book jacket, dust cover, dust jacket, dust wrapper (0.05), breastplate, aegis, egis (0.04), cloak (0.03)"
Camp_Villamarie___Everyone_who_has_ventured_throug.png,"boathouse (0.66), paddlewheel, paddle wheel (0.12), lakeside, lakeshore (0.02), dock, dockage, docking facility (0.02), jigsaw puzzle (0.02)"
It_s_said_the_dirt_roads_near_these_tracks_are_hom.png,"fountain (0.54), lakeside, lakeshore (0.05), park bench (0.04), maze, labyrinth (0.02), snowplow, snowplough (0.02)"
Long_ago__this_used_to_be_the_farm_of_the_Frey_fam.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.28), barn (0.10), greenhouse, nursery, glasshouse (0.08), rapeseed (0.05), chainlink fence (0.04)"
many_years_ago__they_buried_a_bishop_in_the_chapel.png,"church, church building (0.98)"
The_Lobby____There_s_a_little_Feral_Girl_.png,"medicine chest, medicine cabinet (0.48), altar (0.12), prayer rug, prayer mat (0.02), four-poster (0.02)"
Built_on_the_crest_of_Amicalola_Mountain__the_area.png,"barn (0.20), church, church building (0.18), boathouse (0.05), web site, website, internet site, site (0.05), monitor (0.03)"
Small_cemetery_in_the_park_belongs_to_the_Bugg_fam.png,"church, church building (0.28), flagpole, flagstaff (0.13), obelisk (0.11), megalith, megalithic structure (0.05), pedestal, plinth, footstall (0.03)"
Fox_Fine_Art_Building___Recital_Hall___there_is_a.png,"palace (0.30), monastery (0.18), vault (0.16), church, church building (0.13), altar (0.04)"
Located_on_U_S__Army_Dugway_Proving_Ground__a_remo.png,"Band Aid (0.33), packet (0.13), carton (0.07), syringe (0.05), crate (0.02)"
A_sheriff_was_once_killed_in_an_accident_with_a_dr.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.25), fountain (0.12), restaurant, eating house, eating place, eatery (0.07), stage (0.04), church, church building (0.04)"
Strange_noises_coming_from_upstairs_while_no_one_i.png,"comic book (0.24), book jacket, dust cover, dust jacket, dust wrapper (0.12), fire screen, fireguard (0.07), coffee mug (0.02), shield, buckler (0.02)"
Tro_Bridge___you_ll_see_a_long_bridge_that_is_abov.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
It_is_said_that_a_firefighter_died_in_a_fire_at_th.png,"slot, one-armed bandit (0.25), prayer rug, prayer mat (0.21), scoreboard (0.08), palace (0.02), mosque (0.02)"
A_white_face_of_a_girl_appears_in_the_school_hall.png,"comic book (0.20), slot, one-armed bandit (0.11), school bus (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02), crib, cot (0.02)"
Employees_of_the_restaurant_say_that_there_is_a_gh.png,"slot, one-armed bandit (0.39), bakery, bakeshop, bakehouse (0.05), confectionery, confectionary, candy store (0.04), comic book (0.03), vending machine (0.02)"
One_of_the_United_States_most_prestigious_female_u.png,scoreboard (0.94)
At_night_when_the_moon_is_full_night_marchers_walk.png,"spotlight, spot (0.26), monitor (0.21), screen, CRT screen (0.08), television, television system (0.07), tripod (0.05)"
Doors_open_and_close_and_will_be_found_locked_when.png,"space heater (0.21), china cabinet, china closet (0.13), sliding door (0.10), prison, prison house (0.09), electric fan, blower (0.03)"
The_old_hotel_was_built_in_1886__which_is_almost_1.png,"prison, prison house (0.09), window screen (0.07), tripod (0.04), mobile home, manufactured home (0.03), bell cote, bell cot (0.03)"
It_s_been_believed_if_you_go_to_Providence_Cemeter.png,"prison, prison house (0.39), palace (0.17), monastery (0.13), beacon, lighthouse, beacon light, pharos (0.03), flagpole, flagstaff (0.03)"
you_can_see_green_mist_and_red_eyes_and_creepy_lau.png,"window screen (0.14), spider web, spider's web (0.10), peacock (0.10), greenhouse, nursery, glasshouse (0.04), prison, prison house (0.04)"
There_is_a_little_boy_that_haunts_the_boys_locker.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Emhouse_School___This_is_an_old_school_house_that.png,"palace (0.45), flagpole, flagstaff (0.12), picket fence, paling (0.04), boathouse (0.04), castle (0.03)"
Sound_of_light_footsteps__assuming_a_child__runnin.png,"American alligator, Alligator mississipiensis (0.29), African crocodile, Nile crocodile, Crocodylus niloticus (0.09), dam, dike, dyke (0.03), starfish, sea star (0.02)"
Alpha_Theta___Likely_due_to_the_untimely_deaths_of.png,"book jacket, dust cover, dust jacket, dust wrapper (0.52), cinema, movie theater, movie theatre, movie house, picture palace (0.08), tobacco shop, tobacconist shop, tobacconist (0.06), theater curtain, theatre curtain (0.04), red wine (0.03)"
It_is_said_late_nights_there_are_small_troll_like.png,"fire screen, fireguard (0.22), accordion, piano accordion, squeeze box (0.14), upright, upright piano (0.07), bannister, banister, balustrade, balusters, handrail (0.06), chest (0.05)"
they_say_that_at_night_on_the_second_floor_the_man.png,"mobile home, manufactured home (0.15), palace (0.10), window shade (0.10), picket fence, paling (0.07), window screen (0.02)"
It_is_haunted_by_a_family_who_was_murdered_in_the.png,"mobile home, manufactured home (0.43), picket fence, paling (0.19), patio, terrace (0.04), flagpole, flagstaff (0.02), palace (0.02)"
It_has_been_said_that_a_wheelchair_ghost_will_roll.png,"comic book (0.28), packet (0.23), Band Aid (0.07), slot, one-armed bandit (0.04), mousetrap (0.03)"
Haunted_by_the_children_killed_in_a_1930_s_fatal_s.png,"comic book (0.68), web site, website, internet site, site (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.02), cassette (0.02)"
Le_Pietra_School___when_you_walk_there__it_feels_a.png,planetarium (0.92)
_Chester__haunts_the_theater_building_on_the_Steph.png,"monastery (0.09), church, church building (0.05), palace (0.05), library (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
Reports_of_seeing_flishing_lights__hearing_a_baby.png,"slot, one-armed bandit (0.66), carousel, carrousel, merry-go-round, roundabout, whirligig (0.09)"
The_house_was_a_farmhouse_in_Cavendish__VT_built_b.png,"church, church building (0.28), barn (0.24), boathouse (0.14), beacon, lighthouse, beacon light, pharos (0.07), picket fence, paling (0.05)"
Smell_cigar_smoke_at_times_no_smoking_allowed__Thi.png,"puck, hockey puck (0.05), pick, plectrum, plectron (0.05), web site, website, internet site, site (0.04), scoreboard (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Bellevue_Hall___The_ghost_of_Emily_Galt_is_said_to.png,"shoji (0.49), slot, one-armed bandit (0.14), fire screen, fireguard (0.03), organ, pipe organ (0.02)"
Argo_Hall___This_is_the_oldest_building_on_the_Dan.png,"library (0.43), palace (0.31), prison, prison house (0.17)"
If_you_go_down_to_Jenner_s_Park_at_night__the_soun.png,"ping-pong ball (0.38), bannister, banister, balustrade, balusters, handrail (0.10), racket, racquet (0.08), window screen (0.03), prison, prison house (0.02)"
When_fog_rolls_onto_the_base__at_night__it_is_know.png,"lakeside, lakeshore (0.47), megalith, megalithic structure (0.09), park bench (0.06), valley, vale (0.02), viaduct (0.02)"
it_is_said_that_a_little_girl_named_Mary_was_murde.png,"comic book (0.33), web site, website, internet site, site (0.18), book jacket, dust cover, dust jacket, dust wrapper (0.10), shopping cart (0.04), mousetrap (0.02)"
A_soldier_seems_to_still_walk_up_the_stairs_to_put.png,"shoji (0.16), bannister, banister, balustrade, balusters, handrail (0.09), window shade (0.04), church, church building (0.04), fire screen, fireguard (0.03)"
late_at_night_you_can_hear_people_talking_and_you.png,"comic book (0.20), book jacket, dust cover, dust jacket, dust wrapper (0.03), envelope (0.02), prayer rug, prayer mat (0.02)"
Many_people_do_not_like_to_work_the_night_shift_at.png,"sliding door (0.18), window screen (0.09), pole (0.08), prison, prison house (0.06), window shade (0.04)"
Was_known_as_Ft__Brown_during_and_after_the_Civil.png,"book jacket, dust cover, dust jacket, dust wrapper (0.13), comic book (0.08), shoji (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.04), theater curtain, theatre curtain (0.04)"
The_building_is_aged_back_to_the_1920_s_and_suppos.png,"palace (0.13), cinema, movie theater, movie theatre, movie house, picture palace (0.10), slot, one-armed bandit (0.05), church, church building (0.05), analog clock (0.05)"
an_old_Victorian_home_sits_off_little_country_road.png,"barn (0.34), beacon, lighthouse, beacon light, pharos (0.31), church, church building (0.06), boathouse (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.04)"
The_new_road_was_constructed_over_an_old_Indian_Gr.png,"lakeside, lakeshore (0.43), park bench (0.19), maze, labyrinth (0.11), bannister, banister, balustrade, balusters, handrail (0.02), fountain (0.02)"
Alpine_Cemetery___EVP_s_recorded_of_a_young_girl__.png,"mailbox, letter box (0.19), cinema, movie theater, movie theatre, movie house, picture palace (0.15), gas pump, gasoline pump, petrol pump, island dispenser (0.03), menu (0.03), church, church building (0.02)"
San_Patricio__TX_Ghost_of_Josefa_Chipita_Rodriguez.png,"freight car (0.56), turnstile (0.07), forklift (0.03), tape player (0.03), window shade (0.02)"
sometimes_if_you_walk_into_the_cafe_in_mid_afterno.png,"web site, website, internet site, site (0.89), library (0.02), comic book (0.02)"
Chaminade_University___Hale_Lokelani___Room_319__.png,"window shade (0.17), prison, prison house (0.14), bookshop, bookstore, bookstall (0.06), window screen (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
While_visiting_Williamsburg_i_heard_a_story_of_a_g.png,"shoji (0.32), window screen (0.23), window shade (0.05)"
Mays_Hall_11___Before_the_building_was_a_dormitory.png,"prison, prison house (0.82), vault (0.02)"
The_Theater_It_has_been_said_that_in_the_construct.png,"streetcar, tram, tramcar, trolley, trolley car (0.12), scoreboard (0.09), street sign (0.07), library (0.06), traffic light, traffic signal, stoplight (0.05)"
Is_haunted_by_a_girl_who_was_locked_in_the_tower_o.png,"palace (0.37), library (0.08), monastery (0.05), prison, prison house (0.05), prayer rug, prayer mat (0.04)"
The_Third_Coast_used_to_be_a_Country_and_western_b.png,"web site, website, internet site, site (0.14), harvester, reaper (0.12), television, television system (0.08), hay (0.07), screen, CRT screen (0.05)"
It_is_a_great_tourist_attraction__For_years_everyo.png,"scoreboard (0.16), picket fence, paling (0.11), library (0.05), barn (0.05), palace (0.05)"
footsteps_and_pounding_on_the_front_door_are_the_m.png,"window screen (0.26), microwave, microwave oven (0.25), television, television system (0.06), window shade (0.04), mobile home, manufactured home (0.03)"
Boot_hill_is_a_cemetery_for_old_cowboys__Many_peop.png,"traffic light, traffic signal, stoplight (0.20), megalith, megalithic structure (0.06), brass, memorial tablet, plaque (0.06), obelisk (0.04), street sign (0.03)"
haunted_by_The_Captain_who_use_to_live_there_.png,"web site, website, internet site, site (0.15), comic book (0.13), slot, one-armed bandit (0.08), book jacket, dust cover, dust jacket, dust wrapper (0.06), television, television system (0.04)"
A_man_killed_his_wife__and_later_hung_himself__The.png,"organ, pipe organ (0.23), church, church building (0.06), mobile home, manufactured home (0.04), upright, upright piano (0.04), picket fence, paling (0.03)"
The_Surrency_Ghost_Light_is_said_to_be_seen_on_a_l.png,"lampshade, lamp shade (0.21), table lamp (0.15), fire screen, fireguard (0.06), stove (0.05), spotlight, spot (0.04)"
2_years_after_the_school_was_built_a_boy_who_was_i.png,"park bench (0.36), palace (0.18), fountain (0.07), chainlink fence (0.04), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Apparitions_in_the_dark_near_the_center_of_the_cem.png,"jigsaw puzzle (0.37), buckle (0.30), shield, buckler (0.04), mask (0.02), cowboy boot (0.02)"
footsteps__women_screaming__odd_lights__stained_bl.png,"pay-phone, pay-station (0.14), cinema, movie theater, movie theatre, movie house, picture palace (0.08), tobacco shop, tobacconist shop, tobacconist (0.04), barbershop (0.04), window screen (0.03)"
Many_of_Roswell_s_most_outstanding_citizens_are_bu.png,"prayer rug, prayer mat (0.94)"
Late_at_night_it_is_known_to_have_strange_noises_.png,"joystick (0.73), slot, one-armed bandit (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
Creek___If_you_go_down_in_the_creek_late_at_night_.png,"comic book (0.69), pencil box, pencil case (0.05), packet (0.03)"
Haunted_by_a_French_Soldier_of_the_revolutionary_w.png,"comic book (0.21), book jacket, dust cover, dust jacket, dust wrapper (0.14), bearskin, busby, shako (0.07), academic gown, academic robe, judge's robe (0.04), jigsaw puzzle (0.04)"
RT_23__Buford_hwy____It_is_a_really_hard_place_to.png,"comic book (0.39), street sign (0.17), scoreboard (0.05), tobacco shop, tobacconist shop, tobacconist (0.03), traffic light, traffic signal, stoplight (0.03)"
Information_not_known_on_incident_happening_in_the.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Late_at_night_you_can_hear_footsteps_walking_up_th.png,"scoreboard (0.30), moving van (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.04), tobacco shop, tobacconist shop, tobacconist (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
Which_is_now_the_education_building__Many_people_h.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.11), buckle (0.07), book jacket, dust cover, dust jacket, dust wrapper (0.07), prayer rug, prayer mat (0.03), comic book (0.02)"
you_can_be_walking_down_the_street_by_the_pool_and.png,"palace (0.46), grille, radiator grille (0.05), fire engine, fire truck (0.05), school bus (0.02), theater curtain, theatre curtain (0.02)"
A_building_now_owned_by_the_school_used_to_be_a_ho.png,"planetarium (0.70), dome (0.07), castle (0.03), palace (0.02)"
cemetery_behind_Lucy_Park___There_is_also_a_statue.png,"brass, memorial tablet, plaque (0.71), obelisk (0.03), megalith, megalithic structure (0.02), maze, labyrinth (0.02), park bench (0.02)"
There_s_a_historical_marker_outside_of_Brady_that.png,"brass, memorial tablet, plaque (0.24), modem (0.06), hard disc, hard disk, fixed disk (0.05), hand-held computer, hand-held microcomputer (0.03), laptop, laptop computer (0.03)"
Auditorium___There_are_quite_a_few_spirits_that_ha.png,"theater curtain, theatre curtain (0.88), cinema, movie theater, movie theatre, movie house, picture palace (0.05)"
A_trail_off_Telegraph_Road_will_lead_to_a_place_ca.png,"valley, vale (0.29), alp (0.13), mountain bike, all-terrain bike, off-roader (0.06), lakeside, lakeshore (0.04), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Girls__locker_room__Showers_will_begin_running_by.png,"prison, prison house (0.35), shoji (0.07), tobacco shop, tobacconist shop, tobacconist (0.06), library (0.04), turnstile (0.03)"
The_Gym___the_gym_is_known_for_having_a_child_spir.png,"comic book (0.33), scoreboard (0.07), book jacket, dust cover, dust jacket, dust wrapper (0.03), cassette (0.03), tobacco shop, tobacconist shop, tobacconist (0.03)"
Stone_spiral_stair_case__fire_place_on_a_cement_fo.png,"candle, taper, wax light (0.29), maze, labyrinth (0.18), carton (0.04), lumbermill, sawmill (0.03), stove (0.03)"
When_you_go_to_this_little_water_stream_you_go_at.png,"pick, plectrum, plectron (0.08), measuring cup (0.07), safety pin (0.03), slot, one-armed bandit (0.03), strainer (0.03)"
Benet_House___Footsteps_upstairs__strange_sights_i.png,"bannister, banister, balustrade, balusters, handrail (0.89), prison, prison house (0.02)"
It_is_said_that_several_years_back__a_classroom_of.png,"web site, website, internet site, site (0.46), cassette (0.06), harmonica, mouth organ, harp, mouth harp (0.06), pencil box, pencil case (0.05), hand-held computer, hand-held microcomputer (0.03)"
The_building_can_be_empty_except_for_you_and_the_f.png,"library (0.22), prison, prison house (0.11), restaurant, eating house, eating place, eatery (0.07), window shade (0.07), shoji (0.05)"
This_picnic_grove_got_its_name_from_the_cantankero.png,"lakeside, lakeshore (0.47), thatch, thatched roof (0.04), boathouse (0.04), seashore, coast, seacoast, sea-coast (0.03), rapeseed (0.03)"
In_the_19th_century_a_girl_was_going_to_elope_with.png,"abacus (0.54), theater curtain, theatre curtain (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.08), pool table, billiard table, snooker table (0.04)"
The_Alta_Club__a_private_club__once_held_hotel_sty.png,"palace (0.44), library (0.27), prison, prison house (0.03)"
Baylor_Residential___Formerly_listed_as_Brooks_Hal.png,"palace (0.83), castle (0.02), monastery (0.02), library (0.02)"
Rumors_of_a_teacher_once_died_of_a_heart_attack_ar.png,"comic book (0.87), book jacket, dust cover, dust jacket, dust wrapper (0.04)"
Witnesses_report_a_strong_feeling_of_a_presence___.png,"obelisk (0.46), beacon, lighthouse, beacon light, pharos (0.21), barn (0.16), church, church building (0.02)"
In_the_ward_house_the_chapel_is_upstairs__It_has_b.png,throne (0.94)
The_ghost_or_ghosts_who_haunt_the_Lazy_Susan_have.png,"turnstile (0.11), buckle (0.07), window screen (0.06), prayer rug, prayer mat (0.05), digital watch (0.04)"
There_are_four_different_wings_of_the_school__If_y.png,"comic book (0.37), crash helmet (0.32), coffee mug (0.07), ski mask (0.03), cup (0.02)"
A_ghost_named_Harold_reportedly_haunts_the_auditor.png,"ski mask (0.27), digital clock (0.25), cinema, movie theater, movie theatre, movie house, picture palace (0.03), scoreboard (0.03), street sign (0.02)"
On_Cold_winter_nights_you_can_still_see_Smitty_cra.png,"mobile home, manufactured home (0.38), window screen (0.16), boathouse (0.10), thatch, thatched roof (0.06), picket fence, paling (0.02)"
There_have_been_numerous_ghostly_experiences_.png,"scoreboard (0.43), slot, one-armed bandit (0.33)"
In_the_late_70_s_early_80_s_a_teenager_was_in_a_wr.png,"cab, hack, taxi, taxicab (0.29), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.08), limousine, limo (0.07), racer, race car, racing car (0.06), passenger car, coach, carriage (0.04)"
50_years_ago_a_12_year_old_a_girl_was_riding_her_h.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
In_one_of_the_boys__dormitories__there_have_been_s.png,"prayer rug, prayer mat (0.88)"
There_have_been_many_reports_of_4th_grade_teachers.png,"mobile home, manufactured home (0.51), croquet ball (0.33)"
On_the_way_to_Pukalani_there_is_a_park_that_has_a.png,"comic book (0.55), street sign (0.06), scoreboard (0.04), carpenter's kit, tool kit (0.02), tobacco shop, tobacconist shop, tobacconist (0.02)"
A_Civil_War_solder_can_be_seen_at_the_battle_trenc.png,"lawn mower, mower (0.15), rifle (0.10), unicycle, monocycle (0.07), bow (0.05), croquet ball (0.04)"
When_you_are_walking_around_the_school_at_night_th.png,"slot, one-armed bandit (0.93)"
Abe_Curry_still_returns_looking_for_his_wife_.png,"comic book (0.60), beer bottle (0.04), shield, buckler (0.03), coffee mug (0.02), beer glass (0.02)"
Story_of_guy_went_crazy_killed_his_family_then_hun.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Newspaper_articles_about_the_hotel_ghost__noted_fo.png,"comic book (0.63), book jacket, dust cover, dust jacket, dust wrapper (0.22), web site, website, internet site, site (0.04)"
Strange_footsteps__voices_and_noises_have_been_hea.png,"bannister, banister, balustrade, balusters, handrail (0.44), prison, prison house (0.07), shoji (0.06), window screen (0.05), fire screen, fireguard (0.03)"
