Filename,Detected Objects
Theatre___May_2008_Removed.png,"combination lock (0.36), modem (0.08), digital clock (0.06), electric guitar (0.06), switch, electric switch, electrical switch (0.06)"
Shoemaker_Hall___In_the_early_1900_s_a_student_at.png,"passenger car, coach, carriage (0.28), library (0.26), palace (0.05), prison, prison house (0.04), streetcar, tram, tramcar, trolley, trolley car (0.04)"
Old_white_torn_down_house__no_electricity__Drive_o.png,"barn (0.84), boathouse (0.04), picket fence, paling (0.02), church, church building (0.02)"
aka__Ladd_School__mental_and_rehabilitation_hospit.png,"bannister, banister, balustrade, balusters, handrail (0.50), prison, prison house (0.18), window shade (0.05), window screen (0.04), coil, spiral, volute, whorl, helix (0.03)"
Orbs_have_been_sighted_on_several_occasions_in_the.png,"abacus (0.86), joystick (0.02)"
The_institution_was_for_kids_18_years_old_and_youn.png,"slot, one-armed bandit (0.57), web site, website, internet site, site (0.20), scoreboard (0.03), hand-held computer, hand-held microcomputer (0.02)"
Fitzimons_used_to_be_an_old_military_base__now_it.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.28), restaurant, eating house, eating place, eatery (0.16), bookshop, bookstore, bookstall (0.05), planetarium (0.04), tile roof (0.04)"
In_the_building_McVickar_it_is_said_the_old_headma.png,"prison, prison house (0.31), passenger car, coach, carriage (0.05), radiator (0.03), mobile home, manufactured home (0.03), sliding door (0.02)"
Lourdes_Hall___3rd_floor___Every_one_knows_about_t.png,"book jacket, dust cover, dust jacket, dust wrapper (0.23), prayer rug, prayer mat (0.16), library (0.08), comic book (0.07), jigsaw puzzle (0.06)"
Update__also_known_as_Devil_s_Castle___Has_since_b.png,castle (0.94)
A_dormitory_that_used_to_be_a_monastery_is_suppose.png,"shoji (0.06), desk (0.06), library (0.04), chest (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.04)"
The_building_that_this_cafe_was_located_dates_back.png,"scoreboard (0.05), prison, prison house (0.05), slot, one-armed bandit (0.04), tape player (0.03), shopping basket (0.03)"
The_Charles_Loof_Carousel__also_known_as_Crescent.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (0.98)"
Helen_Hunt_falls___The_falls_now_bear_her_name__He.png,"slot, one-armed bandit (0.48), comic book (0.07), web site, website, internet site, site (0.05), packet (0.02), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
there_is_a_teacher_in_the_school_and_it_is_said_th.png,"fire screen, fireguard (0.95)"
September_2005_update__The_Director_of_School_Comm.png,"web site, website, internet site, site (0.85), hand-held computer, hand-held microcomputer (0.03)"
the_ghost_of_a_small_woman_in_a_black_veil_haunts.png,"comic book (0.60), book jacket, dust cover, dust jacket, dust wrapper (0.14), cassette (0.05), binder, ring-binder (0.03)"
Laughing_and_footsteps_in_the_halls_can_be_heard_w.png,"doormat, welcome mat (0.41), vault (0.05), prison, prison house (0.04), prayer rug, prayer mat (0.04), monastery (0.03)"
Easley_was_originally_built_for_railroads_and_in_t.png,"mobile home, manufactured home (0.12), passenger car, coach, carriage (0.10), wallet, billfold, notecase, pocketbook (0.03), monastery (0.03), electric locomotive (0.03)"
Legend_states_that_if_you_go_out_to_Colonel_Kolbs.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
many_people_claim_to_have_seen_a_figure_walking_al.png,"fountain (0.25), palace (0.16), sundial (0.07), mosque (0.06), planetarium (0.04)"
Arcola_Trail_Bridge___A_young_wife_searches_to_fin.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.85)"
Guards_have_reported_seeing_a_man_jump_off_the_sid.png,"turnstile (0.48), fountain (0.05), traffic light, traffic signal, stoplight (0.03), window screen (0.02), street sign (0.02)"
They_do_public_tours_now_but_it_used_to_be_a_priva.png,"palace (0.81), castle (0.04)"
Mattresses_moving__orbs___ecto_type_mist_in_pictur.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Hazel_B__Abbott_theatre___resides_the_ghost_of_Mis.png,"theater curtain, theatre curtain (0.82), cinema, movie theater, movie theatre, movie house, picture palace (0.07), stage (0.05)"
cold_spots__many_orbs__shadowy_figures_in_the_day.png,"flute, transverse flute (0.05), binder, ring-binder (0.05), prayer rug, prayer mat (0.03), ballpoint, ballpoint pen, ballpen, Biro (0.03), vestment (0.03)"
You_can_late_at_night_see_a_black_shadowy_mist_of.png,"boathouse (0.40), barn (0.20), yurt (0.04), window screen (0.04), church, church building (0.03)"
A_man_is_said_to_haunt_the_third_on_floor__A_janit.png,"wall clock (0.24), scoreboard (0.10), cinema, movie theater, movie theatre, movie house, picture palace (0.07), digital clock (0.06), barbershop (0.05)"
Back_in_the_early_1900_s_a_farmer_would_hang_his_f.png,"barn (0.83), church, church building (0.02)"
Several_hauntings_have_been_reported__On_Mondays_.png,"web site, website, internet site, site (0.76)"
Employees_have_reported_seeing_various_apparitions.png,scoreboard (0.86)
The_building_has_been_renovated__and_some_of_the_c.png,"buckle (0.33), prayer rug, prayer mat (0.28), digital watch (0.06), tray (0.03)"
Chapel____There_is_a_statue_of_a_monk_in_the_chape.png,"palace (0.40), monastery (0.19), church, church building (0.12), organ, pipe organ (0.07), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
The_Old_Exchange_contains_much_history__It_s_basem.png,"prison, prison house (0.41), cinema, movie theater, movie theatre, movie house, picture palace (0.06), library (0.03), digital clock (0.03), picket fence, paling (0.03)"
A_young_girl_died_in_a_fire_many_years_ago_and_the.png,"fire screen, fireguard (0.49), theater curtain, theatre curtain (0.24), altar (0.04), stove (0.02), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
There_has_been_screaming_of_a_man_that_killed_hims.png,"comic book (0.86), web site, website, internet site, site (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
Where_US_76_crosses_the_Wateree_River_between_Sumt.png,"television, television system (0.40), lakeside, lakeshore (0.27), monitor (0.13), screen, CRT screen (0.08)"
This_area_is_an_ancient_ruin_of_the_Anasazi_Indian.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.26), slot, one-armed bandit (0.18), tobacco shop, tobacconist shop, tobacconist (0.07), scoreboard (0.06), castle (0.03)"
half_of_the_building_was_burned__and_at_one_time_t.png,"boathouse (0.63), barn (0.10), lumbermill, sawmill (0.02), church, church building (0.02)"
Memorial_Hall___Coker_College_has_a_ghost_that_roa.png,"boathouse (0.25), palace (0.24), paddlewheel, paddle wheel (0.09), lakeside, lakeshore (0.08), monastery (0.02)"
The_students_have_seen_strange_lights_in_the_theat.png,"theater curtain, theatre curtain (0.48), stage (0.36), spotlight, spot (0.06)"
Lights_turn_on_and_off_at_random__Doors_fly_open_.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
According_to_some_employees__there_is_a_ghost_in_t.png,"church, church building (0.95), jigsaw puzzle (0.02)"
This_is_a_cemetery_that_is_very_old__several_hundr.png,"megalith, megalithic structure (0.55), maze, labyrinth (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), stone wall (0.04)"
The_barn_is_located_on_a_dirt_road_the_runs_behind.png,barn (0.94)
The_Cowpens_Fire_Department_was_being_built_in_lat.png,"beacon, lighthouse, beacon light, pharos (0.57), church, church building (0.10), prison, prison house (0.09), barn (0.07), picket fence, paling (0.03)"
Edith__the_ghost_on_the_third_floor_of_an_all_girl.png,"wardrobe, closet, press (0.28), throne (0.10), shoji (0.03), guillotine (0.03), prayer rug, prayer mat (0.03)"
A_Ghostly_Figure_with_a_white_masked_believed_to_b.png,"abaya (0.51), cloak (0.09), plastic bag (0.03), vestment (0.02), gown (0.02)"
Dolly_Cole__a_suspected_witch__lost_her_daughter_t.png,"church, church building (0.67), beacon, lighthouse, beacon light, pharos (0.15), boathouse (0.03)"
Figures_seen_walking_from_room_to_room_in_the_main.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Trails_run_for_more_than_a_mile_from_Riverside_Par.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (0.18), crash helmet (0.08), comic book (0.05), street sign (0.03), sunglass (0.02)"
Back_in_1992_a_house_was_built_on_10_acres_of_land.png,"jigsaw puzzle (0.49), palace (0.10), boathouse (0.08), lakeside, lakeshore (0.03), church, church building (0.03)"
Wards_what_now_is_memorial_hospital_administration.png,"window screen (0.47), prison, prison house (0.12), window shade (0.07), sliding door (0.04)"
In_1948_a_man_fell_to_his_death_out_of_the_art_roo.png,"dumbbell (0.13), combination lock (0.08), running shoe (0.06), knee pad (0.03), screw (0.03)"
The_haunting_of_Longstreet_Theatre_relates_directl.png,"palace (0.41), monastery (0.11), church, church building (0.06), restaurant, eating house, eating place, eatery (0.04), bannister, banister, balustrade, balusters, handrail (0.03)"
The_ghost_of_a_young_girl_named_Caroline__commonly.png,"shoji (0.91), window screen (0.02)"
On_the_third_floor_of_Wilson_hall_where_Edith_comm.png,"turnstile (0.33), shoji (0.15), prison, prison house (0.09), window shade (0.03), sliding door (0.03)"
the_300_corridors_is_haunted_by_the_school_s_first.png,"prison, prison house (0.72), sliding door (0.04), turnstile (0.03), shoji (0.02), library (0.02)"
if_you_pass_the_cemetery_on_foot_at_sun_down_and_l.png,"ski (0.60), jersey, T-shirt, tee shirt (0.04), letter opener, paper knife, paperknife (0.03), binder, ring-binder (0.03), ballpoint, ballpoint pen, ballpen, Biro (0.02)"
Alice_of_the_Hermitage_is_said_to_have_been_seen_h.png,"bookcase (0.19), china cabinet, china closet (0.11), entertainment center (0.07), altar (0.05), shoji (0.05)"
The_gym_at_Lamar_High_School_is_haunted_by_a_femal.png,"maze, labyrinth (0.14), balance beam, beam (0.10), horizontal bar, high bar (0.08), parallel bars, bars (0.08), bannister, banister, balustrade, balusters, handrail (0.07)"
Workers_report_it_is_guaranteed_to_see_or_hear_som.png,"library (0.04), restaurant, eating house, eating place, eatery (0.04), turnstile (0.03), barbershop (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
Heffron_Hall___Bishop_Heffron_was_killed_by_Father.png,"boathouse (0.22), prison, prison house (0.07), barn (0.07), picket fence, paling (0.06), beacon, lighthouse, beacon light, pharos (0.06)"
Sounds_of_horse_hooves_on_the_roof__voices_and_foo.png,"boathouse (0.60), barn (0.06), church, church building (0.04), web site, website, internet site, site (0.02)"
Carey_Mansion___supposedly_a_nun_hung_herself__The.png,"palace (0.64), castle (0.03), library (0.02)"
St__Mary_s_Hall___2nd_Floor___there_is_a_lady_in_g.png,"bannister, banister, balustrade, balusters, handrail (0.33), limousine, limo (0.14), passenger car, coach, carriage (0.13), church, church building (0.04), bullet train, bullet (0.04)"
Platte_Canyon_High_School___In_the_storage_room_ab.png,"library (0.79), passenger car, coach, carriage (0.05), prison, prison house (0.03), church, church building (0.02)"
sounds_of_footsteps_following_you__but_when_you_tu.png,"prayer rug, prayer mat (0.48), altar (0.15), throne (0.07), palace (0.04), theater curtain, theatre curtain (0.03)"
It_s_an_abandoned_goat_farm__Many_sightings_have_o.png,"wallaby, brush kangaroo (0.61), Ibizan hound, Ibizan Podenco (0.09), llama (0.03), ram, tup (0.03)"
Unimproved_roads_surrounding___There_are_two_inter.png,"traffic light, traffic signal, stoplight (0.13), street sign (0.09), streetcar, tram, tramcar, trolley, trolley car (0.09), trolleybus, trolley coach, trackless trolley (0.06), crane (0.04)"
American_Folk_Figure__According_to_tradition__she.png,"comic book (0.76), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
this_is_a_very_old_cemetery_not_used_anymore__Acco.png,"dome (0.28), monastery (0.14), tile roof (0.09), church, church building (0.07), palace (0.03)"
Indians_were_pushed_out_of_there_lands_and_were_cu.png,"hay (0.10), park bench (0.07), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), lakeside, lakeshore (0.05), unicycle, monocycle (0.03)"
All_Saint_s_Episcopal_Cemetery___Alice_of_the_Herm.png,space shuttle (0.79)
The_hotel_was_built_where_the_old_Chief_Theatre_us.png,"palace (0.08), streetcar, tram, tramcar, trolley, trolley car (0.08), monastery (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.04), mosque (0.02)"
Dunklee_Hall___was_located_at_the_intersection_of.png,"prison, prison house (0.36), palace (0.32), monastery (0.13), castle (0.04)"
Reports_of_an_apparition_of_a_monk_walking_on_the.png,"cloak (0.54), academic gown, academic robe, judge's robe (0.08), bannister, banister, balustrade, balusters, handrail (0.06), gown (0.03), sarong (0.03)"
There_are_two_hauntings_at_this_school_one_is_two.png,"comic book (0.33), tray (0.04), jigsaw puzzle (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.03), coffee mug (0.02)"
A_few_miles_down_this_road_there_is_the_old_Martin.png,"street sign (0.66), worm fence, snake fence, snake-rail fence, Virginia fence (0.02), scoreboard (0.02)"
A_soldier_that_served_in_the_Civil_War_is_buried_h.png,buckle (0.95)
During_Clear_nights__at_about_midnight__you_can_he.png,"prayer rug, prayer mat (0.10), scoreboard (0.09), boathouse (0.07), book jacket, dust cover, dust jacket, dust wrapper (0.06), wallet, billfold, notecase, pocketbook (0.05)"
The_west_wing_of_this_old_fort_is_haunted_by_two_g.png,"monastery (0.29), palace (0.22), prison, prison house (0.15), passenger car, coach, carriage (0.09)"
Dore_Hall____This_dormitory_used_to_be_an_infirmar.png,"slot, one-armed bandit (0.22), four-poster (0.22), stove (0.04), wardrobe, closet, press (0.02), home theater, home theatre (0.02)"
seen_a_12_year_old_girl_sitting_in_the_rocking_cha.png,"bookshop, bookstore, bookstall (0.05), jean, blue jean, denim (0.05), window screen (0.04), barbershop (0.04), sliding door (0.03)"
This_bar_is_next_door_to_a_building_that_once_hous.png,"palace (0.08), boathouse (0.05), school bus (0.05), mobile home, manufactured home (0.04), fire engine, fire truck (0.04)"
Houses_the_student_union_for_the_Auraria_Campus_co.png,"streetcar, tram, tramcar, trolley, trolley car (0.18), lakeside, lakeshore (0.11), mobile home, manufactured home (0.06), palace (0.05), traffic light, traffic signal, stoplight (0.04)"
every_once_in_awhile_people_see_this_white_dog_on.png,"rocking chair, rocker (0.24), prison, prison house (0.19), bannister, banister, balustrade, balusters, handrail (0.03), crib, cot (0.03), shopping cart (0.02)"
March_2008_Update__Have_been_removed__It_is_not_en.png,"book jacket, dust cover, dust jacket, dust wrapper (0.54), comic book (0.23), packet (0.03)"
the_pioneer_cemetery_is_located_in_pueblo_co__ther.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.65), megalith, megalithic structure (0.10)"
this_is_the_location_where_Susan_Smith_rolled_her.png,turnstile (0.97)
It_is_told_that_a_man_had_come_and_killed_a_preach.png,"scoreboard (0.34), comic book (0.05), theater curtain, theatre curtain (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03), projectile, missile (0.03)"
Eloise_was_a_slave_during_the_civil_war__Powdersvi.png,"barn (0.32), church, church building (0.05), picket fence, paling (0.05), planetarium (0.02), barbershop (0.02)"
This_is_an_old_school_that_was_also_used_as_a_Chur.png,"palace (0.18), church, church building (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.06), comic book (0.05), mosque (0.04)"
In_the_woods_behind_the_school_there_is_a_bridge_t.png,"purse (0.13), pillow (0.10), African chameleon, Chamaeleo chamaeleon (0.07), buckle (0.04), hair slide (0.03)"
A_man_is_seen_hitchhiking_during_on_dark__stormy_.png,"ballplayer, baseball player (0.54), cowboy hat, ten-gallon hat (0.18), hammer (0.02), military uniform (0.02)"
In_the_1950_s__a_previous_owner_shot_her_husband_a.png,"brass, memorial tablet, plaque (0.14), screen, CRT screen (0.13), menu (0.12), television, television system (0.11), web site, website, internet site, site (0.09)"
Theater___There_have_been_sightings_of_spirits_in.png,"comic book (0.38), pencil box, pencil case (0.08), wallet, billfold, notecase, pocketbook (0.05), bib (0.04), pillow (0.03)"
At_the_shop_downtown__called_Mushroom_Monday__that.png,"slot, one-armed bandit (0.99)"
This_home__located_near_the_Black_Forest_area__has.png,"tile roof (0.60), palace (0.06), castle (0.06), church, church building (0.03), jigsaw puzzle (0.02)"
Auditorium___In_1982__a_senior_hung_himself_in_one.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.90), theater curtain, theatre curtain (0.09)"
Hilleboe_Hall____is_said_to_have_had_a_variety_of.png,"prison, prison house (0.21), vault (0.14), monastery (0.06), tile roof (0.05), restaurant, eating house, eating place, eatery (0.05)"
The_Swamp_Bride___This_true_story_happened_during.png,"comic book (0.94), book jacket, dust cover, dust jacket, dust wrapper (0.02)"
The_spirits_of_the_pervious_owners_seem_to_haunt_t.png,"slot, one-armed bandit (0.57), vending machine (0.05), lighter, light, igniter, ignitor (0.04), gas pump, gasoline pump, petrol pump, island dispenser (0.03), pay-phone, pay-station (0.03)"
Many_have_seen_a_ghost_at_Dora_Moore_K_8_school__S.png,"window screen (0.11), prison, prison house (0.07), flagpole, flagstaff (0.07), barbershop (0.05), sliding door (0.04)"
A_man_is_seen_in_the_vicinity_of_Bennet_Road_durin.png,"unicycle, monocycle (0.08), crutch (0.03), umbrella (0.02), sweatshirt (0.02), mailbox, letter box (0.02)"
A_graveyard_behind_Hickory_Point_gas_station_near.png,"picket fence, paling (0.48), worm fence, snake fence, snake-rail fence, Virginia fence (0.36)"
There_is_more_to_the_weird_occurrences_at_this_sit.png,"crib, cot (0.23), china cabinet, china closet (0.18), dining table, board (0.06), bookcase (0.05), cradle (0.04)"
There_is_a_ghostly_image_of_a_little_boy_on_the_2n.png,"space heater (0.19), dishwasher, dish washer, dishwashing machine (0.16), electric fan, blower (0.04), tape player (0.03), projector (0.02)"
It_has_been_said_that_late_at_night_Capitol_employ.png,"palace (0.07), cab, hack, taxi, taxicab (0.06), bell cote, bell cot (0.05), library (0.05), crane (0.05)"
Way_back_in_the_day__the_Ute_Indians_were_suddenly.png,boathouse (0.85)
the_prison_museum_used_to_be_one_of_the_first_muse.png,"monastery (0.30), prayer rug, prayer mat (0.11), doormat, welcome mat (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03), wallet, billfold, notecase, pocketbook (0.03)"
in_one_of_the_classrooms_there_is_a_light_that_fli.png,"web site, website, internet site, site (0.92)"
K_Mart___There_have_been_reports_of_displays_being.png,"tobacco shop, tobacconist shop, tobacconist (0.80), grocery store, grocery, food market, market (0.06), slot, one-armed bandit (0.03)"
Reports_of_hearing_twigs_snapping__shadows_moving.png,"scoreboard (0.05), prayer rug, prayer mat (0.04), buckle (0.03), carpenter's kit, tool kit (0.03), accordion, piano accordion, squeeze box (0.02)"
A_guy_fell_from_the_loft_while_it_was_being_built_.png,"accordion, piano accordion, squeeze box (0.16), binder, ring-binder (0.13), chest (0.04), prayer rug, prayer mat (0.03), bookcase (0.03)"
The_three_apparitions_are_often_seen_on_the_field.png,"book jacket, dust cover, dust jacket, dust wrapper (0.17), web site, website, internet site, site (0.15), comic book (0.07)"
There_is_an_old_church_located_on_Prospect_Road__T.png,"church, church building (0.89), bell cote, bell cot (0.05)"
Locker_Room___In_the_girls_locker_room_showers_hav.png,"prison, prison house (0.45), passenger car, coach, carriage (0.27)"
It_is_known_that_if_you_enter_room_104__that_you_c.png,"turnstile (0.48), bannister, banister, balustrade, balusters, handrail (0.24), maze, labyrinth (0.05), fire screen, fireguard (0.04), prayer rug, prayer mat (0.03)"
Woodglenn_Park___In_the_late_80_s__early_90_s_at_t.png,"yurt (0.21), boathouse (0.16), barn (0.06), dome (0.06), church, church building (0.06)"
the_abandoned_mill___near_the_fairgrounds____Sever.png,"prison, prison house (0.39), barn (0.18), bannister, banister, balustrade, balusters, handrail (0.03), beacon, lighthouse, beacon light, pharos (0.03), monastery (0.02)"
Everyone_that_has_been_inside_of_the_YMCA_at_night.png,"theater curtain, theatre curtain (0.24), stage (0.15), palace (0.13), prison, prison house (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
There_s_a_ghost_of_a_man_in_the_top_hall_of_the_no.png,"oscilloscope, scope, cathode-ray oscilloscope, CRO (0.90), maze, labyrinth (0.02)"
there_has_been_reported_sightings_of_a_witch_ghost.png,"harmonica, mouth organ, harp, mouth harp (0.14), church, church building (0.07), scoreboard (0.06), boathouse (0.05), beacon, lighthouse, beacon light, pharos (0.03)"
Many_reports_of_a_lady_diving_onto_cars_as_they_cr.png,"harmonica, mouth organ, harp, mouth harp (0.09), grille, radiator grille (0.08), accordion, piano accordion, squeeze box (0.07), wallet, billfold, notecase, pocketbook (0.06), tray (0.05)"
Richards_Hall____a_room_is_haunted_by_the_ghost_of.png,"prison, prison house (0.56), shoji (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.03), window shade (0.02), sliding door (0.02)"
Formerly_a_tuberculosis_clinic_in_the_heart_of_eas.png,"palace (0.68), monastery (0.07), prison, prison house (0.02)"
there_was_a_man_who_took_a_baby_and_covered_the_ba.png,"kimono (0.09), pajama, pyjama, pj's, jammies (0.03), jean, blue jean, denim (0.02), wall clock (0.02), suit, suit of clothes (0.02)"
Down_in_Cherokee_Falls_near_Blacksburg_there_is_a.png,"lakeside, lakeshore (0.18), boathouse (0.14), picket fence, paling (0.10), church, church building (0.09), beacon, lighthouse, beacon light, pharos (0.05)"
A_19th_century_plantation_existed_on_this_island_a.png,"park bench (0.37), lakeside, lakeshore (0.09), palace (0.07), buckeye, horse chestnut, conker (0.03), planetarium (0.02)"
Dexter_House_____Dexter_House_was_once_an_old_morg.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.29), church, church building (0.22), palace (0.04), bell cote, bell cot (0.04), mosque (0.02)"
Battle_between_US_Calvary_and_Cheyenne_dog_soldier.png,"comic book (0.68), book jacket, dust cover, dust jacket, dust wrapper (0.12), carousel, carrousel, merry-go-round, roundabout, whirligig (0.03)"
On_the_floor_of_an_apartment_there_are_hauntings_.png,"monitor (0.11), hard disc, hard disk, fixed disk (0.07), projector (0.06), CD player (0.05), joystick (0.05)"
Turner_Hall____Haunted_by_numerous_spirits__chiefl.png,"chest (0.13), cinema, movie theater, movie theatre, movie house, picture palace (0.06), palace (0.05), wallet, billfold, notecase, pocketbook (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.04)"
This_road_contains_an_old_church_graveyard_where_i.png,"church, church building (0.93)"
Hannah_s_grave_is_a_place_aut_in_the_country_where.png,"birdhouse (0.33), picket fence, paling (0.15), boathouse (0.13), mobile home, manufactured home (0.11), church, church building (0.09)"
This_is_a_haunted_bridge_which_many_account__canno.png,"pier (0.23), passenger car, coach, carriage (0.06), bannister, banister, balustrade, balusters, handrail (0.05), prison, prison house (0.04), library (0.03)"
On_the_bottom_floor_in_one_the_rooms_closer_to_the.png,"shoji (0.09), digital clock (0.06), reflex camera (0.05), loupe, jeweler's loupe (0.04), crossword puzzle, crossword (0.04)"
a_guy_was_walking_the_tracks__near_Reedy_Creek_Spr.png,"breastplate, aegis, egis (0.38), brassiere, bra, bandeau (0.09), hair slide (0.05), buckle (0.04), stupa, tope (0.04)"
It_is_a_historical_fact_that_a_girl_fell_to_her_de.png,"bookcase (0.40), library (0.07), desk (0.05), entertainment center (0.04), bookshop, bookstore, bookstall (0.03)"
When_the_hospital_first_started__nuns_were_in_char.png,"street sign (0.10), monitor (0.08), library (0.07), palace (0.06), scoreboard (0.04)"
Meeting_Street__It_is_said_to_be_haunted_by_two_gh.png,"bannister, banister, balustrade, balusters, handrail (0.29), prison, prison house (0.27), turnstile (0.21), fire screen, fireguard (0.03)"
This_is_the_legendary_story_of_the_lady_in_white_w.png,"abaya (0.78), mask (0.05), cloak (0.03)"
When_going_to_this_place_u_will_see_that_there_are.png,"castle (0.87), palace (0.03), church, church building (0.02)"
There_is_an_old__abandoned_stable_and_widow_s_walk.png,"barn (0.87), church, church building (0.02)"
Used_to_be_an_old_general_store__In_the_basement_o.png,"upright, upright piano (0.07), tobacco shop, tobacconist shop, tobacconist (0.06), chest (0.05), crate (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.03)"
Feelings_of_cold_spots__hearing_doors_slamming_and.png,"shoji (0.39), doormat, welcome mat (0.16), window shade (0.12), sliding door (0.03), wardrobe, closet, press (0.02)"
Used_to_be_a_farm_until_it_was_sold_to_the_state_i.png,"jigsaw puzzle (0.43), wallet, billfold, notecase, pocketbook (0.22), tray (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.02), pillow (0.02)"
A_few_of_the_gothic_students_were_known_to_practic.png,"church, church building (0.87), palace (0.02), monastery (0.02)"
Back_in_the_1800_s__there_was_a_woman_by_the_name.png,"hoopskirt, crinoline (0.64), overskirt (0.11), gown (0.02)"
Farnum_Hall______is_the_home_of_many_spirits__some.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (0.17), palace (0.14), boathouse (0.05), streetcar, tram, tramcar, trolley, trolley car (0.03), castle (0.02)"
On_many_instances_there_have_been_wheelchairs_movi.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (0.71)"
many_instances_happen_especially_the_darkroom__The.png,"folding chair (0.13), prison, prison house (0.06), shopping basket (0.06), street sign (0.06), slot, one-armed bandit (0.05)"
The_little_town_of_Hamilton_near_Craig__in_Northwe.png,"church, church building (0.27), beacon, lighthouse, beacon light, pharos (0.18), barn (0.16), picket fence, paling (0.06), alp (0.02)"
It_is_said_to_be_haunted_by_a_young_girl_who_was_c.png,"prayer rug, prayer mat (0.27), slot, one-armed bandit (0.22), comic book (0.11), church, church building (0.05), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
In_the_basement_where_the_old_records_are_kept__th.png,"window shade (0.44), turnstile (0.07), window screen (0.07), sliding door (0.05), prison, prison house (0.02)"
The_Pipestone_County_museum_is_formerly_the_old_ci.png,"pool table, billiard table, snooker table (0.29), home theater, home theatre (0.13), shoji (0.04), dining table, board (0.04), prison, prison house (0.03)"
Unexplainable_footsteps__war_drums__shadows_of_wha.png,"spotlight, spot (0.61), candle, taper, wax light (0.03), abaya (0.02), lampshade, lamp shade (0.02), table lamp (0.02)"
this_was_once_a_hospital_for_Tuberculosis_patients.png,"palace (0.77), picket fence, paling (0.03), gondola (0.03)"
In_the_90_s_a_family_at_a_local_shopping_center__W.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Most_of_the_area_around_and_in_the_state_hospital.png,"palace (0.41), flagpole, flagstaff (0.10), church, church building (0.08), window screen (0.06), library (0.06)"
White_Wolf_Hollow_is_a_popular_hangout_for_local_t.png,"maypole (0.13), swing (0.12), bearskin, busby, shako (0.08), unicycle, monocycle (0.08), croquet ball (0.04)"
It_was_said_that_2_people_got_killed_falling_off_t.png,"crutch (0.52), prison, prison house (0.02)"
This_church_is_unlocked_at_all_times__If_you_try_t.png,"church, church building (0.88)"
Timberlake_Road___women_s_children_were_killed_in.png,"planetarium (0.14), church, church building (0.07), lakeside, lakeshore (0.07), palace (0.06), boathouse (0.06)"
A_protective_ghost_haunts_the_top_floors_of_this_o.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.58), restaurant, eating house, eating place, eatery (0.15), church, church building (0.11), palace (0.03)"
Carmike_Cinemas_Oakdale_20___Many_strange_sighting.png,"coffee mug (0.15), shield, buckler (0.14), comic book (0.07), tray (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.04)"
On_a_small_tract_of_land__owned_by_the_Boy_Scouts.png,"web site, website, internet site, site (0.32), barn (0.27), boathouse (0.23)"
it_is_believed_that_there_are_many_spirits_that_hu.png,"window screen (0.18), palace (0.11), maze, labyrinth (0.11), comic book (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.06)"
