Filename,Detected Objects
This_house_was_built_along_time_ago_back_when_are.png,"window screen (0.93), fire screen, fireguard (0.03)"
The_Pagoda___The_Pagoda_used_to_be_the_trolley_ter.png,"upright, upright piano (0.12), tobacco shop, tobacconist shop, tobacconist (0.11), organ, pipe organ (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.07), library (0.07)"
A_night_nurse_reported_seeing_a_former_deceased_ca.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Theater___In_the_theatre_the_curtains_sway_when_no.png,"ski (0.10), scoreboard (0.08), slot, one-armed bandit (0.05), wallet, billfold, notecase, pocketbook (0.04), comic book (0.03)"
A_woman_murdered_in_the_park_by_her_preacher_husba.png,"monitor (0.11), web site, website, internet site, site (0.08), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.07), television, television system (0.06), iPod (0.06)"
This_used_to_be_a_family_run_theater__The_family_i.png,"slot, one-armed bandit (0.47), cinema, movie theater, movie theatre, movie house, picture palace (0.32)"
Dark_Park___It_is_said_that_two_little_boys_haunt.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Old_Stoco_Jr__High___Voices__footsteps__echoes__an.png,"window shade (0.75), freight car (0.04), window screen (0.03)"
Certain_nights__none_in_particular__you_can_here_p.png,"slot, one-armed bandit (0.47), scoreboard (0.13), cinema, movie theater, movie theatre, movie house, picture palace (0.09), crossword puzzle, crossword (0.05), comic book (0.05)"
State_Mental_Institution_well_known_for_its_experi.png,"palace (0.75), monastery (0.05), triumphal arch (0.03)"
This_is_a_Bed_and_Breakfast_over_a_hundred_years_o.png,"church, church building (0.25), jigsaw puzzle (0.15), castle (0.08), beacon, lighthouse, beacon light, pharos (0.07), boathouse (0.07)"
the_ghost_of_John_Henry_haunts_this_tunnel_where_h.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
there_ones_was_a_little_girl_that_died_of_an_illne.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_third_floor_of_this_High_School_was_used_as_a.png,"gondola (0.15), window shade (0.13), prison, prison house (0.10), window screen (0.04), tile roof (0.04)"
Devils_Bridge___Laporte_border___It_is_said_that_i.png,"scoreboard (0.19), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.18), digital clock (0.17), lakeside, lakeshore (0.04), container ship, containership, container vessel (0.04)"
sometimes_at_night_the_lights_will_turn_on_and_off.png,"desktop computer (0.20), monitor (0.08), home theater, home theatre (0.05), electric guitar (0.04), laptop, laptop computer (0.04)"
Parker_Auditorium_has_been_haunted_by_the_ghost_of.png,"scoreboard (0.17), solar dish, solar collector, solar furnace (0.06), bell cote, bell cot (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.05), prison, prison house (0.04)"
2_kids_run_in_front_of_cars__usually_at_midnight_.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Reports_of_a_ghost_of_a_large_man_sitting_in_the_l.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_school_is_going_to_be_100_years_old_this_year.png,"church, church building (0.78), cinema, movie theater, movie theatre, movie house, picture palace (0.05), monastery (0.03)"
Once_in_the_1930_s_a_worker_fell_into_the_silo_ful.png,"beacon, lighthouse, beacon light, pharos (0.91)"
once_a_jailhouse_for_criminal_miners__people_claim.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
The_Corner_Room____From_one_of_the_staff__the_corn.png,"abacus (0.40), window shade (0.27), scoreboard (0.09), slot, one-armed bandit (0.05), plate rack (0.02)"
The_restaurant_was_originally_two_houses_that_late.png,"comic book (0.15), altar (0.15), throne (0.12), book jacket, dust cover, dust jacket, dust wrapper (0.09), church, church building (0.03)"
Sometimes_if_you_go_there_you_will_see_ghost_of_pe.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
This_house_dates_back_to_1840__and_has_been_occupi.png,"safe (0.36), fire screen, fireguard (0.05), tray (0.05), chest (0.04), file, file cabinet, filing cabinet (0.02)"
Wayside_is_the_oldest_still_running_in_America__Th.png,"boathouse (0.64), palace (0.08), lakeside, lakeshore (0.06), picket fence, paling (0.02)"
People_have_claimed_to_hear_strange_noises__and_se.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Strange_sounds_and_footsteps_have_been_heard_in_th.png,"wallet, billfold, notecase, pocketbook (0.55), mailbag, postbag (0.21), binder, ring-binder (0.03), purse (0.02), Model T (0.02)"
The_apartment_building_use_to_be_a_an_old_funeral.png,"church, church building (0.12), cinema, movie theater, movie theatre, movie house, picture palace (0.09), dome (0.06), palace (0.05), streetcar, tram, tramcar, trolley, trolley car (0.05)"
On_the_border_of_White_Plains__NY_and_possibly_New.png,"switch, electric switch, electrical switch (0.28), modem (0.26), computer keyboard, keypad (0.03), monitor (0.02), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.02)"
You_can_here_a_woman_screaming_for_her_baby_that_k.png,"wallet, billfold, notecase, pocketbook (0.22), comic book (0.05), pencil box, pencil case (0.04), book jacket, dust cover, dust jacket, dust wrapper (0.04), envelope (0.04)"
T_N_T__area___Called_T_N_T__area_because_the_U_S_.png,"comic book (0.45), slot, one-armed bandit (0.11), book jacket, dust cover, dust jacket, dust wrapper (0.04), scoreboard (0.02)"
Late_at_night_often_during_the_winter_months_shado.png,"dome (0.36), church, church building (0.18), monastery (0.06), mosque (0.05), prayer rug, prayer mat (0.02)"
this_is_the_place_were_witnesses_have_encountered.png,"boathouse (0.32), palace (0.13), mobile home, manufactured home (0.11), picket fence, paling (0.11)"
A_home_that_is_now_torn_down__used_to_be_a_hospita.png,"palace (0.28), jigsaw puzzle (0.17), castle (0.14), maze, labyrinth (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
A_nightclub_that_is_believed_to_be_haunted__It_was.png,"lighter, light, igniter, ignitor (0.64), buckle (0.28), digital watch (0.02)"
Update__Has_been_torn_down___abandoned_about_five.png,"comic book (0.10), church, church building (0.08), barn (0.08), book jacket, dust cover, dust jacket, dust wrapper (0.06), alp (0.05)"
old_Bellmore_schoolhouse_ruins___In_the_ground_of.png,"barn (0.68), church, church building (0.13), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
The_place_is_a_big_Japanese_garden_and_at_night_yo.png,"screw (0.30), bottlecap (0.14)"
Many_reports_of_ghostly_walking__doors_opening_and.png,"wardrobe, closet, press (0.27), theater curtain, theatre curtain (0.26), sliding door (0.03), medicine chest, medicine cabinet (0.02), window shade (0.02)"
Soldiers_Memorial_Theatre___There_are_concerts_hel.png,"scoreboard (0.93), oscilloscope, scope, cathode-ray oscilloscope, CRO (0.03), digital clock (0.02)"
It_is_said_that_one_of_the_large__stone_covered_gr.png,"pay-phone, pay-station (0.29), sliding door (0.09), shoji (0.07), dial telephone, dial phone (0.06), window screen (0.03)"
Aspenvale_Cemetery_is_a_Civil_War_Cemetery_There_a.png,"pedestal, plinth, footstall (0.88), obelisk (0.02)"
Possible_Urban_Legend___There_was_a_family_driving.png,"tank, army tank, armored combat vehicle, armoured combat vehicle (0.25), half track (0.15), steam locomotive (0.03), trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.02), typewriter keyboard (0.02)"
Owned_by_the_first_mayor_of_Danville_who_then_sold.png,"scoreboard (0.17), slot, one-armed bandit (0.05), menu (0.05), cinema, movie theater, movie theatre, movie house, picture palace (0.03), street sign (0.03)"
Little_Africa___Rumor_is_that_there_are_several_pl.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
a_turn_of_century_building_where_the_spirit_of_a_y.png,"palace (0.10), prayer rug, prayer mat (0.07), letter opener, paper knife, paperknife (0.07), scabbard (0.06), bolo tie, bolo, bola tie, bola (0.05)"
home_Thomas_Jefferson___Monticello_employees_have.png,"slot, one-armed bandit (0.46), scoreboard (0.13), boathouse (0.06), digital clock (0.02)"
The__Pest__House____This_house_was_a_quarantined_p.png,"space heater (0.25), slot, one-armed bandit (0.09), cinema, movie theater, movie theatre, movie house, picture palace (0.06), prison, prison house (0.05), fire screen, fireguard (0.05)"
A_nine_year_old_girl_is_said_to_have_fallen_to_her.png,"holster (0.23), theater curtain, theatre curtain (0.11), fire screen, fireguard (0.06), tile roof (0.05), four-poster (0.04)"
The_Fischer_Building_was_originally_8_stories_tall.png,"window screen (0.23), window shade (0.21), prison, prison house (0.11), prayer rug, prayer mat (0.03), shoji (0.02)"
The_spirits_of_maids_are_know_to_haunt_this_mansio.png,"palace (0.35), lakeside, lakeshore (0.08), beacon, lighthouse, beacon light, pharos (0.05), castle (0.04), monastery (0.04)"
After_the_sun_starts_to_set_and_housekeeping_has_l.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Highway_59___Cemetery_is_haunted_by_the_spirit_of.png,"bannister, banister, balustrade, balusters, handrail (0.12), solar dish, solar collector, solar furnace (0.06), beacon, lighthouse, beacon light, pharos (0.05), lumbermill, sawmill (0.03), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
Central_Baptist_Church___Mysterious_sounds__slammi.png,"racket, racquet (0.79), microphone, mike (0.03)"
Veterans_Hospital__On_the_third_floor_of_the_build.png,"library (0.34), bookshop, bookstore, bookstall (0.14), passenger car, coach, carriage (0.06), streetcar, tram, tramcar, trolley, trolley car (0.04), cab, hack, taxi, taxicab (0.04)"
Reported_to_be_haunted_recently_by_a_young_Hispani.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Old_cemetery_that_has_haunted_caves__A_werewolf_an.png,"buckle (0.25), slot, one-armed bandit (0.19), television, television system (0.07), digital watch (0.05), puck, hockey puck (0.04)"
Graceland_House___Also_known_as_Graceland_Halliehu.png,"prison, prison house (0.14), grille, radiator grille (0.07), space heater (0.06), vault (0.05), window screen (0.04)"
A_woman_form_Spain_came_to_live_in_the_house_with.png,"window shade (0.06), waffle iron (0.05), bookcase (0.05), prayer rug, prayer mat (0.04), abacus (0.03)"
Ask_any_hospital_employee_that_has_worked_at_Sierr.png,"slot, one-armed bandit (0.99)"
It_is_said_that_if_you_go_to_the_grainery_in_mid_d.png,"prayer rug, prayer mat (0.41), scoreboard (0.24), binder, ring-binder (0.03), doormat, welcome mat (0.03), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
Stokely_Mansion___An_apparition_of_a_man_walking_a.png,"palace (0.42), monastery (0.16)"
Another_historic_building_on_South_8th_Street_in_N.png,"boathouse (0.19), traffic light, traffic signal, stoplight (0.18), palace (0.11), lakeside, lakeshore (0.10), pole (0.10)"
It_is_right_across_the_street_from_the_Biograph_Th.png,"book jacket, dust cover, dust jacket, dust wrapper (0.56), comic book (0.16)"
___WARNING____Was_once_a_tourist_attraction_for_hi.png,"book jacket, dust cover, dust jacket, dust wrapper (0.37), scoreboard (0.06), comic book (0.03), barbershop (0.02), screw (0.02)"
7th_Avenue___Many_ghosts_have_been_sighted_along_t.png,"cab, hack, taxi, taxicab (0.30), cinema, movie theater, movie theatre, movie house, picture palace (0.06), crane (0.05), street sign (0.03), steel arch bridge (0.03)"
The_library_is_haunted_by_the_spirit_of_a_young_ma.png,"shoji (0.26), monitor (0.19), window screen (0.07), prison, prison house (0.04), television, television system (0.03)"
a_man_who_escaped_from_a_mental_institution_hid_in.png,"scoreboard (0.67), slot, one-armed bandit (0.06), boathouse (0.02)"
A_few_miles_south_of_Lake_City__there_is_an_old_bo.png,"moving van (0.08), mobile home, manufactured home (0.07), window shade (0.06), freight car (0.05), pickup, pickup truck (0.03)"
Doors_have_been_known_to_open_and_shut__and_a_figu.png,"book jacket, dust cover, dust jacket, dust wrapper (0.31), prayer rug, prayer mat (0.17), scoreboard (0.08), comic book (0.04), binder, ring-binder (0.03)"
On_the_second_floor_of_the_hospital_there_is_a_lit.png,"candle, taper, wax light (0.11), window shade (0.05), plunger, plumber's helper (0.05), shoji (0.04), church, church building (0.03)"
A_ghostly_police_officer_from_the_1950_s_sits_insi.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Strange_noises_are_being_heard_such_as_growling_no.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_dog_by_the_name_of_bud_got_sick_one_day_and_so_h.png,"jigsaw puzzle (0.18), joystick (0.14), slot, one-armed bandit (0.08), binoculars, field glasses, opera glasses (0.03), digital clock (0.02)"
according_to_an_article_in_the_Des_Moines_Register.png,"space bar (0.19), typewriter keyboard (0.14), computer keyboard, keypad (0.06), castle (0.03), solar dish, solar collector, solar furnace (0.02)"
There_is_an_old_graveyard_that_dates_back_at_least.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
There_is_a_small_Civil_War_cemetery_next_to_the_La.png,"web site, website, internet site, site (0.33), comic book (0.19), jigsaw puzzle (0.16), book jacket, dust cover, dust jacket, dust wrapper (0.08), scoreboard (0.02)"
A_young_boy_was_killed_backstage_when_a_hot_water.png,"digital clock (0.67), space heater (0.08), traffic light, traffic signal, stoplight (0.04), digital watch (0.02), stage (0.02)"
This_road_is_between_Millstadt_and_Belleville_off.png,"dam, dike, dyke (0.11), valley, vale (0.04), alp (0.04), wing (0.03), rapeseed (0.03)"
This_Old_homestead_was_the_first_homestead_in_Kitt.png,"barn (0.87), boathouse (0.04)"
Alexandria_INOVA_hospital_is_built_on_the_site_of.png,"book jacket, dust cover, dust jacket, dust wrapper (0.19), comic book (0.14), scoreboard (0.06), crane (0.03), wallet, billfold, notecase, pocketbook (0.02)"
The_shadow_of_a_very_tall_man_makes_occasional_app.png,"puck, hockey puck (0.31), whistle (0.11), bottlecap (0.08), pick, plectrum, plectron (0.06), shield, buckler (0.04)"
C__Y__Stephens_Auditorium___The_auditorium_is_haun.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.16), stage (0.15), theater curtain, theatre curtain (0.11), prison, prison house (0.03), drum, membranophone, tympan (0.02)"
Miller_Hall__was_a_Civil_War_hospital_and_many_civ.png,"prayer rug, prayer mat (0.57), tray (0.03), scoreboard (0.02), scale, weighing machine (0.02), fire screen, fireguard (0.02)"
Beckly_Courthouse___There_is_believed_to_be_a_myst.png,"monastery (0.47), palace (0.36)"
the_original_site_of_the_San_Albino_Church__The_re.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.81), street sign (0.03)"
Witnesses_have_claimed_to_hear_strange_voices_and.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Have_been_reports_from_witnesses_upon_entering_thi.png,"chain (0.55), whistle (0.05), harmonica, mouth organ, harp, mouth harp (0.04), chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour (0.02), hair slide (0.02)"
February_2004_Update__A_group_of_investigators_too.png,"rubber eraser, rubber, pencil eraser (0.65), pill bottle (0.04), packet (0.03), cassette (0.03), street sign (0.02)"
Aditorium___They_have_said_of_a_story_about_the_au.png,"traffic light, traffic signal, stoplight (0.35), cinema, movie theater, movie theatre, movie house, picture palace (0.21), scoreboard (0.08), street sign (0.05), tobacco shop, tobacconist shop, tobacconist (0.03)"
This_area_of_town_called__Weston_Village__is_a_hou.png,"carpenter's kit, tool kit (0.49), buckle (0.07), street sign (0.03)"
The_seventh_grade_teacher_took_a_picture_of_the_vo.png,"puck, hockey puck (0.43), pick, plectrum, plectron (0.05), bearskin, busby, shako (0.03), buckle (0.02), shield, buckler (0.02)"
at_midnight_you_can_hear_the_headless_horsemen__Th.png,"scoreboard (0.37), prayer rug, prayer mat (0.30), comic book (0.06), slot, one-armed bandit (0.03), digital clock (0.02)"
When_inside_the_gates_you_get_the_feeling_you_are.png,"slot, one-armed bandit (0.43), vending machine (0.09), entertainment center (0.05), china cabinet, china closet (0.04), home theater, home theatre (0.03)"
This_building_is_said_to_be_one_of_the_most_haunte.png,"palace (0.49), monastery (0.40), prison, prison house (0.06)"
Lily_Fairchild_heard_a_ghost_named_Roberto__talk_t.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Strange_mists_and_fogs_hover_above_this_sinister_c.png,"web site, website, internet site, site (0.29), slot, one-armed bandit (0.09), comic book (0.08), book jacket, dust cover, dust jacket, dust wrapper (0.05), screen, CRT screen (0.04)"
An_outdoor_swimming_pool_was_once_located_at_the_s.png,"prison, prison house (0.03), whistle (0.03), harmonica, mouth organ, harp, mouth harp (0.03), screwdriver (0.03), chime, bell, gong (0.03)"
Mechanists_Hall_used_to_be_a_school__but_now_is_so.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Lake_Prairie_Cemetery___Mists__orbs_of_light__and.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.61), picket fence, paling (0.25)"
February_2007__The_property_has_been_removed_by_re.png,"freight car (0.34), window shade (0.04), sliding door (0.03), solar dish, solar collector, solar furnace (0.02), moving van (0.02)"
Macon_Woman_s_College__A_girl_was_murdered_on_camp.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Late_at_night_when_all_is_quiet_in_the_southeaster.png,"shoji (0.43), cinema, movie theater, movie theatre, movie house, picture palace (0.22), pool table, billiard table, snooker table (0.07), sliding door (0.02)"
Simpkins_Hall___This_building_is_the_second_oldest.png,"prison, prison house (0.17), vault (0.15), prayer rug, prayer mat (0.14), mosque (0.06), church, church building (0.05)"
A_few_people_have_seen_two_young_girls_in_flowing.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_student_hung_himself_here_long_ago_and_has_been.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Apparitions_of_3_little_girls_walking_and_talking_.png,"envelope (0.28), prayer rug, prayer mat (0.19), book jacket, dust cover, dust jacket, dust wrapper (0.05), handkerchief, hankie, hanky, hankey (0.03), comic book (0.02)"
The_Vennum_House_in_is_connection_with_the_below_m.png,"church, church building (0.20), palace (0.15), castle (0.06), bell cote, bell cot (0.04), comic book (0.04)"
Two_experienced_hunters_have_claimed_to_have_encou.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Rag_Doll_cemetery_is_not_behind_the_airport_it_is.png,"hook, claw (0.28), picket fence, paling (0.14), candle, taper, wax light (0.12), prison, prison house (0.03), nail (0.03)"
Toilets_flush_when_no_one_is_there__lockers_slam_a.png,"carpenter's kit, tool kit (0.41), comic book (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.08), screwdriver (0.05), spatula (0.03)"
a_stone_garden_is_found_there__one_rock_is_found_f.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
It_is_located_in_the_outskirts_of_Pendleton__India.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.58), barn (0.13), thatch, thatched roof (0.03), megalith, megalithic structure (0.02), lakeside, lakeshore (0.02)"
It_s_the_only_extant_log_church_in_Iowa_now__There.png,"church, church building (0.44), barn (0.16), bell cote, bell cot (0.08), thatch, thatched roof (0.04), boathouse (0.03)"
Reports_of_a_purple_orb_seen_.png,"trifle (0.11), quilt, comforter, comfort, puff (0.09), vase (0.05), jigsaw puzzle (0.04), tray (0.03)"
It_is_said_that_several_stores_in_this_mall_are_to.png,"boathouse (0.73), barn (0.02)"
If_you_go_out_there_anytime_at_you_can_hear_a_soun.png,"shoji (0.64), abacus (0.11), tobacco shop, tobacconist shop, tobacconist (0.02)"
When_you_walk_through_it_at_night_you_ll_see_on_so.png,"space shuttle (0.41), comic book (0.16), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
This_is_an_old_bridge_located_on_back_roads_headin.png,"car mirror (0.21), pole (0.08), window screen (0.07), flagpole, flagstaff (0.03), monitor (0.03)"
A_slave_owner_from_the_1800_s_beat_one_of_his_slav.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Old_army_ammunition_plant__Ghost_cars_are_heard_bu.png,"mobile home, manufactured home (0.73), lakeside, lakeshore (0.04), passenger car, coach, carriage (0.02)"
Located_at_the_end_of_Menaul_in_the_foothills__You.png,"valley, vale (0.50), zebra (0.03), alp (0.03), worm fence, snake fence, snake-rail fence, Virginia fence (0.03), volcano (0.03)"
Other_than_the_fact_that_it_s_a_Middle_School__thi.png,"prison, prison house (0.49), window screen (0.18), shoji (0.07), window shade (0.04)"
this_house_used_to_be_on_the_SE_side_of_town_and_w.png,"palace (0.16), boathouse (0.12), monastery (0.08), restaurant, eating house, eating place, eatery (0.05), church, church building (0.04)"
Many_years_ago__a_little_boy_was_killed_by_the_nea.png,"rule, ruler (0.56), cassette (0.05), ping-pong ball (0.02)"
If_you_sit_out_on_the_road_for_a_little_bit_with_y.png,"comic book (0.14), maze, labyrinth (0.11), sundial (0.09), shield, buckler (0.05), buckle (0.03)"
If_you_go_there_to_take_a_look_at_the_tombstones_y.png,"carpenter's kit, tool kit (0.15), slot, one-armed bandit (0.06), lotion (0.05), comic book (0.04), lighter, light, igniter, ignitor (0.03)"
It_is_said_that_Tillie__a_small_Czech_girl__can_be.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
A_rumor_around_here_says_that_the_spirit_of_a_12_y.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
On_the_top_of_a_hill_stands_an_old_white_house_whi.png,"palace (0.46), monastery (0.07), lakeside, lakeshore (0.05), boathouse (0.03), rapeseed (0.03)"
strange_happenings_such_as_doors_slamming_and_seat.png,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour (0.80), prayer rug, prayer mat (0.02)"
It_is_said_that_there_is_a_cemetery_in_between_Ful.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Lawther_Hall_____Was_believed_to_be_haunted_by_the.png,"palace (0.23), library (0.09), traffic light, traffic signal, stoplight (0.03), mobile home, manufactured home (0.03), cinema, movie theater, movie theatre, movie house, picture palace (0.02)"
This_site_is_located_off_of_River_Road__on_your_wa.png,barn (0.90)
There_is_a_gravestone_with_a_carving_of_a_face_her.png,"scoreboard (0.41), digital clock (0.10), digital watch (0.03), binder, ring-binder (0.03), home theater, home theatre (0.02)"
If_you_walk_by_the_willow_tree_it_is_said_that_you.png,"prayer rug, prayer mat (0.15), swab, swob, mop (0.11), theater curtain, theatre curtain (0.09), wool, woolen, woollen (0.06), stole (0.04)"
Legend_has_it_that_while_this_school_was_being_bui.png,scoreboard (0.98)
There_have_been_stories_of_a_teacher_who_hung_hers.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Every_time_the_room_has_been_remodeled__it_has_suf.png,"shoji (0.82), window shade (0.06)"
The_Folklore_Office___at_Indiana_University_is_rep.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
Accounts_have_said_that_his_ghost__both_with_a_hea.png,"traffic light, traffic signal, stoplight (0.81), comic book (0.02)"
On_the_main_campus__one_of_the_original_buildings.png,"library (0.05), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.03), forklift (0.03), parking meter (0.03), carton (0.03)"
The_auditorium_is_haunted_by_a_ghost_named___Mikey.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
At_the_old_high_school_it_is_known_to_be_haunted_i.png,"slot, one-armed bandit (0.98)"
out_in_the_pines_its_like_porter_county_and_LaPort.png,"tray (0.67), sunglass (0.04), purse (0.03), buckle (0.03), face powder (0.03)"
Cold_spots__the_sound_of_children_crying__and_shad.png,"slot, one-armed bandit (0.20), scoreboard (0.09), web site, website, internet site, site (0.07), comic book (0.05), screen, CRT screen (0.04)"
Guyer_Opera_House___Guyer_is_know_by_staff_to_be_h.png,"palace (0.33), street sign (0.06), cinema, movie theater, movie theatre, movie house, picture palace (0.04), traffic light, traffic signal, stoplight (0.03), scoreboard (0.02)"
Reports_have_been_made_that_you_can_see_black_shad.png,"slot, one-armed bandit (0.81), scoreboard (0.03), cassette (0.02)"
It_is_said_that_a_young_women_with_her_child_came.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
At_certain_times_of_year__you_can_hear_the_organ_p.png,abacus (0.95)
Stepp_Cemetery___A_lady_appears_sitting_upon_a_tre.png,"park bench (0.41), worm fence, snake fence, snake-rail fence, Virginia fence (0.10), megalith, megalithic structure (0.08), apiary, bee house (0.05), birdhouse (0.04)"
also_known_as_Irish_Cemetery___There_is_an_old_cem.png,"picket fence, paling (0.13), chainlink fence (0.11), planetarium (0.08), worm fence, snake fence, snake-rail fence, Virginia fence (0.07), window screen (0.06)"
Supposedly__there_is_a_mansion_in_Watseka_that_is.png,"palace (0.34), monastery (0.10), street sign (0.05), church, church building (0.02), beacon, lighthouse, beacon light, pharos (0.02)"
A_long_time_ago__there_was_a_girl_and_her_boyfrien.png,"beacon, lighthouse, beacon light, pharos (0.14), mountain tent (0.09), racer, race car, racing car (0.06), table lamp (0.06), sports car, sport car (0.05)"
The_sanctuary_is_haunted_by_the_ghost_of_a_man_in.png,"altar (0.32), church, church building (0.26), vault (0.13), organ, pipe organ (0.06), theater curtain, theatre curtain (0.05)"
An_observer_will_notice_an_energy_about_the_grange.png,"jigsaw puzzle (0.72), boathouse (0.04), palace (0.02)"
Back_in_the_1950_s_a_couple_were_driving_over_a_br.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
an_apparition_of_a_teenage_boy_dressed_in_black_ha.png,"black grouse (0.07), dugong, Dugong dugon (0.06), panpipe, pandean pipe, syrinx (0.05), ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus (0.04), kite (0.02)"
