Filename,Caption
The_ghost_of_a_young_women_dressed_in_lavender__wh.png,a birthday cake with a train on it
The_founder_of_the_school__Quaw_is_believed_to_hav.png,a black and white photo of a man in a suit
The_Spanish_Fork_High_School__Little_Theater__is_k.png,a room filled with lots of luggage and people .
Ford_Island___This_small_island_is_in_the_center_o.png,a sign that is on the side of a road .
The_spirits_of_Native_Americans_can_be_heard_perfo.png,a black and white photo of a person on a laptop .
has_another_ghost_residing_in_the_Farm_on_Spear_St.png,a close up of a pair of scissors
There_are_strange_noises__cold_spots__and_the_figu.png,a picture of a person holding a pair of scissors .
There_have_been_sightings_of_a_ghost_ship_floating.png,a picture of a person holding a surf board .
Negative_energy_reported_to_follow_people_.png,a black and white photo of a person on a laptop .
any_time_past_2_15am_if_you_walk_to_the_edge_where.png,a close up of a person holding a cell phone
Kennesaw_Mountain_Battlefield___Disembodied_voices.png,a man and a woman on a park bench
Haunted_graveyard_by_the_Gilbert_family_who_were_p.png,a group of people standing on top of a lush green field .
Besides_the_fact_that_the_cemetery_is_very_old_wit.png,a building with a clock on the front of it .
This_submission_has_been_proved_false___Many_years.png,a building with a clock on the top of it .
Diamond_Head_Tennis_Center___there_is_an_angry_man.png,a red and white bus driving down a street .
In_the_girls_restroom_they_have_heard_footsteps__W.png,a group of people standing next to each other .
Lights_flicker_at_night_and_reports_of_hearing_scr.png,a living room with a large clock on the wall .
by_the_River_at_nightstands_three_ghosts_on_the_ed.png,a person sitting on a bed with a laptop .
There_is_a_ghost_named_Mrs__Eccles__She_stops_the.png,a book shelf filled with lots of books .
Even_though_there_are_dummies_inside__people_who_h.png,a birthday cake with a train on it
Chaminade_University___A_sophomore_at_the_school_w.png,a close up of a street sign with a sky background
The_hospital_is_also_a_nursing_home_and_many_have.png,a large building with a clock on it
Bowers_Sturgill___A_young_girl_that_committed_suic.png,a large building with a clock on it .
Photo_lab___Students_and_faculty_have_reported_fee.png,a clock on a tower with a sky background
Building_2171___This_office_building_was_a_morgue.png,a bathroom with a sink and a mirror
Charles_A__Dana_Hall_of_Science___It_s_said_that_p.png,a couple of people standing in front of a sign .
apparitions_of_century_guards_at_the_corners_of_th.png,a black and white photo of a clock
Formerly_a_privately_owned_mansion__now_Girl_Scout.png,a red stop sign sitting on top of a building .
is_haunted_by_the_maintenance_man_that_changed_the.png,a red stop sign sitting on the side of a road .
Cooler_Doors_opening_and_shutting_at_night_cold_dr.png,a window with a clock on the wall
Strange_noises_heard_coming_from_woods__Sightings.png,a close up of a pair of scissors
Combs_Creek_St____This_is_about_a_little_girl_in_a.png,a red fire hydrant in front of a house .
sightings_of_a_man_in_a_white_robe_hovering_over_t.png,a building with a clock tower on top of it .
Wake_Robin_is_a_nursing_home__and_in_room_229_ther.png,a man in a suit and tie standing in front of a window .
at_this_old_unnamed_cemetery__people_have_seen_a_h.png,a blue and white photo of a street sign .
It_is_said_that_in_this_location_of_Crofton_Nebras.png,a large building with a large clock tower .
People_have_seen_a_ball_of_fire_hovering_over_the.png,a group of people standing in front of a large building .
Zapata_Central___At_the_Old_Zapata_Middle_School_g.png,a large building with a clock on it .
The_former_owner_of_the_hotel_got_a_prostitute_pre.png,a living room with a couch and a table
Kapolei___Honokahale___Ihilani_Resort___It_has_bee.png,a white building with a clock on the side of it .
Said_to_be_haunted_by_ghosts_of_people_that_used_t.png,a brick building with a clock tower on top .
Blair_Residence_Hall___was_built_in_the_1960_s_and.png,a black and white photo of a kitchen
Reports_of_an_apparition_of_a_young_girl_with_a_bo.png,a black and white photo of a person on a laptop .
the_spirits_of_children_who_were_killed_in_a_bus_a.png,a close up of a toy train on a table
Country_spirit_is_now_a_restaurant__it_is_haunted.png,a room filled with lots of tables and chairs .
Beginning_where_the_Cherokee_trail_intersects_old.png,a giraffe standing on a lush green field .
In_the_late_30_s_a_woman_was_driving_from_Ogden_to.png,a train traveling down tracks next to a forest .
There_is_an_inmate_here_that_does_not_appear_to_be.png,a man and a woman are brushing their teeth .
The_building_is_an_old_cigar_factory_that_used_chi.png,a large building with a clock on it
In_1903_construction_of_the_Hartness_mansion_began.png,a large clock tower towering over a city .
A_ghost_haunts_this_site__1994_or_1995_four_teenag.png,a group of people standing in front of a display case .
Griffith_Hall___Its_still_used_as_a_women_s_dorm_b.png,a group of people standing in front of a building .
In_the_late_1950_s_it_was_said_that_an_old_man_wen.png,a building with a sign on the side of it
Liberty_Heights___4_years_ago__this_apartment_buil.png,a living room with a couch and a table
There_used_to_be_a_railroad_track_here__A_long_tim.png,a close up of a pair of scissors
There_is_an_old_story_of_a_soldier_who_killed_hims.png,a man riding on the back of a brown horse .
The_lobby_is_know_to_be_haunted_a_girl_got_murdere.png,a view of a room with a television and a window .
Has_been_reported_to_have_river_ghost_along_with_f.png,a large white building with a clock on it .
Loud_knocking_of_outside_backdoors__Then_suddenly.png,a clock hanging from the ceiling of a building .
_urban_legend_since_at_least_the_60_s____Legend_is.png,a black and white photo of a man and a woman
Plainview_High_School___The_Jr__High_building_is_h.png,a close up of a street sign with a sky background
Strange_lights_can_be_seen_from_a_mausoleum_at_tim.png,a night time view of a clock tower .
Ghosts_of_Monks_and_Native_Americans_have_been_see.png,a man standing in front of a wooden fence .
Reports_of_the_ghost_of_a_woman_asking_for_a_ride_.png,a room with a wooden table and chairs .
It_has_been_said_that_in_the_old_auditorium_years.png,a pile of books sitting on top of a shelf .
In_the_center_of_town__this_old_Civil_War_building.png,a house that has a clock on it .
The_Housing_Office___is_haunted_by_the_spirit_of_a.png,a black and white photo of a cat sitting on a window sill .
The_small_town_of_Post_is_haunted_by_C_W__Post__th.png,a large building with a clock tower on top .
On_some_nights_in_the_Summer__you_can_hear_a_wagon.png,a black and white photo of a man holding a frisbee .
The_woman_known_as_The_Waving_Girl__Florence_Martu.png,a man standing in front of a mirror holding a cell phone .
It_s_an_old_mining_town_spirits_are_everywhere_you.png,a horse standing in front of a barn .
Strange_heartbeat_sound_has_been_reported_.png,a large display of teddy bears in a store .
In_the_1840s_a_werewolf_was_reported_to_be_killing.png,a close up of a pair of scissors
Sights_of_a_woman_with_long_hair__no_face_and_no_l.png,a person holding a pair of scissors in their hands .
This_renovated_bed___breakfast_is_haunted_by_two_g.png,a bedroom with a bed and a table
Her_spirit_is_said_to_still_inhabit_the_house__and.png,a picture of a man in a suit and tie .
Strange_noises_in_vacant_rooms__Footsteps_have_bee.png,a black and white photo of a man sitting on a bench .
_formerly_an_old_Army_Air_Corps_Airforce_Base___Ha.png,a large jetliner sitting on top of an airport tarmac .
Ghosts_of_17th_century_colonists_killed_in_an_Indi.png,a woman sitting on a bench in front of a building .
Ghosts_of_two_vagrants_and_their_dog_who_died_in_a.png,a close up of a stuffed animal on a table
They_say_that_the_Junior_High_is_haunted_by_a_man.png,a close up of a train on a train track
pronounced__Lottie____on_the_gravel_road_you_see_l.png,a group of men standing next to each other .
reports_of_spirits_walking_around_some_may_even_pa.png,a white refrigerator with a red and white door .
The_shower_in_room__3_In_the_Burdette_House_turns.png,a bathroom with a shower and a toilet .
During_twilight_you_can_see_a_figure_of_a_black_ma.png,a black cat sitting on top of a wooden table .
a_grayish_figure_and_footsteps_are_observed_here_.png,a black and white photo of a man sitting on a bench .
There_are_strange_noises_in_the_gym_during_basketb.png,a cat sitting on a window sill looking out a window .
The_building_itself_used_to_be_a_hospital_and_the.png,a room with a bed and a window
As_your_leaving_the_town__right_after_you_pass_the.png,a black and white photo of a building
Dobbs_Theatre___the_early_1990_s_there_was_a_janit.png,a large clock mounted to the side of a building .
a_kid_a_while_back_fell_off_a_ladder_and_died_in_t.png,a man in a suit and tie holding a cell phone .
The_Museum_of_South_Texas_History_was_formally_the.png,a building that has a clock on it .
Ascension_Blvd___On_Ascension_Blvd_going_towards_M.png,a couple of giraffe standing next to each other .
_The_Blue_Lady____They_say_that_a_ghost_named_Mary.png,a pair of shoes sitting on top of a bed .
Supposedly_haunted_by_a_sailor_named_Red__Some_stu.png,a black and white photo of a clock tower .
Hells_Gate___It_is_a_long_trail_with_swamps_on_eit.png,a wooden bench sitting in front of a building .
J_Wing___in_the_j_wing_it_is_said_that_a_janitor_d.png,a group of people standing in front of a building .
At_Cinema_4_there_is_a_ghost_woman_that_watches_th.png,a large building with a clock on it
There_have_been_many_restaurants_and_stores_in_thi.png,a red stop sign sitting on the side of a building .
Though_much_of_it_unconfirmed_highway_70_between_M.png,a large building with a clock on it .
The_University_Theater___is_haunted_by_a_spectral.png,a large building with a clock on it .
This_is_an_old_annex_building_that_was_used_as_a_c.png,a red fire hydrant sitting in the middle of a field .
people_say_at_king_intermediate_school_there_is_ki.png,a bunch of different colored cupcakes on a table .
Lloyd_pond___This_area_is_reported_to_have_many_st.png,a boat floating on a river next to a forest .
There_are_known_stories_of_sightings_of_strange_sh.png,a black and white photo of a vase with flowers
stories_of_faces_appearing_and_disappearing_in_the.png,a teddy bear is sitting on a window ledge .
There_s_a_haunting_in_the_office_at_Gilbert_Pool_.png,a microwave oven sitting on top of a counter .
Site_of_an_old_Burnt_down_hotel__Rumor_has_it_that.png,a clock tower in the middle of a park .
Frazier_Hall___This_building__which_houses_the_spe.png,a tall building with a clock on top of it .
Late_at_night_if_you_go_and_stand_in_the_bridge_li.png,a clock on the wall of a building .
the_girls_restroom_is_said_to_be_haunted_so_don_t.png,a stop sign with a sign on it
The_Winnipesaukee_Marketplace_dates_back_to_the_18.png,a large building with a large clock tower .
Carpenter_Paper_Company_is_located_on_Overland_Str.png,a black and white photo of a large clock .
Noises_in_bedrooms__hearing_babies_cry__faucets_tu.png,a black and white photo of a computer keyboard .
Marsh_Cemetery_appears_to_be_a_turn_of_the_century.png,a clock tower in the middle of a city .
The_Thompson_Island_bridge_in_San_Marcos_is_said_t.png,a train traveling over a bridge over a river .
Old_Kenfield_Rd___While_walking_through_the_black.png,a red fire hydrant sitting in the middle of a forest .
around_9_12_at_night_if_you_look_toward_the_top_of.png,a black and white photo of a city street .
Crystal_Pistol_Music_Hall___According_to_legend__b.png,a large cake with a clock on it
Reports_that_the_Night_Marchers_have_been_seen_the.png,a train traveling down tracks next to a tall building .
Theater_building___A_ghost_referred_to_as__Ramsey_.png,a bus stop sign on a city street
This_bed_and_breakfast_is_said_to_be_haunted_by_th.png,a bedroom with a bed and a window
Witnesses_report_seeing_a_lady_in_a_black_nightgow.png,a pair of scissors sitting on top of a wooden table .
Workers_report_seeing_apparitions__hearing_strange.png,a street sign on a pole on a city street
Many_employees_have_reported_seeing_Indians_and_al.png,a building with a clock on the side of it .
The_daycare_was_closed_because_of_a_teacher_who_co.png,a sign that reads `` <UNK> '' on the side of a building .
Witches_Castle___this_place_called_The_witches_cas.png,a clock on the side of a building
There_is_a_rock_chair_that_is_located_within_the_h.png,a tv sitting on top of a wooden table .
This_is_an_update_to_the_story_of_the_person_punch.png,a collage of photos of a man holding a skateboard .
The_ghost_of_it_s_murdered_owner_when_it_was_a_man.png,a black and white photo of a man in a suit and tie
Camp_Villamarie___Everyone_who_has_ventured_throug.png,a large building with a clock on it .
It_s_said_the_dirt_roads_near_these_tracks_are_hom.png,a red fire hydrant sitting in the middle of a forest .
Long_ago__this_used_to_be_the_farm_of_the_Frey_fam.png,a train traveling through a lush green countryside .
many_years_ago__they_buried_a_bishop_in_the_chapel.png,a room filled with lots of wooden pews .
The_Lobby____There_s_a_little_Feral_Girl_.png,a bathroom with a sink and a mirror
Built_on_the_crest_of_Amicalola_Mountain__the_area.png,a large building with a large clock tower .
Small_cemetery_in_the_park_belongs_to_the_Bugg_fam.png,a group of people standing in front of a train .
Fox_Fine_Art_Building___Recital_Hall___there_is_a.png,a large building with a clock on the front of it .
Located_on_U_S__Army_Dugway_Proving_Ground__a_remo.png,a group of signs that are on a wall .
A_sheriff_was_once_killed_in_an_accident_with_a_dr.png,a tall building with a clock on it
Strange_noises_coming_from_upstairs_while_no_one_i.png,a group of different colored ties hanging from a ceiling .
Tro_Bridge___you_ll_see_a_long_bridge_that_is_abov.png,a black and white photo of a person on a laptop .
It_is_said_that_a_firefighter_died_in_a_fire_at_th.png,a group of people standing in front of a train .
A_white_face_of_a_girl_appears_in_the_school_hall.png,a man standing next to a giant teddy bear .
Employees_of_the_restaurant_say_that_there_is_a_gh.png,a display case filled with lots of different cakes .
One_of_the_United_States_most_prestigious_female_u.png,a group of men standing next to each other .
At_night_when_the_moon_is_full_night_marchers_walk.png,a close up of a keyboard and a mouse
Doors_open_and_close_and_will_be_found_locked_when.png,a living room with a tv and a couch
The_old_hotel_was_built_in_1886__which_is_almost_1.png,a couple of clocks are on a wall
It_s_been_believed_if_you_go_to_Providence_Cemeter.png,a building with a clock tower on top of it .
you_can_see_green_mist_and_red_eyes_and_creepy_lau.png,a view of a city street from a window .
There_is_a_little_boy_that_haunts_the_boys_locker.png,a black and white photo of a person on a laptop .
Emhouse_School___This_is_an_old_school_house_that.png,a tall building with a clock on top of it .
Sound_of_light_footsteps__assuming_a_child__runnin.png,a train traveling over a bridge over a river .
Alpha_Theta___Likely_due_to_the_untimely_deaths_of.png,a stop sign with a sign on top of it .
It_is_said_late_nights_there_are_small_troll_like.png,a black and white photo of a black and white cat
they_say_that_at_night_on_the_second_floor_the_man.png,an old building with a clock on it
It_is_haunted_by_a_family_who_was_murdered_in_the.png,a building that has a clock on it
It_has_been_said_that_a_wheelchair_ghost_will_roll.png,a close up of a person holding a baseball bat
Haunted_by_the_children_killed_in_a_1930_s_fatal_s.png,a close up of a person holding a cell phone
Le_Pietra_School___when_you_walk_there__it_feels_a.png,a black and white photo of a building with a window
_Chester__haunts_the_theater_building_on_the_Steph.png,a man standing in front of a doorway .
Reports_of_seeing_flishing_lights__hearing_a_baby.png,a birthday cake with a train on it
The_house_was_a_farmhouse_in_Cavendish__VT_built_b.png,a group of people standing on top of a lush green field .
Smell_cigar_smoke_at_times_no_smoking_allowed__Thi.png,a group of people standing next to each other .
Bellevue_Hall___The_ghost_of_Emily_Galt_is_said_to.png,a large building with a clock on it .
Argo_Hall___This_is_the_oldest_building_on_the_Dan.png,a large building that has a clock on it
If_you_go_down_to_Jenner_s_Park_at_night__the_soun.png,a man sitting on a bench in front of a building .
When_fog_rolls_onto_the_base__at_night__it_is_know.png,a couple of trees that are in the grass .
it_is_said_that_a_little_girl_named_Mary_was_murde.png,a close up of a person holding a cell phone
A_soldier_seems_to_still_walk_up_the_stairs_to_put.png,a black and white photo of a building with a clock
late_at_night_you_can_hear_people_talking_and_you.png,a picture of a clock on a wall .
Many_people_do_not_like_to_work_the_night_shift_at.png,a man is holding a video game controller
Was_known_as_Ft__Brown_during_and_after_the_Civil.png,a pair of scissors sitting on top of a table .
The_building_is_aged_back_to_the_1920_s_and_suppos.png,a clock on the side of a building .
an_old_Victorian_home_sits_off_little_country_road.png,a red fire hydrant sitting in the middle of a field .
The_new_road_was_constructed_over_an_old_Indian_Gr.png,a view of a park with a person riding a bike .
Alpine_Cemetery___EVP_s_recorded_of_a_young_girl__.png,a red stop sign sitting on the side of a road .
San_Patricio__TX_Ghost_of_Josefa_Chipita_Rodriguez.png,a black and white photo of a brick building .
sometimes_if_you_walk_into_the_cafe_in_mid_afterno.png,a book shelf filled with lots of books .
Chaminade_University___Hale_Lokelani___Room_319__.png,a room that has a bunch of windows in it
While_visiting_Williamsburg_i_heard_a_story_of_a_g.png,a group of people standing around a table .
Mays_Hall_11___Before_the_building_was_a_dormitory.png,a view of a room with a bed and a window .
The_Theater_It_has_been_said_that_in_the_construct.png,a train traveling down tracks next to a tall building .
Is_haunted_by_a_girl_who_was_locked_in_the_tower_o.png,a large building with a clock on it
The_Third_Coast_used_to_be_a_Country_and_western_b.png,a view of a mountain range from a plane .
It_is_a_great_tourist_attraction__For_years_everyo.png,a white house with a clock on the front of it .
footsteps_and_pounding_on_the_front_door_are_the_m.png,a room with a window and a window
Boot_hill_is_a_cemetery_for_old_cowboys__Many_peop.png,a red stop sign sitting on the side of a road .
haunted_by_The_Captain_who_use_to_live_there_.png,a black and white photo of a tv screen
A_man_killed_his_wife__and_later_hung_himself__The.png,a black and white photo of an old building .
The_Surrency_Ghost_Light_is_said_to_be_seen_on_a_l.png,a room with a fireplace and a clock on the wall .
2_years_after_the_school_was_built_a_boy_who_was_i.png,a large building with a clock on the side of it .
Apparitions_in_the_dark_near_the_center_of_the_cem.png,a close up of a pair of scissors
footsteps__women_screaming__odd_lights__stained_bl.png,a black and white photo of a street sign
Many_of_Roswell_s_most_outstanding_citizens_are_bu.png,a group of people standing next to each other .
Late_at_night_it_is_known_to_have_strange_noises_.png,a black and white photo of a public restroom .
Creek___If_you_go_down_in_the_creek_late_at_night_.png,a red and white surfboard sitting on top of a table .
Haunted_by_a_French_Soldier_of_the_revolutionary_w.png,a group of men standing next to each other .
RT_23__Buford_hwy____It_is_a_really_hard_place_to.png,a traffic light with a street sign on it .
Information_not_known_on_incident_happening_in_the.png,a black and white photo of a person on a laptop .
Late_at_night_you_can_hear_footsteps_walking_up_th.png,a birthday cake with a train on it
Which_is_now_the_education_building__Many_people_h.png,a large building with a clock on it .
you_can_be_walking_down_the_street_by_the_pool_and.png,a man riding a skateboard down a street .
A_building_now_owned_by_the_school_used_to_be_a_ho.png,a building with a clock on the top of it .
cemetery_behind_Lucy_Park___There_is_also_a_statue.png,a bench in a grassy field with trees in the background .
There_s_a_historical_marker_outside_of_Brady_that.png,a man holding a cell phone in his hand .
Auditorium___There_are_quite_a_few_spirits_that_ha.png,a group of people sitting on top of a couch .
A_trail_off_Telegraph_Road_will_lead_to_a_place_ca.png,a field with a bunch of animals in it
Girls__locker_room__Showers_will_begin_running_by.png,a bathroom with a sink and a toilet
The_Gym___the_gym_is_known_for_having_a_child_spir.png,a collage of photos with a sign and a clock
Stone_spiral_stair_case__fire_place_on_a_cement_fo.png,a close up of a cake on a table
When_you_go_to_this_little_water_stream_you_go_at.png,a wooden table topped with plates of food .
Benet_House___Footsteps_upstairs__strange_sights_i.png,a black and white photo of a man sitting on a bench .
It_is_said_that_several_years_back__a_classroom_of.png,a group of people standing next to each other .
The_building_can_be_empty_except_for_you_and_the_f.png,a view of a train station with a large clock .
This_picnic_grove_got_its_name_from_the_cantankero.png,a table with a vase of flowers on it
In_the_19th_century_a_girl_was_going_to_elope_with.png,a man sitting in a chair with a laptop .
The_Alta_Club__a_private_club__once_held_hotel_sty.png,a city street with a clock tower in the background .
Baylor_Residential___Formerly_listed_as_Brooks_Hal.png,a living room filled with furniture and a fire place .
Rumors_of_a_teacher_once_died_of_a_heart_attack_ar.png,a man is standing in front of a stop sign .
Witnesses_report_a_strong_feeling_of_a_presence___.png,a black and white photo of a clock tower .
In_the_ward_house_the_chapel_is_upstairs__It_has_b.png,a picture of a vase with flowers in it .
The_ghost_or_ghosts_who_haunt_the_Lazy_Susan_have.png,a picture of a clock on a wall .
There_are_four_different_wings_of_the_school__If_y.png,a person holding a pair of scissors in their hands .
A_ghost_named_Harold_reportedly_haunts_the_auditor.png,a group of people playing a game of tennis .
On_Cold_winter_nights_you_can_still_see_Smitty_cra.png,a building that has a clock on it .
There_have_been_numerous_ghostly_experiences_.png,a crowd of people standing in front of a clock .
In_the_late_70_s_early_80_s_a_teenager_was_in_a_wr.png,a car parked on the side of the road .
50_years_ago_a_12_year_old_a_girl_was_riding_her_h.png,a black and white photo of a person on a laptop .
In_one_of_the_boys__dormitories__there_have_been_s.png,a clock on a wall next to a window
There_have_been_many_reports_of_4th_grade_teachers.png,a man standing in front of a fire hydrant .
On_the_way_to_Pukalani_there_is_a_park_that_has_a.png,a sign that says `` <UNK> '' on the side of the road .
A_Civil_War_solder_can_be_seen_at_the_battle_trenc.png,a man riding a skateboard down a street .
When_you_are_walking_around_the_school_at_night_th.png,a close up of a train on a train track
Abe_Curry_still_returns_looking_for_his_wife_.png,a close up of a person holding a baseball glove
Story_of_guy_went_crazy_killed_his_family_then_hun.png,a black and white photo of a person on a laptop .
Newspaper_articles_about_the_hotel_ghost__noted_fo.png,a group of men standing next to each other .
Strange_footsteps__voices_and_noises_have_been_hea.png,a black and white photo of a mirror
Skini_Fatz_theme_has_been_changed_a_lot_over_the_y.png,a street sign on a pole with a sky background
Rumors_say_that_the_ones_who_lived_here_may_be_sti.png,a group of men standing next to each other .
Hong_Kong_King_Buffet___Formerly_listed_as_Shoney_.png,a neon sign with a neon sign on it .
The_schools_auditorium_is_haunted__The_stage_light.png,a man standing in front of a large clock .
Named_after_an_officer_in_the_Civil_War__The_old_m.png,a close up of a street sign with a sky background
there_has_been_a_number_of_sightings_as_orbs_float.png,a close up of a blue and white umbrella .
The_Field_is_located_on_Fairveiw_and_Milwaukee_Str.png,a street sign on a road near a road
Various_shadows__sounds__and_presences.png,a black and white photo of a person on a laptop .
The_power_plant_produces_massive_amounts_of_electr.png,a bunch of different types of scissors on display .
During_the_Civil_War_this_church_would_hide_injure.png,a large building with a clock tower on top .
There_have_been_sightings_of_a_young_boy_asking_fo.png,a pair of scissors sitting on top of a table .
It_is_so_dark_in_there_that_you_shine_your_high_be.png,a view of a living room from a window .
Formally_known_as_The_Martin_House__the_mail_is_su.png,a door that is open to a building .
Cars_die_for_no_reason_and_figures_come_out_in_the.png,a close up of a red and black car
Since_the_Owner_of_the_Cafe__Fat__passed_away__wai.png,a group of people standing in front of a table with a clock .
about_7_years_ago_a_girl_fell_from_a_balcony_in_th.png,a black and white photo of a clock tower .
Several_Buildings_in_there_are_haunted__Thornton_H.png,a large building with a clock on it .
A_former_music_teacher_has__supposedly__manifested.png,a close up of a person holding a cell phone
It_is_said_that_the_second_floor_of_this_building.png,"a bathroom with a toilet , sink , mirror and shower ."
There_is_a_dance_hall_that_is_said_to_be_haunted_b.png,a large building with a clock on it .
The_Road_to_the_right_near__church_street__is_haun.png,a woman sitting on top of a bench next to a body of water .
This_place_has_experieced_many_strange_sightings_t.png,a black and white photo of a building with a clock
Dorm_M___believed_to_be_a_spirit_that_sticks_aroun.png,a black and white photo of a person on a laptop .
One_of_the_stories_is_that_a_man_was_murdered_on_G.png,a group of men standing next to each other .
It_is_said_that_the__green_room__in_the_school_aud.png,a bathroom that has a sink and a bathtub in it
These_old_mine_shafts_are_said_to_be_haunted__Stra.png,a stop sign that is on a pole .
Many_employees_have_reported_seeing_a_figure_late.png,a black and white photo of a clock
they_say_that_when_you_go_to_the_school_when_its_d.png,a sign that reads `` <UNK> '' on the side of a building .
This_school_is_built_over_a_graveyard__and_it_is_s.png,a large building with a clock tower on top of it .
There_are_stories_of_room_twenty_being_haunted_by.png,a large wooden bench sitting in front of a building .
Formerly_Bonanza_Supermarket___back_in_the_1980_s.png,a view of a city street from a car .
Mary_Lyon_Residence_Hall___built_in_the_1800_s__Ru.png,a large building with a clock tower on top of it .
Voices_heard_in_the_old_wood_cemetery__strange_sme.png,a person on a snowboard in the snow .
many_construction_workers_claimed_to_have_seen_mov.png,a red double decker bus driving down a street .
when_your_outside_in_the_playground_and_you_get_cl.png,a group of birds sitting on top of a window sill .
The_story_was_covered_by_the_television_series_Uns.png,a room filled with lots of wooden furniture .
ghost_keep_unstocking_the_shelves_as_you_are_stock.png,a display case filled with lots of bottles of booze .
Birthday_cake_house___There_is_a_sorority_house_in.png,a collage of photos with a clock on the wall
There_was_a_Target_Dept__store_under_construction_.png,a large building with a large clock on it 's side .
A_murderer_of_women_was_lynched_and_hanged_from_a.png,a black and white photo of a train station .
Chaminade_University___Hale_Hoaloha___In_this_dorm.png,a large building with a clock on it .
Old_mansion__now_high_class_restaurant__Dishware_f.png,a large building with a clock on it .
The_basement_of_the_Children_s_Museum_in_Kearney_i.png,"a room with a table , chairs and a television ."
a_cocktail_waitress_on_the_graveyard_shift_at_Caes.png,a pair of scissors sitting on top of a table .
It_is_said_that_in_the_old_high_school_you_can_hea.png,a large building with a clock on it .
There_is_said_to_be_a_ghost_roaming_the_gym_of_a_t.png,a group of people standing on top of a tennis court .
This_Inn_was_built_in_1790_and_is_haunted_by_a_gir.png,a large building with a large clock tower .
The_Chapman_Graduate_Center_and_the_Holt_Center__.png,a large building with a clock tower on top of it .
Stories_from_around_here_say_that_a_couple_was_dri.png,a bathroom with a sink and a mirror
football_field_and_track___There_was_a_senior_trac.png,a tennis court with a tennis racket and a ball
Mercur_cemetery___Mercur_was_a_mining_town_in_the.png,a red fire hydrant sitting in the middle of a field .
On_Christmas_Eve_their_is_said_to_be_a_yellow_glar.png,a red fire hydrant sitting on the side of a road .
Separated_from_the_rest_of_the_youth_detention_cen.png,a building with a sign on the side of it
Apparently__a_school_bus_full_of_children_was_driv.png,a red double decker bus driving down a street .
Many_years_ago_a_woman_and_her_baby_were_home_alon.png,a kitchen with a stove a sink and a window
Feeling_of_being_watched_and_cold_spots__cups_and.png,a collage of photos of a man holding a skateboard .
cold_spots_and_footsteps_are_reported_here_.png,a house that has a house in the background .
Shots_of_thunder_when_sunny_outside__Sighting_of_t.png,a large building with a clock tower on top of it .
Reports_of_a_call_bell_going_off_on_the_second_foo.png,a red and white fire hydrant in front of a building .
This_1860_s_mansion_was_the_home_of_the_same_Dalla.png,"a room with a bed , a table and a window ."
American_Fork_Canyon___If_you_talk_to_anyone_in_Ut.png,a large body of water next to a forest .
Busted_open_graves_from_the_late_1700_s_early_1800.png,a blue and white fire hydrant sitting on the side of a road .
Late_nights_corpse_s_candle_s_can_be_seen_in_the_g.png,a birthday cake with candles on a table .
Weston_House___A_dorm_for_the_Savannah_College_of.png,a red fire hydrant in front of a building .
The_White_House__a_hotel__is_said_to_be_haunted_by.png,a group of people standing next to a building .
This_downtown_restaurant_was_built_atop_old_railro.png,a group of people sitting at a table in a restaurant .
There_is_a_round_pillar_that_stands_about_eight_fe.png,a close up of a vase with a flower in it
has_been_said_that_the_boys_dormitory__in_Lahainal.png,a bathroom with a toilet and a sink
Late_spring__summer_and_fall__when_in_the_desert_.png,a herd of sheep grazing on a lush green hillside .
If_you_drive_down_this_street_at_night_with_your_l.png,a red light that is on the side of a building .
Girls_Locker_Room___The_Arlee_High_School_has_clas.png,a bunch of old refrigerators are lined up .
Jennings_Hall____Jennings_Hall_is_now_a_facility_f.png,a large clock mounted to the side of a building .
The_cries_and_ghostly_figures_of_those_wounded_hau.png,a black and white photo of a person on a laptop .
Many_happenings_are_reported_for_this_church_and_c.png,a red stop sign sitting next to a tall building .
Behind_the_Gordon_College_Commons__adjacent_to_the.png,a wooden bench sitting in the middle of a lush green field .
the_tunnel_and_the_surrounding_area_was_the_site_f.png,a train traveling over a bridge over a river .
lights__shadows__moans____of_boy_killed_in_car_acc.png,a bedroom with a bed and a window
A_thirteen_year_old_girl_was_killed_by_two_boys_in.png,a person standing in front of a window with a door open .
Several_glowing_figures_can_be_seen_on_nights_when.png,a bunch of different colored ties hanging from a wall .
windows_break_out_the_ghosts_or_whatever_throws_th.png,a clock on a wall with a sky background
Once_in_what_is_now_the_old_gym_there_was_a_stage.png,a black and white photo of a clock tower .
Owners_of_the_house_would_have_coinciding_nightmar.png,a couple of people standing next to each other .
At_night_confederate_soldiers_have_been_reported_t.png,a black and white photo of a brick building
a_lady_once_pregnant_that_had_committed_a_crime__H.png,a person sitting on a bench in front of a building .
Bower_s_Mansion___Mrs__Bower_s__who_died_penniless.png,a woman standing in a room with a suitcase .
Woolsy_Road_Bridge___In_the_early_1920_s_the_sheri.png,a train station with a train on the tracks .
at_night_time_when_the_lights_are_out_teachers_rep.png,a room that has a large window in it
Glasses_have_been_seen_moving_across_the_tables__V.png,a pair of scissors in a box on a table .
Building__4____4_is_a_story_of_an_old_Military_Med.png,a group of people standing in front of a clock .
Many_people_in_this_area_have_seen_a_ghost_playing.png,a row of ties hanging from a wall .
Pirate_Captain_Flint_haunts_this_place__And_also_1.png,a black and white photo of a person on a laptop .
Local_mental_institution__there_have_been_visions.png,a black and white photo of a train station .
