Filename,Caption
the_ghost_of_a_slave_girl_is_spotted_in_a_clump_of.png,a woman is sitting on a bed with a book .
The_spirits_of_the_ancient_Anasazi_walk_in_and_aro.png,a vase with flowers in it sitting on a table .
The_old_hospital_and_other_surrounding_buildings_i.png,a group of people standing in front of a building .
Ridge_Church_is_an_old__abandoned_church_that_was.png,a room with a clock on the wall
In_the_late_1880s__Denver_Children_s_Home_located.png,a group of people standing next to a wooden fence .
somewhere_off_of_Highway_7_there_is_a_tree_where_a.png,a red fire hydrant in front of a building .
Spirits_of_the_pirates_that_were_hung_there_have_b.png,a group of people standing next to each other .
the_ghost_of_the_former_owner__he_is_also_a_doctor.png,a black and white photo of a person on a laptop .
Many_teachers_at_Broome_high_school_have_told_the.png,a large building with a clock on it .
if_you_drive_around_the_cemetery_three_times_go_in.png,a group of park benches in a park .
An_eerie_light_floats_over_the_deserted_stretch_of.png,a red stop sign sitting on the side of a road .
Forepaugh_s_Restaurant_is_located_in_an_old_Victor.png,a building with a clock on the top of it .
Ghost_seen_singing_and_dancing_in_hallways__especi.png,a bunch of different types of remote controls .
the_graveyard_at_the_beginning_of_school_street_ne.png,a blue and white fire hydrant sitting on the side of a road .
In_1997_the_theatre_was_haunted_by_an_old_man_with.png,a black and white photo of a pair of scissors .
Gordon_and_Ethel_Mace_built_this_charming_lodge_in.png,a building with a clock on the top of it .
Surrounding_Forest___Believed_to_be_haunted_by_the.png,a bunch of different colored ties hanging from a wall .
Ferguson_s_Cemetery___The_cemetery_is_out_in_the_m.png,a wooden bench sitting in the middle of a field .
Travel_east_on_Smokey_Hill_Rd_and_take_a_left_at_t.png,a picture of a bed in a room .
haunted_by_the_ghosts_of_children_that_have_died_t.png,a clock on the side of a building
Pell_Hall___There_are_several_occurrences_on_campu.png,a large building with a clock tower on top .
A_long_and_winding_road_where_you_go_over_two_mini.png,a group of people sitting on top of a sandy beach .
it_is_said_that_when_this_place_was_being_built_a.png,a close up of a pair of scissors
Old_19th_century_armory_on_the_south_face_of_the_h.png,a building with a clock on the top of it .
For_years_it_s_been_reported_by_night_employees_th.png,a row of vases sitting on top of a table .
Larimer_Square__Haunted_by_a_female_regular_whose.png,a building with a clock on the side of it
There_is_a_certain_casino_in_Blackhawk_that_is_hau.png,a group of people standing in front of a large clock .
A_young_girl__Mercy_Brown__died_on_Jan__18__1892_.png,a close up of a person holding a pair of scissors
This_is_the_first_Catholic_church_built_in_Rhode_I.png,a large clock mounted to the side of a building .
built_1945_in_the_tiny_mining_town_of_Platoro__Col.png,a large building with a large clock tower .
This_large_home__now_used_as_an_inn__is_haunted_by.png,a building with a clock tower in front of it .
you_can_see_the_monkey_bar_handles_moving_when_the.png,a tennis player in action on the court .
Macky_Auditorium___There_is_reputedly_a_brown_clad.png,a large clock mounted to the side of a building .
The_museum_was_home_to_the_prominent_Pueblo_family.png,a living room with a couch and a table
On_the_third_floor_a_worker_claims_ghosts_would_un.png,a metal rack with a clock on it
This_hotel_was_built_in_1901_on_top_of_another_hot.png,a large building with a clock on it .
A_beautiful_mountain_Inn_with_numerous_ghost_stori.png,a living room with a couch and a table
Reports_of_a_male_ghost_haunting_school_after_dyin.png,a room with a bed and a window
The_story_says_that_a_woman_named_Hannah_went_craz.png,a close up of a tv on a wall
About_40_years_ago_two_3rd_graders_committed_suici.png,a statue of a man standing in front of a building .
Manitou_Springs___A_noble_couple_from_Europe_came.png,a large building with a clock on the front .
Is_haunted_by_the_victims_of_a_murder_that_happene.png,a black and white photo of a building with a clock tower .
The_ghost_of_Aiport_s_first_principal__George_I__P.png,a man in a suit standing in front of a clock .
Haunted_by_the_ghost_of_Martha_Walker__Walker_was.png,a building with a clock tower in the background .
It_is_said_that_a_lady_dressed_in_red_haunts_the_h.png,a large building with a large clock tower .
reports_of_3_to_4_different_shadows_have_been_repo.png,a close up of a person holding a clock
reports_of_hearing_people_walking_and_talking_only.png,a large building with a clock on it
Melby_Hall____the_oldest_on_campus__it_said_that_a.png,a building with a clock tower in the middle of it .
The_ghost_of_an_old_heavy_bald_man_is_seen_on_the.png,a man in a suit and tie holding a microphone .
There_is_a_portrait_of_a_woman_and_her_child_at_th.png,a woman sitting in front of a laptop computer .
During_clear_nights__about_at_midnight__you_can_he.png,a large building with a clock on it .
Rumor_is_the_owner_of_the_plantation_killed_his_fa.png,a statue of a man holding a horse
A_few_days_after_it_opened__one_of_the_workers_was.png,a row of wooden benches sitting next to each other .
Montrose_graveyard____The_old_Montrose_church_myst.png,a couple of giraffes are standing in a field
People_have_reported_seeing_strange_lights_and_exp.png,a large building with a clock on it .
this_is_a_ghost_of_a_young_man_named_Larry_Stevens.png,a person holding a cell phone in their hand .
There_are_several_spirits_just_hanging_out_at_the.png,a birthday cake with a train on it
A_young_lady_that_worked_at_this_daycare_not_to_lo.png,a bunch of different colored toothbrushes in a store .
McAuley_Hall___is_haunted_by_a_little_boy_who_fell.png,a group of people standing next to each other .
The_Evans_Building_was_originally_a_black_high_sch.png,a black and white photo of a city street .
Lumber_Baron_Inn___June_2005_Correction__previousl.png,a tall building with a clock on it
The_ghost_of_a_monk_who_has_been_known_to_move_boo.png,a man in a suit and tie standing in front of a mirror .
Room_407____is_definitely_haunted__Believed_to_be.png,a room filled with lots of furniture and a window .
There_was_once_a_fire_in_this_hotel__Guests_have_c.png,a red brick building with a clock on it .
Recently_Torn_Down____Originally_a_sanitarium_for.png,a building with a clock tower in the middle of it .
Blue_lights_shoot_through_the_treetops__and_a_woma.png,a clock tower in the middle of a park .
Ghosts_of_orphaned_children_haunt_what_used_to_be.png,a group of people standing in front of a building .
Holy_Name_Cemetery_is_located_on_the_corner_of_Hol.png,a sign that is on top of a pole .
Near_back_of_park_by_the_Fort_you_can_hear_somethi.png,a giraffe standing in a field next to a tree .
It_has_been_known_that__ever_night_around_midnight.png,a painting of a bird sitting on a window sill .
A_civil_war_haunting_is_present_just_off_the_highw.png,a group of people standing in front of a clock .
Wilson_Hall___there_is_a_stairway_to_the_bell_towe.png,a man standing in front of a doorway .
Artillery_range____a_female_soldier_with_a_hole_in.png,a man riding a skateboard down the side of a ramp .
is_haunted_by_a_child_that_was_in_the_basement_and.png,a collection of different types of electronic devices .
Cafe_was_featured_on_Sightings__has_about_15_to_20.png,a room filled with lots of different types of luggage .
Benedicta_Arts_Center___The_ghost_who_died_during.png,a large building with a clock on it .
Ghost_lights_appear_from_time_to_time__A_woman_s_v.png,a building with a clock on the side of it
Mary_Reed_Building__It_was_the_Dupont_Room__named.png,a large building with a clock on it .
It_is_on_Burkins_road__It_is_basically_woods__and.png,a wooden bench sitting in the middle of a forest .
There_used_to_be_a_Indian_Burial_ground__Now_when.png,a birthday cake with a train on it
Riverdale_Road_is_a_circuitous_and_meandering_stre.png,a man riding a skateboard down a street .
it_is_said_that_if_you_run_across_the_t_bridge_wit.png,a close up of a keyboard and a mouse
It_is_said_the_stairs_by_E_pod_are_haunted_by_a_li.png,a bunch of ties that are on a wall .
Legend_says_that_the_skating_rink_was_built_over_a.png,a close up of a luggage bag on a bed
reports_of_hearing_a_baby_cry_and_doors_slamming_.png,a black and white photo of a person on a laptop .
It_was_once_a_jail_in_the_early_1800s__Many_people.png,a church with a steeple and a clock tower .
Lawrence_Hall___is_the_oldest_building_on_the_camp.png,a black and white photo of a building with a clock tower .
Anyone_going_into_these_caves_are_very_foolish__No.png,a close up of a street sign with a sky background
at_night_turn_your_car_off_and_you_can_hear_noises.png,a group of black and white cows laying on a wooden floor .
NHC_is_a_care_facility_for_the_elderly__So_apparen.png,a bunch of different colored ties hanging on a wall
It_is_thought_to_be_haunted_by_the_ghost_of_a_man_.png,a large clock tower with a clock on it .
The_identity_of_the_specter_is_known_as__Edison__.png,a black and white photo of a group of sheep
Roubidoux_Hall___3rd_Floor___Third_Floor_Roubidoux.png,a cake shaped like a teddy bear on a table .
Well_documented_Ghost_lights__The_ghosts_light_of.png,a view of a clock tower in the dark .
Students_say_they_have_seen_a_girl_ghost_walking_i.png,a close up of a pair of scissors
Supposedly_a_cheerleader_was_killed_under_the_gym.png,a close up of a remote control on a table
People_report_feeling_a_gentle_nudge_as_they_walk.png,a couple of people that are standing in the grass .
Reports_of_a_strange_mist_on_the_road_at_the_site.png,a person riding a skate board on a city street
There_believed_to_be_a_haunting_of_a_boy_who_drown.png,a black and white photo of a person holding an umbrella
A_woman_haunts_the_cemetery_and_has_appeared_to_ma.png,a fire hydrant sitting in the middle of a sidewalk .
There_have_been_times_that_a_train_has_been_heard.png,a red bus is parked on the side of the road .
This_fire_station_was_built_in_1887_and_was_used_f.png,a large building with a clock on it .
The_school_has_been_rebuilt_at_least_three_times_.png,a large building with a clock on it .
The_Marian_Center_in_St__Paul_is_a_nursing_home_lo.png,a building with a clock on the side of it
Guests_of_the_hotel_across_the_street_at_the_hotel.png,a building with a clock on the side of it .
Kinard_Hall___A_ghost_is_said_to_haunt_the_2nd_flo.png,a large building with a clock on it .
This_building_used_to_be_a_house_that_was_built_in.png,a building that has a clock on it .
Richard_Washburn_Child_haunts_this_building_in_whi.png,a large building with a clock on it .
It_is_supposedly_haunted_by_a_manager_who_was_shot.png,a clock on the wall of a building .
Apparition_of_a_man_in_Farmers_clothing_seen_at_4_.png,a building with a clock on the side of it .
This_was_a_place_of_a_massacre_that_took_place_dur.png,a large building with a clock on it .
Every_fall_the_local_media_does_stories_on_the_sig.png,a person holding a sign with a sign on it .
Near_the_back_of_the_cemetery_in_an_almost_unmarke.png,a red fire hydrant sitting in the middle of a field .
North_Shoemaker_Hall_was_built_in_the_early_part_o.png,a view of a train station with a train passing by .
Feelings_of_not_being_alone__sounds_of_being_follo.png,a black and white photo of a clock on a wall .
The_tunnels_along_the_road_are_haunted_by_the_spir.png,a close up of a red and white <UNK>
a_nursing_home_that_was_built_in_the_50_s__A_tempo.png,a building with a clock on the front of it .
The_College_Inn_is_a_building_circa_1970__which_is.png,a group of people sitting at a table in a restaurant .
Reports_that_a_mischievous_ghost_is_supposed_to_be.png,a group of people standing on top of a lush green field .
Eyewitnesses_have_claimed_to_have_seen_5_or_6_rag_.png,a room with a bed and a window .
Stamey_Livestock_Road___Booth_s_hanging___In_the_e.png,an old rusty fire hydrant in the grass .
Reports_of_seeing___Hearing_a_spectral_train_.png,a group of people standing in front of a tv .
The_Bride_Of_West_End___on_certain_nights_you_can.png,a group of people standing in front of a building .
Several_employees_of_the_Times_reported_strange_se.png,a group of people standing next to each other .
Nightengale_House___has_a_tricky_poltergeist_that.png,"a room with a table , chairs and a clock ."
The_music_hall_upstairs_in_the__Old_Main__building.png,a room filled with lots of furniture and windows .
There_is_also_a_lady_ghost_in_Riverview__the_secon.png,a man in a suit and tie standing in front of a tv .
In_the_1830_s_farmhouse_residents_often_hear_heavy.png,a large building with a clock on it .
The_old_hospital_is_now_shut_down_and_owned_by_Cen.png,a group of people walking down a street .
Hells_Gate_is_an_older_cemetery_located_in_the_hea.png,a sign that is on top of a pole .
is_or_was_haunted_by_a_little_boy_and_his_stepfath.png,a book sitting on top of a wooden table .
during_the_night_when_people_sleep_over_a_grayish.png,a man is standing in front of a window
drastic_temperate_changes__feeling_of_dread_or_som.png,a mirror with a reflection of a man in a mirror .
in_the_graveyard_at_rock_church_many_strange_happe.png,a bench sitting in the middle of a park .
Dead_Man_s_Trail_is_an_old_Indian_trail_that_runs.png,a sign that reads `` <UNK> '' on a street corner .
When_you_go_down_on_the_Old_Chain_Road_you_can_her.png,a black and white photo of a person on a laptop .
Various_numbers_of_Ghosts_have_been_reported_on_th.png,a picture of a very nice looking room .
Reports_of_an_apparition_of_a_man_that_seems_to_be.png,a close up of a stop sign with a sticker on it
The_Barn____Originally_two_separate_19th_century_b.png,a red and white house sitting in front of a building .
an_old_lady_lived_at_the_end_of_the_road_from_the.png,a black and white photo of a building
You_sit_down_stairs_and_hear_guns_cocking_upstairs.png,a clock on a wall next to a window
The_story_goes_like_this__Back_during_the_Civil_Wa.png,a close up of a person holding a cell phone
Haunted_Experiences_Noted__Hearing_of__Midget_Man_.png,a building with a clock on the front of it .
Capt__John_Blakeney_Cemetery___It_s_said_that_at_n.png,a fire hydrant sitting in the middle of a field .
The_Pizzeria_is_in_historic_downtown_Louisville__u.png,a large building with a clock on it .
Many_years_ago_a_massive_train_accident_happened_a.png,a black and white photo of a train on a track
Witnesses_have_reported_seeing_a_small_child_runni.png,a fire hydrant in the middle of a field .
reports_of_glowing_eyes_with_a_great_feeling_to_le.png,a red fire hydrant sitting on the side of a road .
Sigma_Pi_House_____A_few_of_the_rooms_have_had_TV.png,a kitchen with a refrigerator and a stove
The_Historical_Abbeville_Opera_House_is_old_enough.png,a black and white photo of a clock tower .
In_1980_a_girl_basketball_player_for_the_school_hu.png,a young boy holding a baseball bat on a field .
Devil_s_Stomping_Ground___This_area_is_kind_of_sim.png,a bunch of different colored vases on display
When_you_go_there_late_at_night_you_can_people_scr.png,a black and white photo of a train station .
Williams_dorm___there_is_a_ghost_in_the_laundry_ro.png,a bathroom with a sink and a mirror
Woman_dressed_in_19th_century_black_dress_on_3rd_f.png,a man and a woman standing next to each other .
a_lady_and_her_baby_often_haunt_the_hotel_Patrons.png,a clock on a wall next to a wall
Candles_blowing_out_by_themselves_and_foot_steps_o.png,a person sitting on a bench in front of a building .
It_is_said_that_this_7_11_was_built_on_an_old_Indi.png,a red train car sitting on top of a train track .
Will_Theatre___Theater_J___There_has_only_been_one.png,a black and white photo of a person on a laptop .
