Filename,Caption
Building__B____was_built_in_1951_the_oldest_wing_o.png,a black and white photo of a clock tower .
As_entering_the_attic_noises_have_been_heard_while.png,a view of a building from the inside of a building .
that_kind_of_thing__There_is_very_little_to_no_cel.png,a large white teddy bear sitting on top of a bed .
Witnesses_have_heard_a_an_inhuman_howling_in_the_w.png,a picture of a man in a suit and tie .
this_cemetery_dates_back_to_the_1700_s___is_the_la.png,a blue and white fire hydrant sitting next to a tree .
When_you_re_in_the_loft_of_The_Woodland_Home_at_th.png,a room with a window and a window .
Cheney_Hall___is_said_to_be_haunted__Around_finals.png,a group of people standing on top of a lush green field .
Several_strange_stories_of_hauntings_going_on_at_t.png,a large building with a clock on it .
Craven_Wilson_Dorm___The_dorm_is_haunted_by_a_supp.png,a building with a clock on the side of it
WARNING___Has_become_a_popular_spot_for_kids_to_ha.png,a black and white photo of a person on a laptop .
If_there_is_someone_there_and_you_look_in_the_grav.png,a clock on a wall in a room
This_restaurant_was_closed_down_for_selling_cats_a.png,a sign that says `` <UNK> '' on it 's side .
A_former_security_guard_the_Power_and_Light_Buildi.png,a red stop sign sitting on the side of a road .
At_different_locations_fog_will_rise_up_on_the_roa.png,a train traveling through a lush green forest .
There_used_to_be_an_old_Insane_asylum_there__if_yo.png,a group of people standing on top of a lush green field .
The_Inn_and_bar_are_said_to_be_haunted_by_the_prev.png,a group of different colored vases sitting on top of a table .
In_a_small_church_house_or_what_people_would_also.png,a picture of a clock on a wall .
at_the_bridge_approach__A_dark_haired_woman_in_a_n.png,a man and a woman sitting on a bench .
There_is_a_field_behind_the_Public_Library_that_if.png,a person sitting on a bench in a park .
This_church_is_believed_to_be_haunted__The_story_b.png,a large building with a clock on it .
now_that_it_is_a_tour__people_have_seen_ghosts_and.png,a close up of a person holding a cake
Teachers_have_reported_that_fifty_years_ago_a_chil.png,a sign with a picture of a dog on it .
At_the_summit_of_Lamentation_Mountain_along_the_Ma.png,a close up of a fire hydrant on a city street
The_now_closed_Blue_Rose_is_haunted_by_The_women_w.png,a sign that reads `` <UNK> '' on a wall .
Built_in_1840_as_a_Methodist_High_School_and_it_al.png,a building with a clock tower in the middle of it .
In_this_building_sightings_are_expected_because_th.png,a group of people standing outside of a building .
The_Common_Area___A_black_misty_figure_was_seen_in.png,a view of a city street from a window .
August_2004_correction__formerly_posted_as_Ashley.png,a man is flying a kite in a park .
it_is_said_to_be_haunted_by_a_two_little_girl_who.png,a large white building with a large clock on it 's side .
There_is_the_confederate_park_is_across_the_street.png,a black and white photo of a fire hydrant
December_2003_update_addition__this_building_has_b.png,a view of a house from the side of a building .
Diemer_Hall___It_was_on_the_second_floor__was_a_pr.png,a bathroom with a mirror and a sink
An_abandoned_home_near_the_New_Britain_reservoir_i.png,a house that has a house in the background .
A_ghost_supposedly_by_the_name_of__Joe_Beisly__hau.png,a picture of a man holding a cake .
Norman_Hall___Norman_Hall__now_the_College_of_Educ.png,a large building with a clock on the front of it .
noises_in_the_club_house_numerous_reports_of_ghost.png,a living room filled with furniture and a fire place .
this_place_is_haunted_by_a_man_who_died_there_on_h.png,a large building with a clock on it
There_have_been_reports_of_apparitions_seen_and_vo.png,a group of signs that are on a pole .
Long_ago__When_the_Jail_use_to_be_across_from_the.png,a black and white photo of a city street .
Mary_White_Dormitory___Mary_white_is_said_to_be_ha.png,a man holding a skateboard in his hand .
This_tunnel_was_built_in_the_early_1920_s_and_is_o.png,a black and white photo of a person on a laptop .
Concord_Cemetery___This_cemetery_is_said_to_be_hau.png,a clock on the side of a building .
Legend_says_that_a_woman_was_thrown_off_the_train.png,a black and white photo of a person on a laptop .
Madeline_haunts_this_building_and_has_been_witness.png,a black and white photo of a clock tower .
massive_amounts_of_spirit_energy_documented_by_pic.png,a picture of a person holding a cell phone .
In_the_last_room_on_the_East_hall_a_girl_named_Sid.png,a room that has a clock on the wall .
at_night_it_is_said_that_ghost_roams_the_hallways.png,a view of a hallway from inside a building .
It_is_said_that_a_woman_roams_the_halls_looking_fo.png,a group of people standing in front of a doorway .
People_have_seen_mop_buckets_roll_down_the_hall_on.png,a collage of photos with a vase and flowers
This_abandoned_haunted_house_you_can_see_off_of_hi.png,a tall building with a clock on top of it .
people_say_there_are_a_family_of_six_walking_acros.png,a couple of birds sitting on top of a wooden table .
Haunted_by_a_woman_dressed_in_blue_after_the_build.png,a close up of a person wearing a tie
There_have_been_sightings_of_apparitions_on_the_se.png,a building with a clock on the top of it .
an_ex_tenant_reports_faucets_turning_on_by_themsel.png,a cat sitting on top of a laptop computer .
Trahern_Theater___The_Third_floor_and_stage_are_ap.png,a room filled with lots of luggage and luggage .
There_is_said_to_be_sightings__sounds__and_lights.png,a picture of a person taking a picture .
In_the_year_of_2000__a_new_hotel_was_built_next_to.png,a pile of luggage sitting on top of a table .
This_old_estate_had_been_the_scene_of_a_civil_war.png,a large building with a large clock tower .
The_home_of_Robert_Eugene_Otto_is_haunted_by_two_s.png,a red fire hydrant in front of a building .
Lights_turning_themselves_on_and_off____faucets_on.png,a bunch of surfboards that are in a room .
The_catwalk_in_the_auditorium_is_haunted_by_the_gh.png,a group of people standing next to each other .
During_about_the_1800_s_a_man_named_Stucky_let_tra.png,a building with a clock tower in the background .
Scholastic_BuildingThe_dark_room_in_the_downstairs.png,a clock on the side of a building
Old_man__Howard__built_the_restaurant_in_the_early.png,a man in a suit and tie is smiling .
One_an_old_lady_was_killed_by_a_coyote_in_the_wood.png,a close up of a tv with a sign on it
A_few_years_back__Some_fishermen_were_walking_to_t.png,a close up of a person holding a pair of scissors
This_hotel_believed_to_be_haunted_by__Vivian___If.png,a red fire hydrant in front of a building .
there_have_been_reports_of_many_ghosts_haunting_th.png,a group of people standing next to a building .
Towards_Brownsville__This_place_was_used_a_while_a.png,a house with a fire hydrant in front of it .
A_little_girl_was_seen_by_an_old_school_house__Str.png,a red brick building with a clock tower .
Some_employees_have_heard_footsteps_late_at_night_.png,a man is standing in front of a window .
The_ghosts_of_a_bride_and_groom_have_been_observed.png,a man sitting on a bench in front of a building .
During_cold_nights_warm_spots_felt_though_an_area.png,a person sitting on a bench in the rain .
when_you_walk_up_to_the_church_night_or_day_there.png,a black and white photo of an old church .
The_Music_building____Lights_and_shadows_have_been.png,a black and white photo of a large building .
When_closing_the_theater_at_night__employees_have.png,a collage of photos with a clock on a wall
dry_creek___It_has_been_said_that_if_you_are_out_a.png,a bench sitting in the middle of a forest .
After_the_April_5__1936_tornado_leveled_much_of_Tu.png,a couple of people are sitting on a bench
Rumor_is_a_girl_was_raped_and_murdered_in_a_closet.png,a bathroom with a shower and a toilet .
Library___According_to_the_librarians_many_who_hav.png,a bookshelf full of books and a clock .
A_man_had_an_accident_where_the_dressing_rooms_are.png,a man standing in front of a mirror in a room .
It_is_said_that_an_old_railroad_worker_was_working.png,a train on a train track with a sky background
One_witness_that_used_to_work_at_the_bingo_hall_sh.png,a clock on the side of a building .
There_is_a_railroad_crossing_where_many_people_hav.png,a close up of a street sign with a sky background
This_church_is_supposed_to_be_haunted_by_the_preac.png,a large church with a clock tower on top of it .
The_Spirits_of_two_young_girls_haunt_the_hospital_.png,a couple of birds sitting on top of a window sill .
off_of_the_Berlin_turnpike_there_is_an_abandoned_m.png,a train station with a train on the tracks .
The_staff_have_heard_someone_walking_down_the_hall.png,a train station with a train on the tracks .
The_Barracks___The_barracks_on_the_far_edge_of_the.png,a horse standing in front of a building .
Reports_of_Seeing_an_apparition_of_an_Indian_on_ho.png,a man sitting on a bench in front of a building .
The_front_door_mysteriously_locked_its_self_at_all.png,a close up of a stove with a door
Ever_since_the_Lakeview_rodeo_burned_down_in_may_o.png,a street sign in front of a building .
Memorial_Hall___Memorial_hall_is_said_to_be_haunte.png,a large clock tower towering over a city .
Apparitions_appear__Voices_heard_by_janitor__Ghost.png,a black and white photo of a man in a suit
The_ghost_of_Tom_Peters_moves_hats_around__When_th.png,a black and white photo of a person on a laptop .
Anders_street_on_Chapman____The_celery_field_on_th.png,a horse grazing in a field next to a house .
There_have_been_sightings_of_a_tall_male_figure_in.png,a black and white photo of a street light .
It_is_said_that_if_you_go_to_the_third_floor_at_ni.png,a red stop sign sitting on the side of a building .
has_a_ghost_loose__Many_students_have_been_woken_u.png,a black and white photo of a person on a laptop .
Mainly_seen_in_the_kitchen_a_ghost_of_a_girl_likes.png,a woman is standing in front of a mirror
it_has_been_said_that_if_one_puts_their_vehicle_in.png,a car is parked on the side of the road .
The_Ghost_of_A_T__Still_is_reputed_to_walk_the_hal.png,a bed sitting in a room next to a window .
Gobbler_rd____in_Astor_has_known_to_have_a_glowing.png,a white house with a bench in front of it .
personnel_working_security_late_at_night_hear_foot.png,a laptop computer sitting on top of a desk .
Hugh_Hamblen_was_killed_on_Netherland_Inn_Road_in.png,a black and white photo of a city street
Radio_Station___The_apparition_of_the_man_in_black.png,a man in a suit and tie holding a remote
Old_Indian_Village__Sometimes_at_night__you_can_se.png,a room that has a bunch of different items on it
In_the_house_the_family_that_lived_there_a_dad_had.png,a large clock tower towering over a city .
If_you_go_through_Forest_City_be_sure_to_get_on_ro.png,a clock tower in the middle of a city .
Now_toured_during_the_day__at_night_witnesses_have.png,a large building with a clock on it .
ghost_photos_have_been_taken_there_for_quite_some.png,a building with a window and a train on the tracks .
Had_an_old_church_next_to_the_cemetery_that_was_bu.png,a church with a clock on the front of it .
Inmates_and_guards_all_report_late_at_night_you_ca.png,a group of people standing next to each other .
The_Rose_Theatre____is_haunted_by_the_jilted_wife.png,a large window with a clock on it .
It_is_said_that_there_are_at_least_2_ghosts_haunti.png,a large building with a clock on it .
seen_lights_disappear_and_then_light_bulb_falls__n.png,a room with a bed and a television .
A_young_lady_known_as__Darcy__seen_in_a_pale_yello.png,a person holding a pair of scissors in their hands .
in_the_1980_s_there_was_a_reported_woman_that_work.png,a close up of a street sign on a pole
room_311___June_2008___Removed__It_was_built_in_th.png,a building with a clock on the side of it .
Grave_yard_near_Metro_North_Mall___towards_the_bac.png,a bench sitting in front of a brick building .
If_you_drive_about_a_half_mile_down_this_gravel_ro.png,a large building with a large clock on it .
located_off_of_Silver_Sands_state_beach_has_a_long.png,a white surfboard sitting on top of a beach .
In_turner_hall_on_the_second_floor_in_restroom_to.png,a room filled with lots of furniture and a window .
reports_of_hearing_doors_slam_when_they_are_the_on.png,a group of people standing in front of a refrigerator .
The_spook_light_is_seen_by_thousands_of_people_a_y.png,a person is doing a trick on a skateboard .
Ever_since_it_was_opened_in_the_1970_s__it_was_alw.png,a group of people standing in front of a building .
A_small_girl_drowned_in_the_lake___Commonly_at_nig.png,a woman in a bikini standing in the water .
One_night_at_a_central_football_game__a_little_gir.png,a crowd of people standing around a large building .
as_you_walk_into_the_woods_you_can_hear_gun_shoots.png,a group of people standing next to each other .
is_Around_1988_to_1993_a_High_School_football_star.png,a group of people playing a game of frisbee .
orbs__a_hobo_wrote__Monter_Bad__and_an_arrow_leadi.png,an old suitcase is sitting on the ground .
It_is_said_to_be_haunted_by_a_family_of_ghost_that.png,a church with a steeple and a snow covered mountain .
In_the_largest_theatre_a_man_died_of_a_heart_attac.png,a bunch of clocks that are on a wall .
It_is_said_that_if_you_go_into_the_shadows_late_at.png,a black and white photo of a person on a laptop .
Several_years_ago__a_girl_committed_suicide_on_the.png,a black and white photo of a man and a dog
it_is_known_that_a_young_woman_was_killed_here_by.png,a large building with a clock on the front of it .
An_abandoned_19th_century_bridge_standing_approxim.png,a train traveling through a lush green forest .
Burleson_Hall____A_professor_who_used_to_teach_in.png,a television set is on the side of the road .
Several_of_the_mansions_converted_to_dorms_are_sai.png,a red and white house in front of a house .
High_EMF_readings__vortexes__and_feelings_of_woozi.png,a close up of a cake on a table
There_are_several_stories__Including_a_tombstone_f.png,a close up of a clock on a wall
a_long_time_ago__a_man_was_having_an_affair_with_h.png,a man holding a skateboard in his hand .
Firehouse___Many_years_ago_there_was_a_fire_which.png,a red and white clock on a building
In_employee_housing__room_51__a_baker_died_there_a.png,a sign that reads `` <UNK> '' in front of a building .
A_witness_that_grew_up_in_a_house_next_to_this_cem.png,a statue of a man sitting on a park bench .
The_ghost_of_an_old_man_who_used_to_attend_the_chu.png,a close up of a pair of scissors
About_ten_years_ago_there_was_a_man_who_would_visi.png,a row of wooden benches sitting next to each other .
This_school_is_said_to_be_haunted_by_students_that.png,a large building with a large clock tower .
This_cemetery_in_this_little_town_is_very_haunted_.png,a blue and white fire hydrant sitting on the side of a road .
Students_say_that_the_building_was_built_on_an_old.png,a large group of people in a park .
Loretto_Hilton_Theater___The_Loretto_Hilton_is_hau.png,a close up of a train on a train track
This_is_in_a_small_neighborhood_town__It_s_on_a_si.png,a black and white photo of a building with a clock tower .
The_Metal_museum_of_Memphis_is_on_part_of_the_grou.png,a row of urinals mounted to a wall .
Family_graveyard_behind_the_Airport___Strange_nois.png,a park bench in the middle of a park .
In_Hialeah_Miami_lakes_High_school_s_little_theate.png,a pair of scissors sitting on top of a table .
Has_a_very_morbid_history__Capt__Leeper_who_was_a.png,a large clock on the side of a building .
Object_levitate__lights_flicker__strange_noises_ee.png,a street sign on the side of a street .
sounds__cold_spots_foot_steps_are_observed_here_.png,a picture of a bench in a room .
Witnesses_have_claimed_many_different_things_happe.png,a collage of photos of a person holding a tennis racket
A_man_by_the_last_name_of_Phillips_built_a_20ft_Ma.png,a large building with a clock on it .
Maxxy_Hall___use_to_be_an_orphanage_where_some_chi.png,a living room filled with furniture and a fire place .
There_is_a_story_about_the_light_house_on_the_navy.png,a clock on a tower with a sky background
Old_Bed_and_Breakfast_Inn_on_the_shoreline_of_Conn.png,a couple of people standing on top of a lush green field .
It_has_been_said_that_before_the_church_was_built_.png,a picture of a man in a suit and tie .
There_is_a_stone_bench_at_a_grave_plot__If_you_sit.png,a bench sitting in the middle of a park .
Wilson_Chapel___It_is_said_that_Lily__a_shy_woman.png,a large clock mounted to the side of a building .
Some_of_the_5th_grade_girls_who_have_gone_to_after.png,a couple of women standing next to each other .
apparition_of_a_blonde_woman_with_a_green_jacket_t.png,a close up of a cake on a table
A_carriage_will_drive_through_the_town__The_Episco.png,a large building with a clock on it .
This_hotel_is_the_largest_building_in_Laredo__and.png,a large clock tower towering over a city .
Pomfret___The_ruins_of_the_settlement_that_later_g.png,a clock on a wall in a room
Old_Red_The_building_is_a_fairly_modern_one_with_a.png,a large building with a clock on the front of it .
RM_22___The_ghost_of_a_long_lost_child_who_was_mur.png,a black and white photo of a person on a laptop .
This_site__now_a_state_park__was_used_as_to_impris.png,a close up of a street sign with a sky background
it_is_said_that_while_playing_basketball_in_the_gy.png,a building with a clock on the side of it
The_Community_Playhouse_is_haunted_by_a_ghost_name.png,a man holding a skateboard in his hand .
On_October_30th_a_tall_shadowy_figure_is_said_to_b.png,a black and white photo of a building
Some_have_witnessed_a_light_of_a_lantern_flashing.png,a close up of a person laying on a bed
Once_you_turn_on_Wilcox_road__after_about_1_4_of_a.png,a wooden bench sitting in the middle of a park .
Field_adjacent_to_LaSalle_High_School___Mercy_Hosp.png,a street sign on the side of a road .
The_zoo_is_home_to_more_than_just_the_exotic_anima.png,a large clock tower in the middle of a city .
The_road_alone_leading_to_the_swamp_is_creepy_but.png,a close up of a stop sign with a sky background
A_small_bridge_located_north_of_West_Plains_is_sai.png,a bench sitting in the middle of a forest .
Apparitions_have_been_seen_by_numerous_people__Col.png,a close up of a person holding a cell phone
It_has_been_heard_that_the_pastor_of_this_church_h.png,an old church with a clock tower in the center .
This_theater_was_built_over_the_site_of_a_house_th.png,a large clock mounted to the side of a building .
water_coming_from_the_ceiling__no_pipes_in_ceiling.png,a bathroom with a toilet and a sink
It_is_said_that_a_young_girl_by_the_name_of_Ryan_w.png,a picture of a person sitting on a bus .
Buckel_Factory___formerly_submitted_as__Old_Belt_F.png,a black and white photo of a church
The_camp_is_haunted_by_Indians__Many_campers_and_c.png,a close up of a bird flying in the sky
Now_an_abandoned_school_building__sounds_have_been.png,a red fire hydrant in front of a building .
There_have_been_many_sightings_of_ectoplasm__and_m.png,a close up of a person holding a remote
Central___Two_years_ago__a_guy_went_psycho_and_sho.png,a black and white photo of a man in a suit
Closed_in_the_early_70s__it_was_made_into_a_museum.png,a large building with a clock tower on top of it .
The_site_of_Blake_High_school_was_a_hospital_many.png,a close up of a pair of scissors
A_lady_covered_in_mud_wearing_a_white_dress_is_sai.png,a young girl riding a skateboard down a street .
Many_people_have_seen_an_image_of_a_little_girl_wa.png,a black and white photo of a person standing in front of a mirror .
It_is_believed_the_basement_of_this_restaurant_is.png,a large long train on a steel track .
The_10th_floor_believed_to_be_haunted_by_the_spiri.png,a group of people standing in front of a store .
Sightings_of_a_white_wolf_that_walks_down_near_the.png,a white and brown dog laying on top of a grass covered field .
There_is_a_long_rope_hanging_from_a_bluff_approxim.png,a small house with a wooden bench in front of it .
An_abandoned_asylum_for_the_feeble_minded_or_menta.png,a room with a window and a window .
Some_of_the_most_unusual_occurrences_include_the__.png,a large building with a clock tower on top of it .
Rose_Cemetery_dates_back_to_the_early_1900_s_and_.png,a group of people sitting on top of a wooden bench .
One_can_expect_that_such_an_old_establishment_woul.png,a room with a bed and a window
St__Clair_Hall___January_2007_Correction_Formerly.png,a building with a clock on the top of it .
A_girl_fell_off_the_boquni_and_die_there_in_the_gy.png,a black and white photo of a person on a laptop .
A_former_employee_reports_hearing_footsteps__autom.png,a large building with a clock on it .
Euchee_Valley_Presbyterian_Cemetery___A_shadowy_fi.png,a row of wooden poles sitting next to each other .
I_stayed_there_with_a_friend_and_heard_knocking_on.png,a house that has a house in the background .
Orbs_and_figures_can_be_seen_late_at_night_or_when.png,a view of a mirror and a reflection of a mirror .
Some_students_have_said_that_the_basement__which_u.png,a picture of a cat on a shelf .
Apparitions_and_voices__a_feeling_of_dread_have_be.png,a living room with a couch and a table
Tower_of_Terror___There_has_been_a_story_among_emp.png,a large group of signs that are on a pole .
Home_to_a_specter_that_roams_the_near_bridge_of_th.png,a group of people sitting on a bench in front of a building .
Reports_of_seeing_3_kids_that_had_died_at_the_inte.png,a large building with a clock on it
A_woman_has_been_seen_and_felt_by_those_of_develop.png,a truck parked in front of a building .
it_is_said_that_a_little_girl_was_walking_downstai.png,a black and white photo of a clock tower
January_2007_Update___formerly_listed_on_this_site.png,a building with a sign on the side of it
Swingle_Hospital_was_the_first_hospital_in_Johnson.png,a building with a clock on the side of it .
The_site_of_the_Laredo_Community_College_is_actual.png,a large building with a large clock tower .
There_has_been_a_number_of_sightings_around_the_hi.png,a crowd of people standing in front of a building .
Lennox_subdivision___Not_many_of_the_neighbors_wan.png,a white and red fire hydrant in front of a building .
The_spirit_of_former_star_athlete_haunts_this_high.png,a man in a suit and tie holding a sign .
It_is_an_old_theater_that_is_very_intricately_deta.png,a large metal clock on a brick wall .
The_Excelsior_House_is_an_old_hotel_haunted_by_a_h.png,a large clock tower towering over a city .
This_building_does_not_have_a_basement__The_upstai.png,a large building with a clock on it .
The_sounds_of_footsteps_from_an_unoccupied_floor_c.png,a pair of scissors sitting on top of a table .
The_Ashton_Villa_doesn_t_have_a_particularly_sad_o.png,a picture of a man in a suit and tie .
The_only_public_library_in_Newtown_on_Main_Street.png,a building with a clock on the side of it
Baker_Peters_Jazz_Club_is_a_known_haunted_site_in.png,a train station with a train on the tracks
Andrew_St____Apparitions_of_children_playing_in_th.png,a large building with a clock on it .
Doors_in_the_ladies_room_are_reported_to_shut_and.png,a bathroom mirror with a reflection of a mirror .
As_you_drive_into_the_cemetery_there_is_a_road_tha.png,a group of people sitting on a bench in front of a building .
This_is_a_small_cemetery_located_outside_of_town_.png,a red fire hydrant sitting in the middle of a field .
in_girls_bathroom_on_the_second_floor_lights_will.png,a large window with a clock on the wall .
IN_THE_EARLY_80_S_THERE_WAS_AN_EXPLOSION_IN_MINES.png,a close up of a sign on a wall
The_grounds_of_St__Thomas_seminary_which_at_one_ti.png,a room filled with lots of different colored vases .
Duff_s_Smorgasbord___stories_of_strange_sounds___a.png,a bunch of birds that are standing in the grass .
This_bridge_was_the_scene_of_a_tragic_accident_dur.png,a train on a train track near a bridge
The_history_of_Killough_Monument_involved_the_Kill.png,a field of grass with a field in the background
You_can_see_balls_of_light_flowting_around__You_ca.png,a close up of a keyboard and a mouse
There_has_been_a__presence__felt_in_the_hospital_p.png,a picture of a man in a suit and tie .
it_is_filled_with_all_kinds_of_orbs_and_something.png,a close up of a pair of scissors
The_man_who_died_at_Seville_Quarter_was_named_Wese.png,a black and white photo of a person on a laptop .
One_of_the_hauntings_is_a_small_boy_that_likes_to.png,a large white bed with a wooden headboard .
The_original_structure_burned_down_in_the_1920_s_.png,a picture of a stop sign in front of a building .
In_an_old_Civil_War_centenary_found_3_miles_in_on.png,a sign that says `` <UNK> '' on it 's side .
The_road_is_known_as_3_legged_lady_road_because_of.png,a street sign on the side of a road .
In_the_upstairs_part_of_the_restaurant__it_has_bee.png,a view of a room with a large window .
An_invisible__thing__haunts_the_marsh_and_surround.png,a view of a plane flying over the water .
located_on_a_hill_top_above_the_small_town_of_Davi.png,a house that has a house in the background .
Formerly_Known_as_Hauntings_this_place_is_haunted.png,a large group of birds flying in the air .
Reports_of_footsteps_on_the_second_floor_even_thou.png,a black and white photo of a city street
A_lone_man_seems_to_wander_the_cemetery_and_surrou.png,a group of people standing on top of a lush green field .
The_laredo_national_bank_is_haunted_because_three.png,a large building with a large clock tower .
there_are_a_few__One_is_of_a_man_that_killed_his_w.png,a close up of a stop sign with a sign on it
Small_Cemetery_on_Owl_Rd_at_night_you_many_wonderi.png,a row of wooden benches sitting next to each other .
Here_is_said_to_be_a_Ghost_of_a_union_Soldier_who.png,a clock on the wall of a building .
There_are_several_spirits_who_reside_there__Known.png,a collage of pictures of a man holding a frisbee .
Jerde_Hall___A_few_students_who_live_on_the_fourth.png,a tall brick building with a clock on it .
on_a_back_road_in_Kansas_City_there_s_a_huge_boat.png,a large white bird flying over a body of water .
The_building_is_an_old_furrier__and_you_can_someti.png,a clock on the side of a building .
People_driving_on_the_road_late_at_night_claim_to.png,a person riding a skate board on a city street
On_hot_summer_nights_you_can_occasionally_hear_the.png,a bunch of different colored vases on display
This_now_tourist_attraction__still_uses_authentic.png,a group of people standing next to a train .
It_is_known_of_two_children_running_around_an_old.png,a man standing on top of a lush green field .
Rooms_1__6_11_are_haunted_by_different_ghosts_.png,a clock on a wall next to a window .
Numerous_spirits_haunt_this_building_in_downtown_Q.png,a large building with a clock on the top of it .
It_has_been_said_around_the_town_that_the_workers.png,a large building with a clock on it .
is_occupied_by_a_few_ghosts__A_maid_has_claimed_to.png,a close up of a pair of scissors
Haunted_by_several__First__by_the_ghost_of_a_man_w.png,a black and white photo of a person on a snowboard .
The_Bell_Witch_is_the_horrible_spirit_caused_much.png,a close up of a pair of scissors
Collectibles___For_many_years__through_multiple_ow.png,a man sitting in a chair with a laptop .
Several_definitive_accounts_of_Mary__the_ghost_of.png,a sign that reads `` <UNK> '' on the side of a building .
Third_Floor_Suite_facing_Duval_Street___Cold_spots.png,a bathroom with a toilet and a sink
The_haunting_of_Nancy___There_is_a_local_legend_of.png,a man in a suit and tie holding a teddy bear .
haunted_by_2_spirits__Miss_Lucy_and_The_Captain_.png,a traffic light with a red light on it .
The_ghost_of_a_man_who_died_in_the_1840_s_is_seen.png,a close up of a microwave on a shelf
The_hospital_has_been_the_scene_of_countless_patie.png,a black and white photo of a clock
Late_at_night_you_could_see_a_girl_age__11_13__the.png,a black and white photo of a person on a laptop .
A_statue_seems_to_weep__Several_have_also_testifie.png,a large clock on the side of a building .
Hale_Homestead___Locals_have_long_reported_ghostly.png,a group of giraffes standing in front of a building .
Middle_School_Gym___Late_at_night_a_basketball_can.png,a group of people standing on the side of a road .
Zim_Rd_____Reports_of_anomalies_in_pictures_taken.png,a red fire hydrant sitting in the middle of a field .
There_are_4_buildings_at_this_Motel_6_property___.png,a red and white sign on a building
When_a_closed_can_of_beer_is_placed_beside_a_certa.png,a close up of a vase with a flower in it
Originally_posted_as_J_T__Hutchison___it_has_been.png,a church with a clock on the front of it .
This_house_is_located_right_down_the_road_from_the.png,a tall building with a clock on top of it .
there_was_a_janitor_nicknamed__Red_Monkey___The_st.png,a close up of a street sign with a sky background
An_elder_man_and_woman__who_never_seem_to_converse.png,a pair of skis sitting on top of a table .
A_couple_ghost_dwell_here__One_whom_particularly_l.png,a bench sitting in front of a building .
This_is_the_cemetery_where_General_Sam_Houston_is.png,a clock tower in the middle of a park .
Located_on_SR_64__this_condemned_school_building_h.png,a red fire hydrant sitting in the middle of a field .
On_a_rainy_night_there_is_a_headless_woman_that_wa.png,a woman walking down a street holding a black umbrella .
There_s_a_statue_of_an_angel__one_that_is_a_woman_.png,a black and white photo of a black and white clock
At_3_33a_m__a_little_girl_will_appear_at_the_edge.png,a giraffe standing next to a wooden fence .
When_you_drive_up_to_the_side__lights_are_all_arou.png,a car is parked on the side of the road .
There_is_an_old_metal_factory_in_downtown_Meriden_.png,a black and white photo of a church with a clock tower .
Areas_of_extreme___cold_spots___especially_in_the_.png,a building with a clock on the side of it
There_have_been_weird_sightings_reported_from_teac.png,a close up of a person holding a pair of scissors
A_young_lady_haunts_railroad_tracks__Her_husband_w.png,a cake shaped like a train on a table .
An_apparition_of_a_man_is_to_be_seen_at_night_drag.png,a bed with a wooden frame and a window .
heres_how_the_story_goes_____a_old_guy_owned_a_pla.png,a man wearing a tie and a hat .
Reports_of_strange_glowing_lights_.png,a birthday cake with candles on top of it .
338th_Training_Squadron____The_338_training_squadr.png,a man is holding a sign that says <UNK> .
This_schoolhouse_is_a_single_room_building__It_s_b.png,a building with a clock on top of it .
Miss_Molly_s_Bed_and_Breakfast_Hotel___Located_in.png,a hotel room with two beds and a desk .
There_are_several_sighting_of_Ghosts_walking_aroun.png,a black and white photo of a man sitting on a bench .
stop_your_car_at_the_bottom_of_the_hill_and_watch.png,a close up of a pair of scissors
now_know_as_Action_Cafe___Reports_of_feeling_a_prc.png,a group of people standing on top of a building .
Formerly_a_mental_facility__there_have_been_many_s.png,a living room with a couch and a table
Reports_of_hearing_screaming_in_the_girl_s_locker.png,a room filled with lots of wooden furniture .
Haunted_by_a_woman_killed_in_a_car_accident_.png,a close up of a person holding a sign
the_storage_room_is_haunted_by_a_ghost_called__Spa.png,a clock on a wall in a room .
When_people_go_up_to_the_cat_walk___people_can_hea.png,a black cat sitting on a window sill .
This_used_to_be_a_gunpowder_factory_during_the_wor.png,a view of a building with a clock on the wall .
A_ghost_is_heard_and_seen_playing_the_piano_there_.png,a group of people standing next to each other .
movement_of_objects__closing_doors__cold_spots__et.png,a sign that is on the side of a building .
An_old_bank__now_part_of_a_museum__has_been_known.png,a large clock mounted to the side of a building .
Seneth_Light___It_is_said_that_a_light_appears_and.png,a group of people standing on top of a stage .
This_interior_design_store_was_once_one_of_the_old.png,a clock on the wall of a building .
Workers_have_seen_figures_of_the_lady_and_hear_her.png,a group of people standing in a room filled with luggage .
formerly_known_as_Ringling_Towers___built_in_the_e.png,a group of people standing in front of a large building .
Jobe_Cemetery_is_said_to_be_haunted_by_a_spirit_of.png,a large white truck on a lush green field .
The_Gym___a_janitor_that_had_died_on_the_floor_and.png,a close up of a nintendo wii game system
A_woman_wearing_a_white_wedding_gown_has_been_spot.png,a large white teddy bear sitting on top of a bed .
George_Jones_Missionary_Church___It_has_been_told.png,a brick building with a clock on the front .
is_rumored_to_have_a_ghost_of_a_former_resident_.png,a large clock mounted to the side of a building .
A_little_boy_was_hung_in_the_gym_while_doing_Peter.png,a woman holding a teddy bear in a store .
In_the_80_s_a_child_that_was_in_Kindergarten_fell.png,a close up of a cake on a table
Many_Indians_Used_to_live_in_this_area__Some_night.png,a giraffe standing on a lush green hillside .
Once_when_one_of_the_patients_were_badly_sick_and.png,a television with a picture of a man on it .
